term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,z_temperature_sq,z_gust_precip
morans_i,0.0043548247816011243,-2.8598563675397211e-05,-1.280046127456573e-05,4.7720000334534277e-05,-1.050287506252441e-05,2.6828742210904933e-05,-0.00030392460124313569,-0.00033260664333886866,0.00071687077640542225,-0.0050831359961139369,0.0042753511171310515,3.4054591755202724e-05,3.484354286615427e-05,-3.3223706788410002e-05,0.00010426836275161501,4.1461719175293823e-05,-5.4968768061204555e-06,-1.017227851807885e-05,-7.4430271777416656e-05,-5.6476222583372055e-05,-8.3419366950988959e-05,-0.0001380711118222712,-4.5553667957182122e-05,5.7420843468383872e-05,-3.9717851407158628e-05,1.2503574688941263e-05,-2.622714324121501e-05,6.5956189126884269e-07,-1.1045313131088997e-05
incident_year[2022],-0.00033831866878362548,1.69858046426655e-05,3.4844769403057332e-06,-4.366094034674467e-05,3.0769645106901698e-06,-2.6669593858290449e-06,-3.139512632544634e-06,3.936833363272688e-06,-0.00015869602480060325,-5.2505448958382623e-05,3.4054591755191123e-05,0.00036496861189856547,0.00021751952233931007,0.00027915985034623122,3.6081521512039373e-05,1.8870303250391551e-05,0.00010952482784692951,0.00015518988060513115,0.00016298190809755313,0.00020580295119959261,0.00016973377593902222,0.00016742894082224475,0.0001483937101560907,6.5730074403258995e-05,5.7590696427752756e-05,-1.7699496197401318e-06,-5.7964076376058502e-06,-3.6876993593683367e-06,5.6258574338616382e-06
incident_year[2023],-0.00025961204136271875,7.265775873221389e-06,1.6133463388087263e-06,-1.711442353029902e-05,1.5489258001894521e-05,5.3434124840959175e-06,2.3644760892673269e-05,-6.0908478660583453e-06,7.8784448510015297e-05,-5.4965443336761643e-05,3.4843542866147493e-05,0.00021751952233931007,0.00034080165844093443,0.00030632562314867901,-2.6406260691947065e-05,1.7627288308331635e-05,0.00010261726789802825,0.00014053298456374893,0.00012479245100942364,0.00015725452233909446,0.00014789611704402926,0.00014654985076868277,0.00014068349888090464,0.00010734784278954658,9.0631180528671961e-05,-5.857977116929235e-06,-1.3932100603064685e-05,-2.1424246887475826e-06,3.3003873954286282e-07
incident_year[2024],-0.00041710435815774105,1.3329965564383406e-05,-5.0202984979225357e-06,-5.0674330119794141e-05,3.8235989254079494e-05,1.2941802936464316e-05,3.0567315822141884e-05,-3.0480382491367443e-05,0.00098068215417579461,-0.00019230867089846068,-3.3223706788423663e-05,0.00027915985034623084,0.00030632562314867879,0.0011153319291098175,-0.00020239268881146362,0.0001261388047574597,0.00047201018675874012,0.00053298460637475511,0.00053871846657202872,0.00058402774618552741,0.00055915245674255506,0.00056195519940341614,0.00056272034022715922,0.0004929122683471805,0.00044731684565023095,-5.3367251933781785e-06,-1.5093984275521398e-05,5.1685861996433533e-06,-1.2229028815315051e-05
incident_month[2],-0.00097934265387169921,6.8047065474848316e-05,2.0411874679256939e-06,-7.8091924599528418e-05,1.7829057572449976e-05,-2.8799072579791495e-05,-0.00010813865937827076,5.4065277280383934e-05,-0.0016717677923329434,0.00025047588656044095,0.00010426836275165123,3.6081521512038722e-05,-2.6406260691945981e-05,-0.00020239268881146449,0.0017076874661564115,0.00052097687845607007,0.00045038625050058804,0.00050228017555706511,0.00055193650885949409,0.00054619785461653336,0.00055459981364573121,0.0005525326630656871,0.00051414341372094173,0.00044683668318775088,0.00040085564734717964,1.0437682852713497e-06,1.6284235784225676e-05,2.2485873343671076e-05,3.376143120017354e-05
incident_month[3],-0.0008645808198313508,4.6160391131886867e-05,1.7925853114057908e-05,-6.9595586522174294e-05,4.6215305150597787e-05,8.3353302359813632e-06,2.5432759339293304e-06,1.3304253475857952e-05,-0.0002211820828513112,0.00011988489070036552,4.1461719175298918e-05,1.8870303250394353e-05,1.7627288308334806e-05,0.00012613880475746404,0.00052097687845607333,0.0010096684954019604,0.00059782006564220792,0.00065871264609518266,0.0006939324274997361,0.00069576645361618152,0.00070484576215688898,0.00070228055720794038,0.00067742766649667944,0.00062398229545251004,0.00056921543326937684,-1.2379104839914349e-05,5.3975028439761875e-06,2.5698682955674148e-05,5.1894689862041951e-06
incident_month[4],-0.00093073835848233276,4.8118377297020682e-05,1.4467962207417715e-05,-9.7333732119186223e-05,3.2225902200070644e-05,1.4544484378660569e-05,1.1918272629607343e-05,-2.5089837091862356e-06,0.00021745307725015706,5.8030416193373966e-05,-5.4968768060738348e-06,0.00010952482784692663,0.00010261726789802776,0.00047201018675873665,0.00045038625050058641,0.00059782006564220152,0.001337428666820429,0.00083461693500833838,0.00088547867326442303,0.0008868121725340971,0.000893329017954123,0.00088616558763148856,0.00084696518938289726,0.00075690220126137112,0.00069199261609621809,-1.8855856626174151e-05,8.5278187923114704e-06,3.2454676409768079e-05,-2.778611363462113e-06
incident_month[5],-0.0010342224042455129,9.7390694916703107e-05,6.6843071208524066e-06,-0.0001880325909506263,4.2824442152589202e-05,2.9119201784200599e-06,1.7464412679138984e-05,-3.1051891476846382e-06,-9.939967213388589e-05,1.6420772180804387e-05,-1.0172278517998077e-05,0.00015518988060512918,0.00014053298456374858,0.00053298460637475446,0.00050228017555706446,0.00065871264609517746,0.00083461693500834163,0.0015264639626056944,0.0010975736664114045,0.0011155229356515964,0.0011214074997247469,0.001105528625896318,0.0010147493744054035,0.00084263816383425708,0.00072704957704828157,-9.5795440205408529e-06,3.8047486592529924e-06,4.4252804531297888e-05,2.6123018088618308e-06
incident_month[6],-0.0012040121991957536,0.00012634835788503213,7.0473041872662965e-06,-0.00029848992343662153,4.3219725227775932e-05,2.1349150201608562e-06,1.1727366246293809e-05,-4.5305382831710601e-07,0.00033055559742134867,2.0953367809303401e-05,-7.4430271777351387e-05,0.00016298190809755131,0.00012479245100942323,0.00053871846657202547,0.00055193650885948823,0.00069393242749972526,0.00088547867326442238,0.0010975736664113971,0.0018353958261275818,0.0013659506891565924,0.0013670666952835453,0.0013273385959413214,0.0011431997896833041,0.00088527568772788726,0.00073194195256645026,-2.5611565156990043e-05,2.8159712747588799e-05,3.1711057775005532e-05,-7.0258169332064372e-07
incident_month[7],-0.0013309375021938934,0.00011947576708564903,4.6319358403243934e-06,-0.00032029080232900682,5.8641422378564256e-05,5.1101511048281842e-06,3.5283979118356644e-05,5.6582711531500286e-06,0.0004611112588845008,-3.0815043673489422e-05,-5.647622258329692e-05,0.00020580295119958537,0.00015725452233909009,0.0005840277461855157,0.00054619785461652317,0.00069576645361616439,0.00088681217253408755,0.0011155229356515795,0.001365950689156582,0.0018698254383954387,0.0014276377500416319,0.0013855538443006531,0.0011822214402488268,0.00090751576711986851,0.00075275510138672836,-2.5627371385142112e-05,1.2087698386725141e-05,1.6090851748243716e-05,-1.4333147807153127e-06
incident_month[8],-0.0012986278374217328,0.00013452418318038304,8.4918177098608933e-06,-0.00031795805841621102,5.671048321789177e-05,4.6445801752979355e-06,2.5475780318321686e-05,5.0615836362143776e-06,0.00027276774713692106,6.7021394113930301e-05,-8.3419366950975189e-05,0.00016973377593901948,0.00014789611704402837,0.00055915245674255224,0.00055459981364572937,0.00070484576215688226,0.00089332901795412625,0.0011214074997247456,0.0013670666952835535,0.0014276377500416501,0.0018940952976702874,0.0013816851757098201,0.0011811320277612383,0.00091195143850302733,0.00075167001177555521,-1.7164099134933098e-05,6.311631810525909e-06,2.5613707290761699e-05,-5.2468165524214033e-06
incident_month[9],-0.0010518269365469551,0.00012579687564792983,1.0165242820115382e-05,-0.00029920661608133048,6.6650632215996372e-05,1.9728754251461796e-06,-1.3684461415248457e-05,-1.5804552140516559e-05,0.00062410380704389708,9.1091748694914617e-05,-0.00013807111182222636,0.00016742894082224052,0.00014654985076868049,0.00056195519940341007,0.0005525326630656845,0.00070228055720792976,0.00088616558763148726,0.0011055286258963102,0.0013273385959413197,0.0013855538443006627,0.0013816851757098118,0.0020520607557906441,0.0011635323791871844,0.0009155775566885324,0.00075562151007880227,-2.8009087078022177e-05,2.6463043324815178e-05,2.921455030558285e-05,-5.6364908672735317e-06
incident_month[10],-0.001161947927747349,0.00010635166009700788,-2.0298892105408603e-05,-0.00021060962010184,7.3437269667644018e-05,4.056656509079789e-06,1.7599804567062962e-05,-1.9697393464624514e-07,0.00031476488151648604,4.7658981105528318e-06,-4.5553667957218117e-05,0.00014839371015608956,0.00014068349888090507,0.00056272034022715857,0.00051414341372094216,0.00067742766649667337,0.00084696518938290116,0.0010147493744054035,0.0011431997896833111,0.0011822214402488454,0.00118113202776124,0.0011635323791871943,0.001559536045264074,0.0009014321974520833,0.00075369719239457489,-2.1976614028528063e-05,2.9032835968999525e-05,4.0870129014792197e-05,-4.1504294468258541e-06
incident_month[11],-0.0008971331599160878,6.8469565074182661e-05,1.3301200561878236e-05,-9.4657548350890911e-05,9.3627352229934499e-05,1.0494764860905051e-05,-8.1091694248267747e-07,-3.5116216681655278e-06,0.00021757628360319185,-8.069684205383584e-05,5.742084346843098e-05,6.5730074403254305e-05,0.00010734784278954382,0.00049291226834717421,0.00044683668318774763,0.00062398229545250158,0.00075690220126136938,0.00084263816383425144,0.00088527568772788596,0.0009075157671198761,0.00091195143850302147,0.00091557755668853283,0.00090143219745207593,0.0012858645408135453,0.00073483059792000703,-1.1377350438379876e-05,7.8633697354753523e-06,2.9600848544794665e-05,-9.4879749689920749e-06
incident_month[12],-0.00093260542426087012,1.7901570696058516e-05,1.9323577186172986e-05,-3.2761701491134976e-05,6.4190094424513287e-05,1.7525757568315702e-05,2.279258854063869e-05,8.3304615932982081e-06,0.00017462467949262445,5.0718594663242203e-06,-3.9717851407114393e-05,5.7590696427749192e-05,9.0631180528669467e-05,0.00044731684565022401,0.000400855647347174,0.00056921543326936633,0.00069199261609621332,0.00072704957704827289,0.00073194195256644484,0.00075275510138673096,0.00075167001177554632,0.00075562151007879707,0.00075369719239456534,0.00073483059792000377,0.0011459825747122338,-7.8628453899710772e-06,7.4445548127396197e-06,9.5989238899048491e-06,1.5116383442800429e-06
z_customers_v2_log1p,9.6434929148272487e-05,1.9057912126443417e-06,1.5545085977729149e-06,3.755490765353229e-06,2.5228960971833557e-06,-1.9103922274368338e-06,2.1698120323508923e-06,-2.669146320811781e-06,-0.00015437530391072601,1.0436622719409627e-05,1.2503574688940694e-05,-1.7699496197401385e-06,-5.8579771169290419e-06,-5.3367251933780904e-06,1.0437682852710922e-06,-1.2379104839914417e-05,-1.8855856626174625e-05,-9.5795440205406496e-06,-2.561156515699087e-05,-2.562737138514283e-05,-1.7164099134933712e-05,-2.8009087078022326e-05,-2.1976614028527481e-05,-1.1377350438379551e-05,-7.8628453899720937e-06,6.6222688052890546e-05,-3.0140849234956669e-05,-1.5501116678568624e-06,-1.7355058090053727e-06
z_cust_sq,-7.6538754369880437e-05,9.0841995399997271e-07,3.3711421025982931e-06,-5.7758106023433371e-06,2.9772161463626614e-06,-2.0696707473651514e-07,1.6690584752906189e-05,-2.0037025843186327e-08,0.00019716314145400561,-5.0402385265779304e-05,-2.6227143241216826e-05,-5.7964076376056808e-06,-1.3932100603064848e-05,-1.5093984275521343e-05,1.6284235784226543e-05,5.3975028439765898e-06,8.527818792312741e-06,3.8047486592534261e-06,2.8159712747590805e-05,1.2087698386726848e-05,6.3116318105273998e-06,2.6463043324816154e-05,2.9032835968999363e-05,7.8633697354756911e-06,7.4445548127414628e-06,-3.0140849234956682e-05,7.528562335133059e-05,-1.5456884282310552e-06,8.079267386303015e-08
z_temperature_sq,-8.0278839919874773e-05,1.2365427139196457e-05,3.398529758879284e-06,-9.9008033729925982e-06,1.9339836729260693e-07,-7.0201649698136044e-07,-5.3416831761400408e-07,2.4032793400432041e-06,-1.1425559752121742e-05,2.8315734251165066e-05,6.5956189126676576e-07,-3.6876993593682554e-06,-2.1424246887474843e-06,5.1685861996436379e-06,2.2485873343671293e-05,2.5698682955674378e-05,3.2454676409768364e-05,4.4252804531297806e-05,3.1711057775006156e-05,1.6090851748244733e-05,2.5613707290762078e-05,2.9214550305583608e-05,4.0870129014792454e-05,2.9600848544795099e-05,9.5989238899052896e-06,-1.5501116678568717e-06,-1.5456884282310471e-06,2.4617318475162059e-05,-3.0406839635701255e-06
z_gust_precip,-3.4522700059309126e-05,-5.8698926814485221e-06,-9.1372495239918626e-06,3.8079171787664503e-06,-3.1297618263857315e-06,-3.8666384700013861e-06,1.0924480649163895e-06,3.0475594291844545e-06,-4.2579231672158718e-05,-2.5491768955605018e-06,-1.1045313131089471e-05,5.6258574338616585e-06,3.3003873954292381e-07,-1.2229028815315227e-05,3.376143120017354e-05,5.1894689862040528e-06,-2.7786113634619233e-06,2.6123018088618426e-06,-7.0258169332016091e-07,-1.4333147807150484e-06,-5.2468165524212992e-06,-5.6364908672734207e-06,-4.1504294468259016e-06,-9.487974968991953e-06,1.5116383442802055e-06,-1.7355058090053604e-06,8.0792673862996268e-08,-3.0406839635701437e-06,3.9483420852450018e-05
