term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_temperature_sq,gust_low,gust_ramp
incident_year[2022],-0.0040364838548003169,2.5924343750260395e-05,-0.00030301182856588924,7.2419839242448728e-05,-3.0591031975401309e-05,1.831686511472501e-05,6.5139344618101106e-05,-0.00039192495308406884,0.00066704888644123004,-0.00017054550879006406,0.0033435301794429331,0.0021214379485356267,0.0028492947391967741,-0.00028972443405104076,9.2442862290671504e-05,0.00083091516573711402,0.0011725450147900972,0.0015922813683184858,0.0015849704181746306,0.0015147555453056967,0.0014350015666015829,0.0012849786135753422,0.00081562397460437097,0.00066893188968500839,-6.1042742037912564e-05,2.2131016257701638e-05,-1.1307307520278111e-05
incident_year[2023],-0.0038179177332580542,-1.401133848722494e-05,-0.00022965271883684861,0.00016875615767995459,-3.0077524535765236e-05,4.5352453304344631e-05,5.1339007811374083e-05,2.9196922131345494e-05,9.8831650095107618e-05,-5.368346569949954e-05,0.002121437948535628,0.0031939738070765867,0.0027352175709978981,0.0003255701353871176,0.00020197479186003799,0.00086728624683763929,0.0012108328599802507,0.0013831580520161778,0.0015064269862979183,0.0015005578354024911,0.0013822801902159286,0.0013619938629511196,0.00096544817496341197,0.00079727479282688525,-1.6417489023401281e-05,1.0896715339207762e-05,4.470769005231482e-05
incident_year[2024],-0.0071011317961332627,-7.9713088716914458e-05,-0.00056482461512289046,0.00035443693450554138,-0.00018592897374722559,-1.6413376385100323e-05,-8.3774713270973687e-07,0.0012419892393729709,-0.0002922065109094959,-0.00011434151156235501,0.0028492947391967763,0.0027352175709978968,0.0091569343812926765,0.0016563463196612401,0.001438309267058661,0.0040102606933753223,0.0046352168109035181,0.0051412223279410727,0.0052017193457318655,0.0051810677624311531,0.0050969548132826113,0.0049946010056379306,0.0042552624585337874,0.0038665833316738505,3.2953065505021655e-05,5.6879252462098646e-05,1.5691672364972671e-05
incident_month[2],-0.0056628619203429901,0.00014032705055138037,-0.00026117606908897186,0.00020625255549187231,2.6039364257313822e-05,7.3932469201536181e-05,3.2692270549164077e-05,0.00071458107249966225,-0.00011667235227815429,-0.00022188254036524741,-0.00028972443405103474,0.0003255701353871214,0.0016563463196612503,0.0078795754226907173,0.0044631053643325487,0.0049094354901286245,0.0051091228821558464,0.0051051105513230015,0.0051631222007474682,0.005208232575043009,0.0052309919217839044,0.0051732546305271179,0.0050766059186515746,0.004820538390239569,0.00013074154939595904,9.8592829410359994e-06,-4.5672256897841439e-05
incident_month[3],-0.0063746329133253449,0.00014156453729220159,-0.00058152489950214381,0.00046005678033594498,3.3769121864191862e-06,-3.1576430421334178e-05,1.5153499183467617e-06,-0.0011940075712885225,5.910827078166819e-05,6.8674037524540089e-05,9.2442862290674702e-05,0.00020197479186003894,0.0014383092670586651,0.0044631053643325426,0.0092772497643044665,0.0051963553108153272,0.0056187307011201417,0.0059955091858877509,0.0059814644530490815,0.0060862484777519064,0.0060637387321877904,0.0058620501067686232,0.0054349722360864791,0.0049762986996667417,0.00018230154162856757,6.7881560580580812e-05,0.00014332760684662377
incident_month[4],-0.0084631633280355025,8.132301542266516e-05,-0.00087486198244673215,0.000216321478755722,-1.9734130487329432e-05,-2.1464447496879433e-05,3.1344628139257125e-06,0.000454552312773765,-0.00094904410025038733,8.5996974671225573e-05,0.00083091516573711879,0.0008672862468376406,0.0040102606933753284,0.0049094354901286167,0.0051963553108153289,0.012429000595895277,0.0071606954481799583,0.0077593340913627018,0.0076974655345185229,0.0078315201829591442,0.0077433941461018587,0.0072960781523553897,0.0064819954650617477,0.0059622109951131238,0.0002283447654930435,9.6282149931283667e-05,0.00011861805800377388
incident_month[5],-0.011251508299911136,-1.4592350858978264e-05,-0.0016388442918969866,0.00030364910259711203,-0.00015788377791000371,-1.3940560041216395e-05,4.740148925383529e-05,0.00035191254644001689,8.376029823705663e-05,-0.0002070308876928619,0.001172545014790102,0.0012108328599802513,0.0046352168109035242,0.0051091228821558343,0.0056187307011201426,0.0071606954481799575,0.01352963288030223,0.0095605368312572919,0.0095898891622958268,0.0096745798290628852,0.0095349540406539195,0.0087129268144744247,0.0071734290732181228,0.0062663300211856093,0.00033650121521500929,0.00017009813460190225,7.3689296712761097e-05
incident_month[6],-0.013526779676719376,-7.8987622880979727e-05,-0.0025523941909107927,0.00038529106195054372,-0.00014603686331161495,6.2449470957396465e-05,8.9628223839754827e-05,0.00083346555994708829,-0.00023958457537338871,-0.00021195571292365295,0.0015922813683184915,0.0013831580520161787,0.0051412223279410823,0.005105110551322992,0.0059955091858877535,0.0077593340913627001,0.0095605368312572919,0.016084657937036728,0.012080474682156036,0.011869284397717089,0.01156737240751588,0.010068409424744441,0.0077932923161806384,0.0065464074807133213,0.00024443005432065086,0.00022763857996654924,0.00013526841026465956
incident_month[7],-0.013587845551328206,-6.0934344484935006e-05,-0.0027454138117095892,0.00046872972926158263,-0.00014575002335042236,0.00010579849760779672,9.948161119801137e-05,0.00058675220741995237,0.00034685156152754301,-0.00041460909834884727,0.0015849704181746355,0.0015064269862979181,0.005201719345731875,0.0051631222007474543,0.0059814644530490849,0.0076974655345185211,0.0095898891622958286,0.012080474682156034,0.016707673779247884,0.012275456307490584,0.011900677747527193,0.010190109724125986,0.0078343966347666147,0.0065857114567483919,9.1558195938701292e-05,0.00020545390412156228,0.00014049679255683604
incident_month[8],-0.013342429894467179,7.6049297103367246e-06,-0.0026193632776914315,0.0004952154097137599,-0.00015131904054407601,4.9743312860409002e-05,5.2587141606435843e-05,0.00097419926637565594,-0.00018368184989143801,-0.00015819554418062583,0.0015147555453057006,0.00150055783540249,0.00518106776243116,0.005208232575042996,0.006086248477751903,0.007831520182959139,0.00967457982906288,0.011869284397717082,0.01227545630749058,0.017208991922058423,0.011760189449313554,0.010194670248533219,0.0079068508711609871,0.0066207756114110613,0.00025246135493902814,0.00023644456272189438,0.00014288998146550063
incident_month[9],-0.01369763703734905,1.9359117255678276e-05,-0.0024956431404725837,0.00055191686731148322,-0.00020466500118092749,-5.5240617064386894e-06,8.5105027086252667e-05,0.0018001207775740732,-0.00031531438001146427,-0.00021190638007936863,0.0014350015666015855,0.0013822801902159273,0.0050969548132826139,0.0052309919217838887,0.0060637387321877869,0.0077433941461018509,0.0095349540406539108,0.011567372407515868,0.011900677747527183,0.011760189449313549,0.016956948934250815,0.010054950148497421,0.0078669326304858372,0.0065974250088776058,0.00028464201164151294,0.00025374080585656959,9.1668441208924637e-05
incident_month[10],-0.012880202447531661,-0.0001676712249958354,-0.0018078584395581261,0.00060946701785021408,-0.00017488201366652953,3.8353815837751058e-05,0.00012772971152111973,8.1711169599969489e-05,0.00037283793989518105,-0.00031900406191723144,0.0012849786135753461,0.0013619938629511191,0.0049946010056379341,0.0051732546305271005,0.0058620501067686171,0.0072960781523553793,0.0087129268144744108,0.010068409424744428,0.010190109724125969,0.010194670248533209,0.010054950148497416,0.014253617245185275,0.0076997887290509515,0.0065516501885788591,0.00033119435356782751,0.00017849672116981006,0.00014880507193945619
incident_month[11],-0.010002632739549136,4.6813083308393625e-05,-0.00085862267826596745,0.00073807669757848873,2.8107528415469584e-05,-1.5236130413228534e-05,0.00010395468064060039,0.0015255168733260438,-0.00056213167315790887,-0.00040595994422144447,0.00081562397460437541,0.00096544817496341359,0.0042552624585337935,0.0050766059186515633,0.0054349722360864773,0.0064819954650617451,0.0071734290732181219,0.0077932923161806323,0.0078343966347666112,0.0079068508711609854,0.0078669326304858407,0.0076997887290509576,0.011513460203128514,0.0062587481114481456,0.00021282421552599123,9.6495769234028963e-05,0.0002137863748249042
incident_month[12],-0.0081185035230147331,9.4756609152814886e-05,-0.00032031523131551817,0.00047988074438871209,-9.9948279155882451e-05,9.1310684285500928e-07,7.6375675072258361e-05,-0.00031798172523150306,-0.00017580181548509569,-0.00017136912217632379,0.00066893188968501316,0.00079727479282688785,0.0038665833316738588,0.004820538390239563,0.0049762986996667443,0.0059622109951131255,0.0062663300211856137,0.0065464074807133231,0.0065857114567483962,0.0066207756114110665,0.0065974250088776153,0.0065516501885788687,0.0062587481114481491,0.010245970416610605,6.1120105142241631e-05,4.2279943553246074e-05,0.00011413405177683678
z_temperature_sq,-0.00068698937607108307,3.2608674289228542e-05,-0.00011262811946189537,2.3337163438481411e-05,1.3180878904875619e-06,1.0869260167528177e-06,1.2570430982036258e-05,0.0001823706589489427,8.8349985342192581e-05,-5.6860487230252693e-05,-6.104274203791236e-05,-1.6417489023401267e-05,3.2953065505021567e-05,0.00013074154939595817,0.00018230154162856692,0.00022834476549304269,0.00033650121521500799,0.00024443005432064956,9.1558195938699205e-05,0.000252461354939027,0.00028464201164151213,0.00033119435356782702,0.00021282421552599087,6.112010514224159e-05,0.00016742368956920795,1.7337664797154968e-05,1.2174467796063886e-05
gust_low,-0.00077258158808963596,-8.9806727137858897e-06,-8.0998044511434658e-05,4.5777040576601865e-05,-3.1467033109342581e-05,1.0414329546675102e-05,1.3584560220771361e-05,7.6978335098004535e-06,4.6608280726618551e-05,-2.4458672322329704e-05,2.2131016257700937e-05,1.0896715339206995e-05,5.6879252462097833e-05,9.8592829410344933e-06,6.7881560580579443e-05,9.6282149931282068e-05,0.00017009813460189995,0.00022763857996654693,0.00020545390412156036,0.00023644456272189226,0.00025374080585656775,0.00017849672116980814,9.6495769234027513e-05,4.2279943553244529e-05,1.7337664797154802e-05,4.9972236775296312e-05,-3.2352625767931367e-05
gust_ramp,-0.00026626311164163271,3.4569289809714916e-05,-1.3682736754937222e-05,0.00010010251670667095,0.00020964330026353162,2.7003276165331013e-05,2.704727840785266e-05,0.00045678976726841236,-8.9447543245305483e-05,-1.4386272273435219e-05,-1.1307307520277311e-05,4.4707690052315565e-05,1.5691672364973914e-05,-4.5672256897841019e-05,0.00014332760684662428,0.00011861805800377482,7.3689296712762804e-05,0.00013526841026466059,0.00014049679255683694,0.00014288998146550188,9.1668441208925654e-05,0.00014880507193945747,0.00021378637482490477,0.00011413405177683727,1.2174467796063935e-05,-3.2352625767931313e-05,0.00020281704305877995
