term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_temperature_sq,gust_low,gust_ramp,alpha
incident_year[2022],4347.2273425568401,-528.32575374110979,109.49541224833177,155.01446321236887,-2809.3719504184442,3216.3970689549328,52369.733563062407,466.45083264469793,1154.7266502898476,1179.100924731227,4347.2273425568401,-0,-0,825.30257250459874,355.30381614939364,282.57541805944027,326.01830540825409,251.38840949474937,384.48011577716744,265.11655806216612,301.98582880647689,321.94856831070956,374.45624794221658,418.80681776631764,5304.4026209668236,39423.523520498456,4553.7146639589755,0.013301267040930043
incident_year[2023],4383.7557830779378,437.92156683546523,134.66699567444613,-323.90700317571452,-1590.2568852368008,3197.7400807337467,52804.450161711306,477.82211357822194,1199.0242562121205,1218.8885149222383,-0,4383.7557830779378,-0,284.52343587872394,353.92613113777821,324.14291448867402,374.96934730556285,451.30405828580524,381.04477676395919,265.28209805595094,284.50069692496345,369.20278672248543,423.155610894765,489.65439420079872,4264.6530847142531,40089.051099228585,2233.4034947143014,0.015346713499752695
incident_year[2024],1306.0187486278676,192.12848309915074,-793.38086792057197,-304.9331284584639,-805.75681840611412,989.64297611173754,15827.861875777095,141.49046052955069,359.67763151682516,372.79750057218445,-0,-0,1306.0187486278676,346.8470074962313,354.53987364082406,-0,-0,-0,-0,-0,-0,-0,-0,-0,890.17165870243275,13245.858057324156,1965.1007766227117,-0.0036531120813023676
incident_month[2],1456.673015879554,-3.797414678864719,-973.23747152526994,-287.1997568679256,-1935.3876900747171,962.48945804459674,17500.343530277747,149.34952718789029,380.34972021759813,388.30225376461522,825.30257250459874,284.52343587872394,346.8470074962313,1456.673015879554,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,992.52142151081057,16357.646188981193,3836.9086987935725,0.010926098008781082
incident_month[3],1063.7698209279961,-65.772213165821057,-573.94773639081973,-276.28413717177341,-467.39659802754983,856.42681130452274,12917.90829209103,123.72093544230347,295.70906629641195,299.58749620924794,355.30381614939364,353.92613113777821,354.53987364082406,-0,1063.7698209279961,-0,-0,-0,-0,-0,-0,-0,-0,-0,652.86002970161758,9719.4197636097306,599.41397258837276,-0.018575831510531771
incident_month[4],858.05064920855318,-305.02974496873128,-410.21368684624986,481.49287888250353,-424.05881257626754,691.20592664887999,10442.58730015207,99.72439114500277,250.47402316181189,253.09176246065996,282.57541805944027,324.14291448867402,-0,-0,-0,858.05064920855318,-0,-0,-0,-0,-0,-0,-0,-0,527.50984902747405,6901.6555157162838,282.67784931690574,-0.038796187034101592
incident_month[5],962.38277123896103,-77.662917699383485,116.85135458196324,357.10740726392993,-263.84498954858014,758.78318235338486,11637.203704349469,106.5425924306798,264.43719857118714,275.46849851303381,326.01830540825409,374.96934730556285,-0,-0,-0,-0,962.38277123896103,-0,-0,-0,-0,-0,-0,-0,329.0558158421394,7725.4150177816282,387.98388701645899,0.077921793435230313
incident_month[6],1042.0056647651145,-89.356601902261701,1013.0901244839406,342.19632686098839,-180.78902152946887,775.43885703697799,12560.828717659475,115.90197592450488,290.57397446929457,295.01174636200346,251.38840949474937,451.30405828580524,-0,-0,-0,-0,-0,1042.0056647651145,-0,-0,-0,-0,-0,-0,1527.4682640129454,8287.5870694264268,18.751465147319458,-0.086675094203847891
incident_month[7],1095.7433809597362,-63.634545233220145,1450.7838580392909,109.47728083668144,-331.26182225410065,774.03743875039913,13187.802254237924,117.27186960473119,293.51827907792148,305.07408934591786,384.48011577716744,381.04477676395919,-0,-0,-0,-0,-0,-0,1095.7433809597362,-0,-0,-0,-0,-0,2708.7316354864556,9833.622703304256,330.38136069473649,0.037291196818955541
incident_month[8],892.92769312498672,-207.50515401119571,852.02070526510261,261.29423381756891,-179.84852581035841,677.85127230129456,10810.692451899899,96.88539744803532,246.78717619633622,250.95315232426188,265.11655806216612,265.28209805595094,-0,-0,-0,-0,-0,-0,-0,892.92769312498672,-0,-0,-0,-0,1186.1520700710178,6825.1808031112687,58.726647004292772,0.02187899290454709
incident_month[9],890.23993402220844,-173.60111026424229,817.48057379780266,114.30019562199621,-187.49437682859809,698.4730988496209,10741.608755913281,94.393433497863626,243.68416440866713,245.56916411252513,301.98582880647689,284.50069692496345,-0,-0,-0,-0,-0,-0,-0,-0,890.23993402220844,-0,-0,-0,1114.7305336612353,6702.4765338185052,295.96759143439016,0.004625825054517918
incident_month[10],1079.7002620746357,767.49165089644282,272.26526079356927,-458.6581456852914,-307.03503961798555,774.18498195650477,12962.755729395543,116.06104576867858,285.96382283350374,292.78608874598876,321.94856831070956,369.20278672248543,-0,-0,-0,-0,-0,-0,-0,-0,-0,1079.7002620746357,-0,-0,327.03959959203519,10006.047285823079,507.6742668348104,0.0058654506812558793
incident_month[11],1114.3868058345647,245.52372141369864,-552.52650391635586,-599.13066624673741,-763.66031195387518,831.93452335405289,13444.607797735993,119.74235612149673,306.13972952038682,325.55826876474163,374.45624794221658,423.155610894765,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1114.3868058345647,-0,655.7117708884291,10700.293549018996,936.07848934420235,0.015090895427718465
incident_month[12],1134.1601742135886,-64.025252343224324,-952.31163195254589,-168.75044533434689,-425.27986765462026,855.0178540452514,13684.286679046067,125.42366244418861,310.01838614761289,321.78425705170849,418.80681776631764,489.65439420079872,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1134.1601742135886,1373.7563959822758,10821.815566249114,783.3786621613641,-0.036906147416605251
z_temperature_sq,12821.321936610751,-3832.3748088208258,5185.3323554948774,2572.2418130240017,-3797.5500355468694,9620.0169510189644,154585.45914189797,1372.5187102305511,3454.7672721757767,3568.6340949975606,5304.4026209668236,4264.6530847142531,890.17165870243275,992.52142151081057,652.86002970161758,527.50984902747405,329.0558158421394,1527.4682640129454,2708.7316354864556,1186.1520700710178,1114.7305336612353,327.03959959203519,655.7117708884291,1373.7563959822758,46131.205313631552,102794.05775080819,3284.3155019435958,0.16840511798466196
gust_low,116241.26759201588,11890.031101469844,1604.1858239566027,-19568.203712705988,-70839.905162628944,84442.101817241826,1400313.4416091326,12517.546297813284,31378.317240773475,32019.975302891908,39423.523520498456,40089.051099228585,13245.858057324156,16357.646188981193,9719.4197636097306,6901.6555157162838,7725.4150177816282,8287.5870694264268,9833.622703304256,6825.1808031112687,6702.4765338185052,10006.047285823079,10700.293549018996,10821.815566249114,102794.05775080819,1223940.4998202573,139022.45254029945,-0.1329563587296434
gust_ramp,9930.1751814499603,5723.0813149610767,-2244.2417363085269,-12464.423484793897,-31915.819673660648,5720.9475368339745,118128.47883697,950.22850454057618,2467.5571527941729,2319.751984082789,4553.7146639589755,2233.4034947143014,1965.1007766227117,3836.9086987935725,599.41397258837276,282.67784931690574,387.98388701645899,18.751465147319458,330.38136069473649,58.726647004292772,295.96759143439016,507.6742668348104,936.07848934420235,783.3786621613641,3284.3155019435958,139022.45254029945,70735.04982665331,0.062446393822142454
alpha,-0.010829727892541996,-0.0045721814891948043,0.089832649059786718,-0.024801510032986585,0.010147311428823969,-0.006508369640471301,-0.12074235107957065,-0.0040178712640681624,-0.010584069100275428,-0.017508644336771795,0.013301267040930043,0.015346713499752695,-0.0036531120813023676,0.010926098008781082,-0.018575831510531771,-0.038796187034101592,0.077921793435230313,-0.086675094203847891,0.037291196818955541,0.02187899290454709,0.004625825054517918,0.0058654506812558793,0.015090895427718465,-0.036906147416605251,0.16840511798466196,-0.1329563587296434,0.062446393822142454,1822.6935982263944
