term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_temperature_sq,gust_low,gust_ramp
Intercept,1.1083125839506998,0.0053932850139213461,0.0066399594898440082,6.6764180825999329e-05,0.00037328447983314239,0.0067979114842793634,-0.094657861242963562,-0.10864510807096316,-0.054296631061912688,0.12819717565826377,0.010902084303688091,0.0164223544802636,0.016978155998571498,0.011874106474294014,-0.0096930052856205109,-0.0037068678836596021,-0.00074325747663804727,0.003882758317299481,-0.0099996810726332794,-0.043916528410502559,0.0088413831446415379,0.0071507440742201922,0.0055715821845041735,-0.0030538395717112079,0.0017198206427284778,0.0004546819208957432,-0.0019560937630582862
z_precipitation_24h_sum,0.0053932850139212559,0.00086529552910935797,5.7393647379118517e-05,0.00018439209066676977,-5.3983166775539899e-06,-0.00030018673082534878,-0.00053324810118167421,0.0096884347906480324,-0.0033943109226611057,0.0019887324230113976,0.00025519671150328203,0.00031851049865310908,7.2888575030203532e-05,0.00066304850106410293,0.0002485090316205875,0.00073007405354979691,0.00063870329886742811,0.00058631874090605304,0.00064316248449048047,0.00021335937001855981,0.000223004470304303,0.00061398480542139736,0.0004406965552906098,0.00044860432388618926,3.9884213447277573e-05,-1.338603349560405e-05,-4.1501208290361461e-05
z_temperature_0h,0.0066399594898406576,5.7393647379121946e-05,0.0012120961205359969,-6.2378191476038494e-05,4.1033187549877103e-05,5.7287019000653829e-06,-0.00051233023064034208,0.0020673384569538013,0.0041838541743935958,-0.0015883238658525463,0.00051788418056457634,0.00033624080944732483,0.00024532871835358263,-0.00020305476360983556,0.00083453817005952875,0.00027702011520951218,-0.00061705477962312573,-0.0014960224710206943,-0.0021019168686141295,-0.0028476890828254739,-0.0013705572439301739,-0.0012491018760692003,-5.239046397070889e-05,0.0003724236791602829,-4.6692588208854867e-05,-0.00010909342557493951,1.8825971984644071e-05
z_pressure_msl_0h,6.6764180824806165e-05,0.00018439209066677107,-6.2378191476052168e-05,0.00054532882340282886,1.971930077679259e-05,-0.0002212769841905213,-0.00010679594016514704,-0.0049975477560592046,0.0033728500997191016,-0.001196346851237412,0.00033571109443958466,0.00069647753495030284,0.00099342863663661818,0.00017574869156459727,0.00024045200866854976,0.0004417691929115633,0.00040199547546783008,0.00061415174861163021,0.00039280273486611586,0.00049133889999482163,0.00037152711796331541,0.00066860072219667571,0.00063262903770556415,0.0004326235537868839,6.3472008337143765e-06,3.7151929460207039e-05,0.00011835361021801686
z_gust_pressure,0.00037328447983258592,-5.3983166775535698e-06,4.1033187549875124e-05,1.971930077679398e-05,0.00023954162836066731,5.7325194977808717e-07,-1.8252310941160983e-05,0.0046794675526533784,-0.0012177386972811392,-0.00054206647706724271,0.00021266445084216115,6.5457470824053376e-05,0.00010415120079402434,-1.7255173657496691e-06,0.0001609856010513627,-0.00024835493381106022,8.9059658582303088e-05,3.2866916645067894e-05,-0.00023890480098934599,-0.00020159560724578431,-0.00018577069098175806,-0.00017149757769557267,4.7731737319216554e-05,-0.00020018194578793179,1.8028351979231207e-05,-2.5328435928769094e-05,0.00018971934435016576
urban_binary,0.0067979114842791977,-0.00030018673082534764,5.728701900095971e-06,-0.00022127698419050482,5.7325194977968637e-07,0.0045838312112890705,-0.00049467868663418107,-0.0094076090914154784,0.0010159912161274204,-0.0048760871749012093,-0.00027865111350542022,-0.0004768361393563199,-0.0014244761173631956,-0.00067377123637618716,0.00013924356124280136,-0.0012285109314950789,-0.00094168447395341355,-0.0012275005107912215,-0.0011509080557180085,-0.00059139127360643517,-0.0011495622739325917,-0.0006993714874385721,-0.00017194920031263038,-0.0013981906823770309,7.554129365686586e-05,4.3336484106846969e-07,-4.8779803249756689e-05
log_population,-0.094657861242987834,-0.0005332481011816445,-0.00051233023064060782,-0.00010679594016523768,-1.8252310941178493e-05,-0.00049467868663436972,0.0083085037411080604,0.0055901706027896899,0.00082481601267531666,-0.010112661426795712,-0.001150471048008945,-0.0018436969638837585,-0.0021414879094297161,-0.0015463277093852236,0.00047377490251665185,-0.00017172526856613769,-0.00074008689111313883,-0.0011008767780565183,0.00012770587817710697,0.0032941307519196903,-0.001388732276345253,-0.0013977265491253736,-0.0011258289307468881,-0.00058331740283715586,-0.00018731285982440685,-0.00010254408324125745,0.00018537481753774942
income_deprivation_rate,-0.1086451080709129,0.0096884347906479561,0.0020673384569542558,-0.004997547756059025,0.0046794675526535675,-0.0094076090914146024,0.0055901706027912503,3.1867367726783278,-1.2306525091367184,0.075780343594706298,0.024439970022402238,0.0011659849195466664,-0.021711964407344356,0.015838416462850113,0.060707749239835108,-0.018804106747644638,0.0078826056015206224,0.0066676388174414757,0.0096423760368379661,-0.017776434980440917,-0.0049545085607063874,-0.010411534628090285,-0.00028941467190618866,0.017339421489578948,-0.0022187552419920854,0.0014303207468234036,-0.00098142727091039264
deprivation_gap_pct,-0.054296631061964841,-0.0033943109226610112,0.0041838541743929973,0.0033728500997190565,-0.0012177386972812251,0.00101599121612661,0.00082481601267655026,-1.2306525091367111,0.89043658729580266,-0.20285960078524967,-0.010646950566688587,0.0031685486941634582,0.015024065515489543,-0.004885116473463751,-0.010488637536534865,0.015497442827946191,0.0026302108146719905,-0.0044941411239941258,-0.011150460899727982,0.004618761628277842,-0.00045038911730322165,0.0082255257269194231,0.0060876356637630342,0.005014883638042162,-0.00022234268850359018,-0.00099793309811239874,0.0009248345090714995
morans_i,0.1281971756582963,0.0019887324230113573,-0.0015883238658518984,-0.0011963468512373996,-0.00054206647706716389,-0.0048760871749010306,-0.010112661426795663,0.075780343594707325,-0.20285960078525125,0.14526418396040086,-0.0016914439812718057,-0.0023008278467680308,-0.00099122681849195433,0.0044109262448752025,-0.007430710490397628,0.00030638410313839327,0.0018447855688931412,0.0035905706605272305,0.0071303865425846377,0.002047817517063801,0.0044186762047880692,0.00086940071708131251,-0.0028687390854599173,0.00020408153894867687,0.00053516466483455837,0.00045392243491659443,-0.0008571315135111427
incident_year[2022],0.010902084303687925,0.00025519671150328355,0.00051788418056455282,0.00033571109443957041,0.00021266445084215896,-0.00027865111350544168,-0.0011504710480089806,0.024439970022402478,-0.010646950566688415,-0.0016914439812716661,0.0048539887496406205,0.0039054228304714429,0.0030139718111175007,1.0925219996134273e-05,0.0016117077384167088,-0.00034486558811675384,0.00043964718206111145,4.6229143737080026e-05,-0.00026137441935449496,-0.0036619109597745732,-0.0004398375627579759,0.00064696098287166592,0.0007322344797635722,0.0011292597391320881,0.00017394705024574353,7.8147458527693369e-06,0.00012278160847553892
incident_year[2023],0.016422354480258493,0.00031851049865311591,0.00033624080944726927,0.00069647753495031162,6.5457470824044933e-05,-0.00047683613935636338,-0.0018436969638834365,0.0011659849195465397,0.0031685486941640103,-0.0023008278467683873,0.0039054228304714915,0.0057007194574915333,0.0041059703223592491,0.00032630536665298324,0.00036114921027653334,-0.00054594665079753452,0.00062796732433124491,0.0010711772311725264,0.00014863009884634871,-0.0030142157193770607,6.0564906407769355e-05,0.0018097161601447298,0.0013898314329973019,0.0021459996309696298,0.00014703000974406453,0.00013194267435069236,6.0927573763766128e-05
incident_year[2024],0.016978155998566481,7.2888575030208858e-05,0.00024532871835351091,0.00099342863663661992,0.00010415120079401388,-0.0014244761173632589,-0.0021414879094293843,-0.021711964407343683,0.0150240655154887,-0.00099122681849152716,0.0030139718111175935,0.0041059703223592352,0.010404092508071167,0.0009640834687219262,0.00055861036766675031,0.0044741805334107404,0.0036473863596544285,0.0047223828356482579,0.0040175018749778104,0.0020630388991471453,0.0027421509676228244,0.0050609795978832093,0.0048120813937271405,0.0043236028282832885,0.0001817608828348985,7.9010467790432845e-05,0.00035385616715441867
incident_month[2],0.011874106474287814,0.00066304850106410954,-0.00020305476360988966,0.00017574869156460206,-1.7255173657577735e-06,-0.00067377123637627043,-0.0015463277093849131,0.015838416462849551,-0.0048851164734631967,0.0044109262448750967,1.0925219996155578e-05,0.00032630536665292611,0.00096408346872194897,0.0074554355309288146,0.0023520899166027793,0.0033679217923745916,0.0042660510855800863,0.0046039140666887576,0.0044246058812425441,0.0032548421304972692,0.0042194489069976885,0.0037706115327351972,0.0038359483355076508,0.0034999672730158362,0.00020816569811990405,0.00016836614064425837,-0.00028098474044490625
incident_month[3],-0.0096930052856297865,0.00024850903162060116,0.0008345381700594573,0.00024045200866855868,0.00016098560105136102,0.0001392435612427266,0.00047377490251729955,0.060707749239833346,-0.010488637536533486,-0.0074307104903983592,0.0016117077384168155,0.00036114921027655171,0.00055861036766687337,0.0023520899166028131,0.0090011848100778908,0.0026350370547067537,0.0037285875959802385,0.0015688384943080801,0.00068946278925331164,0.0011869740697305299,0.0012595273763849383,0.0016811270135552734,0.0030732469321711063,0.0028130584536876068,9.790178105948816e-05,-6.3789161433667861e-05,6.2791339265207943e-05
incident_month[4],-0.0037068678836621053,0.00073007405354980049,0.0002770201152094667,0.00044176919291154975,-0.0002483549338110748,-0.0012285109314951457,-0.00017172526856608632,-0.018804106747646612,0.01549744282794787,0.00030638410313843577,-0.000344865588116734,-0.00054594665079763091,0.0044741805334106901,0.0033679217923745456,0.0026350370547066418,0.015019672289305746,0.0064768606146916674,0.0053429022436805428,0.0064739781426691768,0.0067613135598996073,0.0036159998248217621,0.0049729984555272697,0.0058925682723992333,0.0046560208631471426,2.8594248658600496e-05,-0.00014144572453092996,1.1393637040003137e-05
incident_month[5],-0.00074325747663237462,0.00063870329886741629,-0.00061705477962320163,0.00040199547546780487,8.9059658582283817e-05,-0.00094168447395340032,-0.00074008689111378805,0.0078826056015204454,0.0026302108146721527,0.0018447855688944297,0.00043964718206114463,0.00062796732433111893,0.0036473863596543704,0.0042660510855799388,0.0037285875959799943,0.0064768606146916119,0.0094208341048247195,0.0064115108786580652,0.0071718292832354258,0.0057055362216043796,0.0053828826120168698,0.0059488490429368528,0.0052983690603292666,0.005432432379650581,0.00038109411236135628,0.00012382438285533459,0.00012564559161375513
incident_month[6],0.0038827583172990963,0.00058631874090605413,-0.0014960224710207793,0.00061415174861160376,3.2866916645058543e-05,-0.0012275005107912939,-0.0011008767780566679,0.0066676388174456598,-0.0044941411239978364,0.0035905706605290381,4.6229143737123611e-05,0.001071177231172366,0.0047223828356481104,0.0046039140666885563,0.0015688384943078008,0.0053429022436804188,0.0064115108786580114,0.011284624697850475,0.0081397560368002865,0.0081623692571546735,0.0064900553339301854,0.006679696894115749,0.0057205628577530251,0.0044308561500540624,0.00019306813003047203,0.00025965762011259181,5.26128546770754e-05
incident_month[7],-0.0099996810726328302,0.00064316248449048134,-0.0021019168686142839,0.00039280273486611754,-0.00023890480098936751,-0.0011509080557179803,0.0001277058781767751,0.0096423760368395534,-0.011150460899728303,0.0071303865425855432,-0.00026137441935440421,0.00014863009884623747,0.0040175018749778173,0.0044246058812425467,0.00068946278925322837,0.006473978142669339,0.0071718292832356877,0.0081397560368006491,0.012084782887404827,0.0099314428184391294,0.0071960097095012318,0.00742534076834735,0.005273586719853513,0.0046451658114070229,0.00034039733644570738,0.00025494224822186957,-0.00014253249940425421
incident_month[8],-0.043916528410506431,0.00021335937001857312,-0.0028476890828255433,0.00049133889999479236,-0.00020159560724577496,-0.00059139127360655877,0.0032941307519198429,-0.017776434980438162,0.0046187616282774725,0.0020478175170639567,-0.0036619109597744882,-0.0030142157193771757,0.0020630388991470881,0.0032548421304971964,0.0011869740697302554,0.0067613135598996428,0.0057055362216044056,0.0081623692571547446,0.0099314428184388587,0.018829217657446159,0.0062621676779475062,0.0069010158894538022,0.0043901018451409524,0.0020784298683815617,-1.5243555177902229e-05,0.00017233385662196319,8.8036176212865556e-05
incident_month[9],0.0088413831446303038,0.00022300447030432436,-0.0013705572439303266,0.00037152711796331871,-0.00018577069098176603,-0.001149562273932642,-0.001388732276344536,-0.0049545085607078446,-0.00045038911730220163,0.0044186762047879347,-0.00043983756275784325,6.0564906407693515e-05,0.0027421509676229024,0.0042194489069977796,0.0012595273763849604,0.003615999824821991,0.0053828826120172375,0.0064900553339306746,0.0071960097095013636,0.0062621676779479312,0.01087022397541472,0.0059406970423548314,0.0043391560781278768,0.0036497031178257706,0.00019765788759869339,0.00025294579253904261,-0.00016664872282023545
incident_month[10],0.0071507440742113121,0.00061398480542141048,-0.0012491018760693202,0.00066860072219667311,-0.0001714975776955856,-0.00069937148743864929,-0.0013977265491249571,-0.010411534628093137,0.0082255257269223704,0.00086940071708064507,0.00064696098287175146,0.0018097161601446153,0.0050609795978831659,0.0037706115327351079,0.0016811270135550678,0.0049729984555272992,0.0059488490429370176,0.0066796968941159607,0.007425340768347239,0.0069010158894539011,0.0059406970423545574,0.0092123838889651786,0.0047333299558552722,0.0039586282271962389,0.0002421191676323506,0.00019779062348695511,-6.8171061861015844e-05
incident_month[11],0.0055715821844981592,0.00044069655529061424,-5.2390463970767545e-05,0.00063262903770554496,4.7731737319207961e-05,-0.00017194920031276195,-0.0011258289307466132,-0.00028941467190811768,0.0060876356637635199,-0.0028687390854597087,0.00073223447976363877,0.0013898314329972039,0.0048120813937270641,0.0038359483355074765,0.0030732469321708513,0.0058925682723991154,0.0052983690603292423,0.0057205628577530121,0.0052735867198532311,0.0043901018451408501,0.0043391560781274674,0.0047333299558550961,0.0080375792974350085,0.0040691096443863962,0.0003040522964672394,0.00010027273231572545,2.8546087621933317e-05
incident_month[12],-0.003053839571713944,0.00044860432388619284,0.00037242367916023606,0.00043262355378687143,-0.00020018194578793559,-0.0013981906823770504,-0.00058331740283715358,0.017339421489580342,0.0050148836380413285,0.00020408153894906393,0.0011292597391320807,0.0021459996309695032,0.0043236028282831983,0.0034999672730157416,0.002813058453687455,0.0046560208631470828,0.0054324323796506296,0.0044308561500541032,0.0046451658114068321,0.0020784298683814983,0.0036497031178254584,0.0039586282271961469,0.00406910964438645,0.0084566217359229694,5.094596688646203e-05,0.00016637044933860454,-9.9219067801803207e-05
z_temperature_sq,0.0017198206427282185,3.988421344727819e-05,-4.6692588208854569e-05,6.3472008337116253e-06,1.802835197923181e-05,7.5541293656858461e-05,-0.00018731285982438682,-0.0022187552419918582,-0.00022234268850375156,0.00053516466483461214,0.00017394705024574225,0.00014703000974405293,0.00018176088283489042,0.00020816569811988881,9.7901781059471437e-05,2.8594248658589437e-05,0.00038109411236135401,0.00019306813003046276,0.00034039733644568494,-1.5243555177905916e-05,0.00019765788759866482,0.00024211916763232285,0.00030405229646723945,5.0945966886458045e-05,0.00014147185594047497,2.4659630190613247e-05,-1.0279920297517508e-05
