term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_temperature_sq,gust_low,gust_ramp,alpha
Intercept,0.34116065569685872,0.0027385686449520191,-0.00061798612913895826,0.00044157317885354423,-0.0001451294030898958,0.0010837003984226004,-0.028677792633136884,-0.14992429950161609,0.013339857294749062,0.048026487526877409,-0.0011912812521834484,0.005080284925006371,0.0054303715565960017,0.00019880270557089824,-0.015501793543475187,-0.0050672271224216688,0.0020455091544315084,0.0013703697598236985,-0.00044920427210396168,-0.0092898984762895057,0.0042332857241444387,0.0050221683119276231,-0.00034845906315116373,-1.2505616329990411e-05,0.0010430001211626375,-9.3753530918111905e-05,-0.00041683964514694499,-0.0044502717864894001
z_precipitation_24h_sum,0.0027385686449519064,0.00073144448403254965,2.1686688745572058e-06,0.00024145752138722825,3.7063383523016602e-05,-2.0096872737775649e-05,-0.00025140207292785697,0.00071521359010772237,0.00011322062282004535,0.00064569292306487476,8.9412979656428493e-05,0.00014521947371503202,6.2270273058716573e-05,0.00027584368776582672,-0.0001376455560323899,0.00023514200959321504,8.5165573836607357e-05,-7.7938073735042863e-05,1.9441308338330162e-05,-0.00019394791105690156,-1.9574843789249693e-05,0.00018437930257745737,3.2634746489350504e-05,5.8191394744010509e-05,6.2697676043676687e-05,-1.6122144720764577e-05,1.7574479111985387e-06,2.0219266017854789e-05
z_temperature_0h,-0.00061798612913802065,2.1686688745566604e-06,0.0010505220809840191,-5.254542229579552e-05,5.0128620598261439e-05,7.4363678930866828e-06,0.00024297787577252889,0.012564379068961332,-0.0034715139092442826,-0.0010849903284202529,0.00014351151699967606,-0.00013848972751331174,-0.0007591244079161733,-0.00056942841997181229,0.00045507774410943891,-0.001032517263905137,-0.0018389733444987538,-0.0025970448173913458,-0.0027480779205129816,-0.0028294906285828638,-0.002283978332966155,-0.001864767076999568,-0.0010086649844370896,-0.00064825921858259667,-0.00014427157340214514,-7.4933854140741895e-05,-1.7472355720566912e-05,0.00023128988022580717
z_pressure_msl_0h,0.00044157317885322136,0.00024145752138722836,-5.2545422295795805e-05,0.0006080514420794622,-6.8049419406507013e-05,-8.4976744710866956e-05,-0.00012791277355951887,-0.00057044247131589256,0.00056886871031665591,-0.0002608228906407768,0.00017436004248851166,0.00034619037046020257,0.00063205182525390027,0.0001518800587717591,0.00025431399680369285,0.00044257400902412123,0.00034616696688637654,0.00038731736651799584,0.00026641242790173319,-1.376336983648324e-05,0.00032013856466951913,0.00061600907150123727,0.00069091339602460051,0.00051051934256245894,5.6837266940355086e-05,4.1352022848054754e-05,5.1988740876801766e-05,-0.00010306259815894114
z_gust_pressure,-0.00014512940308995798,3.7063383523016731e-05,5.0128620598262198e-05,-6.8049419406506647e-05,0.00029806167810166007,-1.5820925338766353e-05,5.3317170524550323e-05,0.00095268448254397231,-7.6921014729809363e-05,-0.0001492241568329211,-3.2489040662076889e-05,-0.00010961104071197768,-0.00040721506220279472,4.0969168939408734e-05,0.00029474965146569001,-0.00034569199748878473,-0.00017265133738841518,-0.00023362521639717942,-0.00034207346803633091,-3.9865026685222891e-05,-0.00026347068281152333,-0.00018363033932507816,-8.6626813756650071e-05,-0.00017350845838368277,-9.7927711876892259e-06,-2.6258137531946804e-05,0.00013235933580197959,4.3832577006475528e-05
urban_binary,0.0010837003984226178,-2.0096872737774944e-05,7.4363678930760711e-06,-8.4976744710866007e-05,-1.582092533876535e-05,0.0014376166491718205,-0.00013870537451046499,5.913393855965475e-05,0.0010309726900791611,-0.0015611368638960236,-9.3104838183928618e-05,-8.5217540966397662e-05,-0.0001529343842672302,-0.00018844337499444776,-0.00010672541591134591,-7.9216621528994621e-05,-0.00022198818493226926,-0.00012385431121323873,-0.00011025955646266103,-8.171270702342885e-05,0.00018775440273564393,-0.0001160358236207519,-0.00022558822838094361,-7.2010946792188009e-05,-4.6152047677446458e-05,-1.7239481621424283e-06,-1.5036946285848953e-05,0.00012609038384640142
log_population,-0.028677792633139992,-0.00025140207292786011,0.00024297787577256722,-0.00012791277355951873,5.3317170524544339e-05,-0.00013870537451049849,0.0025568642713067313,0.013713154682190313,-0.0025000069631651248,-0.0040118783546137082,-8.4739055725613485e-05,-0.00071602109174713404,-0.0010846435300311966,-0.00045233566911273147,0.00096994067005756778,-0.00025267130708404254,-0.0010376480316222326,-0.0011404603575606378,-0.00092732795262035069,-2.9456669042421044e-05,-0.0013360977012213701,-0.0013546868355269518,-0.00071459878308005381,-0.00066325237536920872,-0.00014627083620621806,-3.824931940762919e-05,3.6925239371124094e-05,0.00048386960213673419
income_deprivation_rate,-0.14992429950163477,0.00071521359010774752,0.012564379068961124,-0.0005704424713159446,0.00095268448254396711,5.9133938559850774e-05,0.013713154682190379,1.492643591215491,-0.5153936294090542,-0.015659700144904542,0.014986632311547281,-0.0063807773269705468,-0.035642589387632678,-0.010754432469810608,0.063466993267907432,-0.016857157718837008,-0.034883452003642158,-0.037889659850841736,-0.032839823965471186,-0.04876397324918802,-0.046142771481527969,-0.036615320800954053,-0.023104680318050283,-0.020900618085299982,-0.0033708903390440217,-0.00010784453843421535,-0.00081582704585846924,0.011804591189186309
deprivation_gap_pct,0.013339857294737693,0.00011322062282005359,-0.0034715139092442453,0.0005688687103167344,-7.6921014729793968e-05,0.0010309726900788719,-0.002500006963163862,-0.51539362940905753,0.28631112660238733,-0.049711379324269223,-0.0047227984132799869,0.0020085809183962387,0.011812250122909415,0.0018833949888799224,-0.020076939337019997,0.0060900823772655141,0.0088161009094558252,0.01014113228186663,0.005614355749964153,0.014735975290342053,0.014878542698974775,0.011677846519276612,0.0069024072944022345,0.0067410673040958265,0.0010918569884284454,-0.00015484381574910064,0.00052633778731301436,-0.0035609305940584954
morans_i,0.048026487526887346,0.00064569292306487238,-0.0010849903284203041,-0.00026082289064078201,-0.00014922415683292435,-0.0015611368638958735,-0.0040118783546141679,-0.015659700144903945,-0.049711379324267863,0.046187607193410168,-0.00069020361582329375,0.00057836640339651701,0.0012112443874397112,0.0019207697112824376,-0.0024367222225654545,-0.00079200309660956822,0.0032780456176121583,0.0033835355053849357,0.0056790521612171156,0.0030028494058973025,0.0031535593472202363,0.0025757566702653426,0.0011202226362231026,0.00088993046219274191,0.00025089717820102922,0.00019489295428680377,-0.00021807505806607742,-0.00023046104429173678
incident_year[2022],-0.0011912812521844935,8.9412979656427815e-05,0.00014351151699967357,0.0001743600424885135,-3.2489040662076889e-05,-9.3104838183927127e-05,-8.4739055725591042e-05,0.014986632311546951,-0.0047227984132799114,-0.00069020361582334969,0.0035104472151291991,0.0021272783401881162,0.0024939383291157995,-0.00042569365891027041,0.00072509776678367482,0.00076602915896600214,0.00069113621420631237,0.00041919608226407998,-0.00026854393681093367,-0.00096476364670209421,-0.00022930635277989211,0.00054489515284705835,0.00065285786762913852,0.00046141280210267835,-6.3262445128398827e-05,-2.2293773731243221e-05,-3.6863490218291839e-07,-4.375892221448823e-05
incident_year[2023],0.0050802849250079427,0.00014521947371502612,-0.00013848972751329198,0.00034619037046019227,-0.00010961104071197678,-8.5217540966387145e-05,-0.00071602109174732204,-0.0063807773269706622,0.0020085809183959802,0.00057836640339678893,0.002127278340188072,0.0031791292058674231,0.0033915847125420562,0.00040523605092016024,-0.00060439150854163255,0.0011746461129451442,0.0016510784523177057,0.0015753769764633144,0.0009209660816740814,0.00039457830447045105,0.00077566627318000861,0.0018727310269905364,0.0014708708792938823,0.0013382211033461737,9.0631764745593762e-05,1.2126479039901495e-05,3.3612066582926038e-05,-0.00043480838409870387
incident_year[2024],0.0054303715565964632,6.2270273058711098e-05,-0.00075912440791617796,0.0006320518252538968,-0.00040721506220279499,-0.00015293438426721307,-0.0010846435300313731,-0.035642589387632949,0.011812250122909505,0.0012112443874398007,0.0024939383291157709,0.0033915847125420961,0.0096153152916696686,0.0016173386731787504,-0.0018220855098860431,0.0049536043430667646,0.0056558329024868651,0.0058689409591594164,0.005255230125457571,0.0044202378804102296,0.005058195237676982,0.0059300496623637669,0.0050217335240130313,0.0045762364262170964,0.00023899722060920377,3.7536713622413428e-05,3.3448830056851482e-05,-0.00087306655503037369
incident_month[2],0.00019880270556737675,0.00027584368776583106,-0.00056942841997181999,0.00015188005877176544,4.0969168939411661e-05,-0.00018844337499447796,-0.00045233566911254087,-0.010754432469810638,0.0018833949888798973,0.0019207697112821947,-0.0004256936589102632,0.00040523605092022535,0.0016173386731787765,0.0067537271078044678,0.0028011488328929988,0.0048869070897761989,0.0051790906167404234,0.0053706950161151578,0.0053075477280004908,0.0054705705676589104,0.0053805126202023292,0.0051924987141295205,0.0047284239069688176,0.0044784589635832091,0.00024066506618497491,3.4657745746949711e-05,2.6723900119737218e-05,-0.0003509984026461297
incident_month[3],-0.015501793543478078,-0.00013764555603238673,0.00045507774410944281,0.00025431399680369524,0.00029474965146569256,-0.00010672541591137215,0.00096994067005770873,0.063466993267907126,-0.020076939337020039,-0.002436722222565621,0.00072509776678366051,-0.00060439150854158929,-0.0018220855098860587,0.0028011488328929714,0.01256997307933987,0.0022877704969782421,0.002198690921640753,0.0022240686831204053,0.0018596329026756462,0.0017445198548187212,0.0019942032999723039,0.0024131589299832435,0.002991607478790125,0.002805982127653484,-7.0655175138280554e-05,7.2968639291050148e-05,0.00019284578941385823,0.00045228705378343333
incident_month[4],-0.0050672271224277811,0.00023514200959322317,-0.0010325172639051548,0.0004425740090241298,-0.00034569199748878219,-7.9216621529036579e-05,-0.00025267130708368996,-0.016857157718838743,0.0060900823772663832,-0.00079200309661012496,0.00076602915896602241,0.0011746461129452347,0.0049536043430667984,0.0048869070897762041,0.0022877704969782938,0.015743778998823666,0.0075736936771974416,0.0082142686242361006,0.0081101105725339961,0.0075304655121231018,0.0077275887542241749,0.0079308669464596381,0.0069081231014226094,0.0064179962003055382,0.00033273456136984666,-3.9947384948638967e-08,0.00012269181145320299,-0.00027769748674796613
incident_month[5],0.0020455091544313748,8.5165573836600635e-05,-0.001838973344498775,0.00034616696688637995,-0.00017265133738842049,-0.00022198818493224096,-0.0010376480316224379,-0.034883452003642949,0.0088161009094561114,0.003278045617612258,0.00069113621420631183,0.0016510784523178046,0.0056558329024869198,0.0051790906167404034,0.002198690921640825,0.0075736936771974329,0.013819499053290892,0.010234050999885166,0.010086087899107032,0.0097677439155501242,0.0096064869668577753,0.0091925639311754518,0.007581362807073398,0.0068166824344611989,0.00047332933467074455,0.00012256425134339534,0.00017146061815683251,-0.00082836735307597036
