term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_temperature_sq,gust_low,gust_ramp
incident_year[2022],0.010876901799357888,0.00017258330681634398,0.00053586414419553956,0.00027033210679198528,0.0002286156071242328,-0.00036811542102023676,-0.0011074610764906893,0.022934174976660098,-0.010588428049493486,-0.0013584394674035461,0.0050043832131273737,0.0039255898840860701,0.0030600834553223002,-0.00021506156268192534,0.001621236852250764,-0.00033150187529270024,0.00065390478333560034,-9.895941985126126e-05,-0.00047632801605796023,-0.0035406452472098188,-0.00077289108256556967,0.00055173348955499127,0.00057278441518981277,0.0011027597669546524,0.00010761713355123039,-2.3022424115508769e-05,0.00015025568121792641
incident_year[2023],0.016981077332430886,0.00027846297508674663,0.00032354774746324829,0.00064635502154913014,7.0868900874850832e-05,-0.00049485892298479584,-0.001881056731736056,0.0014471741405533301,0.0030480783166607238,-0.0020415538536036342,0.0039255898840861074,0.0055258713881378039,0.0040843849782174679,0.00044005651333339644,0.00030220481395628983,-0.00055812348786599705,0.00093051728214882759,0.0009049717436645507,9.7910692156479039e-05,-0.0027982897494364277,-0.00013009783920952218,0.0018881406446652352,0.0012395167844258302,0.0020045685435793434,0.00016202937507406724,0.00011055577598714194,7.2745275541357928e-05
incident_year[2024],0.018061594154978683,0.00014242771823302794,0.00013727174023004708,0.0008758544031838843,2.265612834779795e-05,-0.001412899074191251,-0.0022368581097660625,-0.023060368738090215,0.015858563882978061,-0.00054424500979419449,0.0030600834553223843,0.0040843849782174731,0.0093168603652758874,0.0012304775797951234,-0.00012392599937687625,0.0043169116613177077,0.0037546713003155847,0.0045054522893412515,0.0037854713414224371,0.0021985095791762837,0.0024041228504150729,0.004777282910332476,0.0043668777448892318,0.0039764269600668506,0.00019057256377451011,8.8591900714853579e-05,0.00023971387625687206
incident_month[2],0.011467271019957197,0.00052490568746901454,-0.00024493179302129267,0.00021551519117760196,0.00017887806633153046,-0.0010314682180181398,-0.0014110594982372372,0.0099861368046431642,-0.0036412354563721775,0.0048457692191444385,-0.00021506156268192772,0.00044005651333333702,0.0012304775797951008,0.0057997552217029565,0.0015875359395448652,0.0027969006906366244,0.0037591427468064713,0.0041428225239380648,0.0039123304206265374,0.0028339516408389994,0.0036698928953661993,0.0033473082119150925,0.0032985133050028111,0.002974691616429717,0.00024270003648267494,0.00012293201847018921,7.3411299748144074e-06
incident_month[3],-0.011195348838554392,0.00017805023245803889,0.00070685487340137838,7.4402775866593842e-05,0.00033331717214442726,0.00021854986179348961,0.00066840367141626105,0.061996679245551661,-0.011076395838363199,-0.0075017557138000752,0.0016212368522508598,0.00030220481395632555,-0.00012392599937675791,0.0015875359395449555,0.0084524208071802762,0.0017283578876322073,0.0027872255542294522,0.0008995941476945753,-8.180368237143143e-05,0.00048662525195342863,0.00038971457428452671,0.00071424303548257677,0.0021037346726127041,0.0018439372422557718,0.00012962078028467346,-6.0306951281471525e-05,0.00015080801567399793
incident_month[4],-0.0036060287055175284,0.00068892671606455506,0.00024652657225348885,0.00045128177329356784,-0.00016832019611475027,-0.0015133678158985033,-0.00011333468044826941,-0.019527709825632851,0.016274557739792354,0.00054457977847245935,-0.00033150187529267368,-0.00055812348786605744,0.0043169116613177008,0.0027969006906366539,0.0017283578876321124,0.014210717663905812,0.005766284583527112,0.0047546117638636552,0.0058277694549053061,0.0062419074813467217,0.0028729830073779324,0.004305411692358584,0.0052411013058952334,0.0040865437915813705,1.4926992172726729e-05,-0.00016438385578627148,0.00010429035557455989
incident_month[5],0.00020304233544666365,0.00070609173749152157,-0.00048284886724074799,0.00037052865548217577,0.00021141576225629021,-0.00098568929000280052,-0.00073466810445266175,0.0071435115304353649,0.0021515995774546116,0.0023930211351828189,0.00065390478333566138,0.00093051728214876459,0.0037546713003155617,0.0037591427468064106,0.002787225554229225,0.0057662845835270236,0.0092303847037316193,0.0056087530839554235,0.0063306983332705275,0.0049138629845982282,0.0042919833425353578,0.0050214927985379474,0.004560878667548735,0.004952421706071056,0.00034537165291214072,7.8313855418634046e-05,0.00023253304324402689
incident_month[6],0.0053450686076312254,0.00061127500924738204,-0.0013812426203973669,0.00058286590560134295,0.00011237768077471526,-0.0010915779612013876,-0.0012067306798748852,0.0040853806737079085,-0.003473833463976271,0.0042999503276202038,-9.8959419851188049e-05,0.0009049717436644774,0.0045054522893411605,0.0041428225239380006,0.0008995941476943423,0.0047546117638635147,0.0056087530839554174,0.0097608943186135427,0.0076705269374435399,0.0073689868371569558,0.0053726795480631287,0.0058907976698399905,0.0051119207578907604,0.0040652251757045859,0.00025038303970185093,0.00027428360446379136,0.00015013023087774956
incident_month[7],-0.0095967554646596287,0.00067578760021207705,-0.0020628765240515378,0.00032343997504859288,-0.00014645757323994318,-0.0012649977167901857,0.00013245115535592911,0.010220887093153518,-0.011094664438612418,0.0077699045324113158,-0.0004763280160578382,9.7910692156443356e-05,0.0037854713414224896,0.0039123304206266371,-8.1803682371531068e-05,0.0058277694549054189,0.0063306983332707773,0.0076705269374438357,0.01171063696759183,0.0092464182318269493,0.0061074355549566679,0.0065419894109206714,0.0045505635189676489,0.0042400967122067585,0.00028104487206076533,0.00026483437873673591,-4.1794062375771459e-05
incident_month[8],-0.040647078534893834,0.00027304624072750156,-0.0026016356382770381,0.00048206004313033158,-0.00010597895217545179,-0.00059736969147314539,0.0030394362512232657,-0.0188796719638364,0.0047398685869856462,0.0026555263456384919,-0.0035406452472097972,-0.0027982897494365435,0.002198509579176158,0.0028339516408389786,0.00048662525195309724,0.0062419074813466141,0.0049138629845981502,0.0073689868371568405,0.0092464182318265486,0.016373677864898236,0.0049796031640556718,0.0060630712011211169,0.0038341064811753286,0.0017989905688708802,8.6139279796164803e-05,0.00017863640958201254,0.00019249507605673553
incident_month[9],0.010490749212520741,0.00016849720107554807,-0.0010671437646200884,0.00019973247380158558,-5.9469179025474041e-05,-0.0010979225518049462,-0.001453508426350754,-0.0074818146473904223,0.00014924798246721926,0.0051924815743292245,-0.00077289108256544585,-0.00013009783920955558,0.0024041228504151566,0.0036698928953663771,0.00038971457428452737,0.0028729830073780807,0.0042919833425356874,0.005372679548063526,0.0061074355549567442,0.0049796031640561853,0.010395857758306483,0.0047706422840504371,0.0034909076144929241,0.0031232641883106559,0.00028364909011121463,0.00024641725663636978,-5.3943374392109445e-05
incident_month[10],0.0090998010398690085,0.00058092412296547236,-0.0011152732960887303,0.00047191050246978071,-5.7330323574718887e-05,-0.00072862457698976151,-0.0014825497312765795,-0.014071537212901466,0.0089752662993591442,0.0016478755956877682,0.00055173348955510414,0.0018881406446651975,0.004777282910332508,0.0033473082119151636,0.00071424303548245209,0.0043054116923586542,0.0050214927985382119,0.005890797669840288,0.0065419894109206792,0.0060630712011214795,0.0047706422840503322,0.0088363996424117245,0.0039489388039542841,0.0034083779719094529,0.00023190683879556991,0.00017870000447990509,7.8722883463384632e-06
incident_month[11],0.0069616633702787077,0.000347323613192236,-6.3692013193941029e-05,0.00053668092366455911,0.00014279664306714545,-0.00034109980898565969,-0.0011668872745233638,-0.0015025461712441571,0.0057863701531576427,-0.0019789600113872046,0.00057278441518986806,0.0012395167844257645,0.0043668777448891529,0.0032985133050027248,0.0021037346726124548,0.0052411013058950911,0.0045608786675487116,0.0051119207578907188,0.00455056351896738,0.0038341064811753412,0.0034909076144925481,0.0039489388039540196,0.0073791513908977903,0.0034611378383425581,0.00031213460077825293,9.5731567767924549e-05,0.00010897483659916968
incident_month[12],-0.0023167584848543124,0.00049297733918345565,0.00015627289694951073,0.00040736103664300945,-5.4057066818507407e-05,-0.0016582275279127536,-0.00055997409597249794,0.01755092540271205,0.0044838033326460034,0.00070995685950777526,0.0011027597669546485,0.0020045685435792458,0.0039764269600667552,0.0029746916164296671,0.0018439372422555961,0.0040865437915812612,0.0049524217060710673,0.004065225175704539,0.0042400967122065251,0.0017989905688708574,0.003123264188310328,0.0034083779719092482,0.0034611378383425742,0.0062665322682158723,0.00015045015759832119,0.00012633702764855258,3.1195931934699491e-05
z_temperature_sq,0.0016557322710275188,4.3848307951369562e-05,-5.0001780986664883e-05,2.9741530853904429e-05,1.6536530671308019e-05,4.1727881184768601e-05,-0.00017702601220206439,-0.0028751364278915359,0.00034624390326996646,0.0003632025132260596,0.00010761713355122642,0.00016202937507405569,0.00019057256377449629,0.00024270003648266337,0.0001296207802846547,1.4926992172706473e-05,0.00034537165291213053,0.00025038303970183071,0.00028104487206073497,8.6139279796156699e-05,0.00028364909011117299,0.00023190683879552941,0.00031213460077824713,0.00015045015759831347,8.7860082438520693e-05,1.883012791213229e-05,6.5034637857345702e-07
gust_low,0.00058466093630513637,-8.2489332305000624e-06,-0.00011736452182377776,4.2511306533911488e-05,-1.6776135098873962e-05,-3.338212613857091e-06,-0.0001124077995697242,0.0012878717678460343,-0.00079738189210305148,0.00044381089262186178,-2.3022424115511774e-05,0.00011055577598713027,8.8591900714832966e-05,0.00012293201847017295,-6.030695128149207e-05,-0.00016438385578629465,7.8313855418609259e-05,0.00027428360446376957,0.00026483437873669601,0.0001786364095820072,0.00024641725663634344,0.00017870000447986085,9.5731567767901157e-05,0.00012633702764853461,1.8830127912133397e-05,5.7537598988348777e-05,-2.2400498354070493e-05
gust_ramp,-0.002012389650218886,-1.9681890835273194e-05,7.3144247895495006e-06,7.7288124412127691e-05,9.6334998003491944e-05,-6.8289832387027669e-05,0.00017624824520842976,-0.000822770187778733,0.00068469692674131221,-0.00076267310959580233,0.00015025568121792079,7.2745275541351124e-05,0.00023971387625686388,7.3411299748105838e-06,0.00015080801567398348,0.00010429035557456233,0.00023253304324403906,0.00015013023087773718,-4.179406237577566e-05,0.00019249507605671615,-5.3943374392141274e-05,7.8722883463265404e-06,0.00010897483659916619,3.1195931934695181e-05,6.5034637857196168e-07,-2.2400498354070503e-05,0.00011873356180243547
