term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,z_temperature_sq,z_gust_precip
incident_year[2023],8640.145831344289,-880.06654483573095,419.72737764901149,440.84523340466569,-658.9147914095189,5783.8869078333346,6395.2510783586395,104324.06421789418,937.01447312945209,2361.0778433093828,2414.1573397609513,0,8640.145831344289,0,280.06577088474768,762.8574243168498,706.70778614108929,723.99670956104592,780.13247429661715,753.299404541841,600.67480970781355,659.35215968186708,838.14278249523636,900.44381591957108,862.33171093479518,-220.33874827858415,8258.0735398651796,8284.6266418234973,2054.5575509784644
incident_year[2024],2550.8520626378099,543.42720765406432,539.63060472366362,-1823.5081839299505,-816.78501163336523,2938.3837809705788,1842.7058065746546,30758.417995174706,268.17777952069508,679.03797874828695,685.49894806345799,0,0,2550.8520626378099,526.93340395598511,783.90152948981211,0,0,0,0,0,0,0,0,0,32.044694466024268,2474.6698999424366,2254.3505229141861,1473.8205537382428
incident_month[2],2955.1876382494779,3463.0758477153536,46.883393791862673,-1948.8021119100906,-1200.2024358304272,9610.2983054542819,1753.302965336452,35253.466266521908,280.6245406303849,739.39643128896307,705.11056890477914,2148.1884634087473,280.06577088474768,526.93340395598511,2955.1876382494784,0,0,0,0,0,0,0,0,0,0,575.02682537759756,3751.1317743414897,1871.8123764240831,585.9243554256924
incident_month[3],2090.9203453800037,-160.36008776928603,68.885422582391442,-1266.217538002687,-480.16647964726798,1494.5705695087877,1560.4099982399741,25256.917656013964,227.99299695717963,569.57535610221908,590.49228966333794,544.16139157334214,762.8574243168498,783.90152948981211,0,2090.9203453800037,0,0,0,0,0,0,0,0,0,-166.64368890968106,1939.0962611579739,1410.6627148148823,451.77262514444021
incident_month[4],1676.9817998479323,-404.081274932795,-518.83232854719324,-779.65794111157652,687.9997672480805,1097.8668829534713,1302.5958857788951,20265.428129586504,186.98306232862549,466.98568548630101,487.28863346379512,543.01852092252386,706.70778614108929,0,0,0,1676.9817998479323,0,0,0,0,0,0,0,0,-267.15695437272689,1352.2521228693236,965.1030039965807,380.13373632482666
incident_month[5],1901.3880443122184,-362.15355239869689,-324.56517353584081,281.61784540080623,642.96018901946059,1283.1617322789014,1454.8990329330179,23006.380771667427,209.48315467496181,521.227967363885,536.53760180726704,516.72841365971203,723.99670956104592,0,0,0,0,1901.3880443122184,0,0,0,0,0,0,0,-57.940839412145642,1754.425088162265,612.27018181614812,196.72447152200016
incident_month[6],2134.8918392277783,-845.22381661931354,-95.695528385280866,2113.4785888335755,860.75726059820386,915.05878108441584,1638.5700154223391,25789.488649326864,229.60769555479033,578.00690191989418,590.51874952347521,517.5713180572659,780.13247429661715,0,0,0,0,0,2134.8918392277783,0,0,0,0,0,0,32.701878267258948,2236.7265721919262,3091.6032814994169,276.21429006721075
incident_month[7],2232.943216313512,-494.33347162595442,-201.37140582368713,2797.8921199407382,441.31419236899654,1317.8960587807805,1669.2643014181911,26942.61087943615,243.63524521194918,607.37749116883333,624.84343498075327,684.25731048020327,753.299404541841,0,0,0,0,0,0,2232.943216313512,0,0,0,0,0,185.90238769981676,2381.5666490752537,4817.9564481279513,410.32270187542809
incident_month[8],1783.6253079154319,-611.43260261661101,-390.89067699930831,2066.4041654133853,494.61143121747563,770.76953245530603,1345.5324471141168,21547.320800693306,198.03047204355582,489.95887282684413,498.39215228168086,643.31902128745776,600.67480970781355,0,0,0,0,0,0,0,1783.6253079154319,0,0,0,0,5.4118695840989481,1734.0479181008429,3087.1248911126977,270.11308682493143
incident_month[9],1803.3366672265008,-678.58844046885224,-251.82256063123847,1552.3577441574878,277.22150512493533,1231.4682755322542,1331.8828362587681,21714.097099535229,193.13459527769294,483.45833820354386,476.2605887822765,610.63645857164749,659.35215968186708,0,0,0,0,0,0,0,0,1803.3366672265008,0,0,0,-100.47105418278905,1776.297743094254,2067.7100376137837,309.9551056877371
incident_month[10],2198.0692729170487,-315.54970020227887,957.33328460767405,556.52933316009762,-627.6148084262677,1602.3718172609836,1638.4840213396792,26518.833984942368,237.20498544686581,594.29833423948037,602.40947046510007,561.03837670521591,838.14278249523636,0,0,0,0,0,0,0,0,0,2198.0692729170487,0,0,-99.499004252086678,2132.6342311086701,734.84551147804518,706.74152190398934
incident_month[11],2249.1166393379626,-14.465727148860982,618.28121747497323,-1039.3631486949787,-1074.6084880683181,1750.4741044445973,1689.4753982223192,27136.797066339579,246.09335757337206,624.00783847818479,660.57967200341295,807.45875467442204,900.44381591957108,0,0,0,0,0,0,0,0,0,0,2249.1166393379626,0,-197.21974210893805,2075.7098064517645,1160.5918262769469,993.89139872150827
incident_month[12],2349.1896943017673,-56.906824428600295,-16.86761736729548,-1958.4396099891783,-378.54729521363743,1672.265681159957,1790.8161817580635,28364.38149225853,256.03229526656946,643.90513486783163,666.0058476895382,815.18462692230275,862.33171093479518,0,0,0,0,0,0,0,0,0,0,0,2349.1896943017673,38.203395412069604,2238.5435743942398,2682.3188405896581,619.60327718301573
z_customers_v2_log1p,3.227214051548799e-10,2895.8725915855125,1132.7150662025617,240.51613872866264,-2372.6076738499942,8761.2300115075268,-1204.0370835563574,-795.71277769456947,-53.85924552651182,-122.01277925185839,-329.74653479863514,459.28801623315485,-220.33874827858406,32.044694466024303,575.02682537759756,-166.64368890968098,-267.15695437272689,-57.940839412145593,32.701878267258842,185.9023876998169,5.4118695840989579,-100.4710541827891,-99.499004252086706,-197.21974210893802,38.20339541206959,25863.325093979067,21832.575495568581,1856.3363230874693,1528.7373308690987
z_cust_sq,25863.325093979071,4306.9947762113243,798.65381283823785,1188.8425137411534,-2566.7590987555172,36724.209665516675,17116.456627357496,310316.40454565984,2618.592222679451,6655.0919734377703,6465.3639532589759,9679.9265140648313,8258.0735398651796,2474.6698999424366,3751.1317743414893,1939.0962611579739,1352.2521228693236,1754.425088162265,2236.7265721919262,2381.5666490752537,1734.0479181008429,1776.297743094254,2132.6342311086701,2075.7098064517645,2238.5435743942398,21832.575495568581,69182.755156726795,28364.037612874476,8331.3576868845921
z_temperature_sq,25863.325093978223,-7960.7006090200211,-7286.8093646656098,9167.6799908723133,6097.2715273412377,17713.086977696639,19326.984467549271,312050.4937888069,2771.3241445984218,6974.8136651512878,7141.5906118480953,10337.261430845327,8284.6266418234954,2254.3505229141861,1871.8123764240831,1410.6627148148823,965.1030039965807,612.27018181614812,3091.6032814994164,4817.9564481279513,3087.1248911126977,2067.7100376137837,734.84551147804518,1160.5918262769469,2682.3188405896581,1856.3363230874693,28364.037612874479,85744.38399432991,6593.4481099050472
z_gust_precip,6816.3537916429323,6269.8723386985066,7401.602067008379,-1165.436556189273,-5138.9566165370352,23000.666188935247,4601.5305142719044,81618.39392915112,703.88523244548912,1794.0162085041579,1787.8278500528641,1742.9368689067098,2054.557550978464,1473.8205537382428,585.92435542569228,451.77262514444021,380.13373632482666,196.72447152200013,276.21429006721081,410.32270187542821,270.11308682493143,309.9551056877371,706.74152190398945,993.89139872150815,619.60327718301573,1528.7373308690981,8331.3576868845885,6593.448109905049,32683.962780004451
