term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,z_temperature_sq,z_gust_precip
morans_i,0.003390041849010129,-0.00012023416445516719,-1.5628902723923892e-05,0.00013985103871989765,-6.0390028239076516e-06,3.7649073824749187e-06,-4.9492645331140691e-05,-0.00025080608182295576,0.00076330280055333932,-0.0041326296990359572,0.0032075945644569324,1.5904362281734339e-07,6.069198900873286e-05,0.00014583201116028966,-0.0003336744134469453,-0.0001028540104201678,-0.00013735845743073868,-0.00014101328440930486,-0.00041352460235861591,-0.00021960273523780841,-0.00031833236006849547,-0.00030516326347244509,-0.00020725946651895829,0.00011846801536190124,-0.0001023132058057951,1.2619399934018827e-06,-4.4022987529970741e-05,-4.205431777395697e-05,1.29624443541455e-05
incident_year[2022],0.00057207489404262346,0.00015859942236934094,-2.1079763449983051e-05,-0.00018221852344842891,-5.9041061969408859e-05,-7.3582438869168845e-05,-4.1290969483619225e-05,-6.2401398023250156e-05,-0.0012078435150219015,0.00020456707814113111,1.590436227151544e-07,0.00064984620757209584,0.00019566508945563282,-9.7777304836023864e-05,0.0011040433568482756,-4.5079872921409052e-05,2.061512145648247e-05,9.9126805026456398e-05,0.00024838694265044687,0.00020891917674968272,0.00023398826517147107,0.00022408990320671993,0.00011307095275295093,-0.00014191620461959857,-0.00018797579529829234,-8.7693026549953905e-06,2.5851685354844898e-05,1.1868011102360917e-05,2.6838367625389426e-05
incident_year[2023],-0.0010052299147957704,-0.00014521919043449086,3.8674974654147005e-05,0.00010669129099628876,9.523542085702194e-05,5.7106994950287582e-05,8.1191686726971759e-05,2.4301406292812924e-05,0.0012684251326977735,-0.00028060188799825057,6.0691989008763455e-05,0.00019566508945562,0.00061858334118352113,0.00093849825516159992,-0.0010396489562831733,4.2438790326677735e-05,0.00026664018907863481,0.00021283449146832696,0.00011372942869275349,0.00014207071931595803,0.00014877382176292495,0.00016642290334091721,0.00025935185412268144,0.00037023988849064278,0.00040848002177372499,-3.8508218908209689e-06,-4.6924231119057045e-05,-2.6801311022114391e-05,-4.7302760573347975e-06
incident_year[2024],-0.0045613944335851347,-0.00063306295542010175,0.00018174279559430052,0.00043593570152720089,0.00040934532135719637,0.00026637420060963534,0.00027852686915265092,0.00016838653985240643,0.0060628250215835578,-0.0012658089614196117,0.00014583201116032755,-9.7777304836039152e-05,0.00093849825516161413,0.0044604478066380022,-0.0049687060484377484,0.0002402097918779467,0.0015718563350390093,0.0013268855181370928,0.00092635276242552546,0.001056256211534016,0.0010413781051087315,0.0011055641497603559,0.0015133633234691091,0.0019696514852602103,0.0021310852490438402,4.7064101623005517e-07,-0.00015578597485915401,-7.4628246349633839e-05,-0.0001257697562549077
incident_month[2],0.0074933836678512571,0.0014423055644958614,-0.00026512069843193082,-0.0014102736359507034,-0.00062774188630480864,-0.00077938938205572052,-0.0006374543688247924,-0.00048000724385675013,-0.013109274781814787,0.0031308499045269618,-0.00033367441344718882,0.0011040433568482687,-0.0010396489562831384,-0.004968706048437712,0.016384786641986358,0.00043328972176583802,-0.00056197939268543191,0.00029210180644240804,0.0013599695226114265,0.0011473908460379054,0.0012034553088048656,0.0010890007176357821,0.00010235748016621419,-0.001380535009990269,-0.0019243152470736758,-1.3880314348376584e-05,0.00031451418847753117,0.00026157736890925962,0.00031886420596989774
incident_month[3],-0.0011263739908282976,0.00014704577835574544,-1.0117960839989166e-05,-0.0001532632378721093,1.0792896088692624e-05,3.9060949436114806e-05,1.4174558649795972e-05,7.1275259589615589e-06,-0.00021882884796396981,0.00043725748567146835,-0.00010285401042014496,-4.5079872921427836e-05,4.2438790326688875e-05,0.000240209791877938,0.00043328972176578321,0.001723797802561393,0.00085818606746530834,0.00098146866108214442,0.0010771179552439998,0.0010523041369253181,0.0010809981406910921,0.0010640377039875888,0.00098977683750150472,0.00086387986861276734,0.00075130589386773804,1.9695029800126031e-05,1.1954862483039384e-05,4.7964632301320898e-05,-1.8545405813327505e-05
incident_month[4],-0.0023826673697390391,-2.0338821668123407e-05,5.0967218666463268e-05,-0.00013762472043370291,5.5097415481629032e-05,0.00012017273176754397,0.00011648449794154868,3.2238385105398517e-05,0.0017985950494711924,-3.6142886312083703e-05,-0.00013735845743073508,2.0615121456462406e-05,0.00026664018907865568,0.0015718563350390145,-0.00056197939268545988,0.00085818606746532937,0.0021693787643599044,0.0015826267138158497,0.0016279372661125327,0.0016154728503629131,0.001651950315366856,0.0016210991936690478,0.0015682667934075979,0.0015049150371191395,0.0013875047404450053,1.8838562273860071e-06,2.0085234652741016e-05,4.7848330712834159e-05,-2.2499043180834507e-05
incident_month[5],-0.002238494779469797,0.00020253247314636118,1.4095247333482786e-05,-0.00042621260718783368,2.8146162972560595e-05,6.6099146015457868e-05,0.00012135435664243704,3.6984416315232118e-06,0.00056533583049554607,0.00026764009372499476,-0.00014101328440948855,9.9126805026429455e-05,0.00021283449146834434,0.0013268855181370867,0.00029210180644235871,0.00098146866108215309,0.0015826267138158347,0.0028040271937875738,0.002137981777098025,0.0021260190487144767,0.0021782730165685956,0.0021231721290023904,0.0018956761708582139,0.0015746637482820917,0.0013079398872990386,-1.1727851737644533e-05,6.6187155665664287e-05,0.00010153721841450431,-3.454944137877691e-06
incident_month[6],-0.0023359257421824084,0.00038972783447265198,3.411602377693937e-06,-0.00071411366672996122,-2.1225706152004469e-05,6.6160560939133818e-06,5.9955673312601018e-05,4.1013281142965091e-06,0.00015143591392305147,0.00058103475407869751,-0.00041352460235863126,0.00024838694265042827,0.00011372942869278439,0.00092635276242553273,0.0013599695226113135,0.0010771179552440007,0.0016279372661125147,0.0021379817770980306,0.0033407862027120976,0.0025758737000844681,0.0026047854241299019,0.0025309976672146179,0.0020972384575551903,0.0015170253079738578,0.0011363697409416422,-2.6974641865476971e-05,0.00015288507944408923,0.00013299833452255186,2.603022057037952e-05
incident_month[7],-0.0024256321922942452,0.00031440910002163977,-6.133822394783487e-06,-0.00071134716751580199,2.1989786953547692e-05,2.0626487237114033e-05,8.7621099818489256e-05,1.2453631820870392e-05,0.00054537986634289035,0.00019713851471168394,-0.00021960273523825169,0.00020891917674964992,0.00014207071931596923,0.0010562562115339861,0.0011473908460377996,0.0010523041369252975,0.001615472850362866,0.0021260190487144334,0.0025758737000844177,0.0032272168757481105,0.0026400461851106218,0.0025617773212886965,0.0021284709951896437,0.0015587410179762917,0.001203297700954046,-7.5878696436438432e-06,9.8215717578341671e-05,9.6618076436539649e-05,3.7059374278628393e-05
incident_month[8],-0.0025936051372020923,0.00035592681869323577,-1.7296479727503436e-06,-0.00071393408385910179,-2.2571116585630343e-06,2.1807768086857554e-05,9.2260127029437548e-05,1.9009674833200636e-05,0.0002239244988985839,0.00053171171704967358,-0.00031833236006850317,0.00023398826517143166,0.00014877382176293924,0.0010413781051087196,0.0012034553088048046,0.0010809981406910921,0.0016519503153668319,0.0021782730165685851,0.0026047854241298789,0.0026400461851106461,0.0032071204154938584,0.0025756407083744651,0.0021539492720981201,0.001578818931096059,0.0011976113676996586,-1.1341154661901882e-05,0.00011154456563595392,0.00013016530952068153,2.3040889243391449e-05
incident_month[9],-0.0023757416400316295,0.00033258238643209389,-7.7994283386561358e-06,-0.00066832056971064414,3.011897814906693e-05,1.6306120658713963e-05,2.4828986855969159e-05,6.3004926508960671e-06,0.00083888604748548565,0.00037316250841742374,-0.00030516326347213116,0.00022408990320667247,0.00016642290334092561,0.0011055641497603229,0.0010890007176356429,0.001064037703987555,0.0016210991936689801,0.0021231721290023392,0.0025309976672145502,0.0025617773212886653,0.0025756407083744187,0.0031204510412524136,0.0021273103039113604,0.0015854895960285527,0.0012250319427369648,-1.5408773878077972e-05,0.00010323665692387062,0.0001175268506066423,2.2586658113937509e-05
incident_month[10],-0.0025468107771065901,0.00017345172353282724,-1.8660763704897337e-05,-0.00040216763886449851,0.00014389804835246439,5.2276324627329526e-05,0.00010618034091399132,2.4769091650844381e-05,0.0015666984572732211,2.0980102113640317e-05,-0.00020725946651914512,0.0001130709527529203,0.00025935185412269776,0.0015133633234690939,0.00010235748016612525,0.00098977683750150081,0.0015682667934075684,0.0018956761708581989,0.0020972384575551734,0.0021284709951896697,0.0021539492720981184,0.0021273103039114033,0.002826421947963678,0.0016595443330637667,0.0014056641491213507,1.7674479891182915e-06,6.0456772794638922e-05,9.0959122365742357e-05,-2.6667723479354778e-05
incident_month[11],-0.0025430725884565794,-0.00011114740527308271,8.7645967906478116e-05,-1.7719981445435804e-05,0.00021043668418623622,0.00012709890123944231,0.00014380164689896749,4.0482553608475668e-05,0.0027472413520539035,-0.00062586053715489988,0.00011846801536202828,-0.00014191620461962307,0.0003702398884906617,0.0019696514852602059,-0.0013805350099903245,0.00086387986861277352,0.0015049150371191208,0.0015746637482820869,0.0015170253079738547,0.0015587410179763127,0.0015788189310960595,0.0015854895960286015,0.0016595443330637766,0.0025943482323520888,0.0016276750473311545,8.1736005512728801e-06,-3.4122297065471556e-05,2.7546863354453819e-05,-6.7387869189921652e-06
incident_month[12],-0.0030464068582518127,-0.00025653202047052644,8.6845389468885893e-05,0.00017200408661340152,0.00022824330135509191,0.00015894381841262187,0.00017562511607068461,9.4944787527081366e-05,0.0028927311292901298,-0.00036685687326298876,-0.00010231320580599418,-0.00018797579529828925,0.00040848002177375887,0.002131085249043868,-0.0019243152470737176,0.00075130589386776742,0.001387504740445016,0.0013079398872990675,0.0011363697409416799,0.0012032977009541147,0.0011976113676996961,0.0012250319427370502,0.0014056641491213995,0.001627675047331187,0.0021915666484309251,1.4185944449100161e-05,-5.2116625801828368e-05,-2.1627842790327257e-05,-6.4176656173134156e-05
z_customers_v2_log1p,4.2043765472711446e-05,1.3204431840419487e-06,4.7898375433869473e-07,7.9050715088153941e-06,1.2730925727938867e-05,-5.5821859487519399e-06,1.3356592097699845e-05,1.7135352083460183e-06,-2.4265266712792652e-05,-5.6403604391672874e-05,1.2619399934174018e-06,-8.7693026549946468e-06,-3.8508218908222869e-06,4.706410162278955e-07,-1.3880314348376243e-05,1.9695029800125797e-05,1.8838562273852912e-06,-1.1727851737643768e-05,-2.6974641865481186e-05,-7.5878696436453467e-06,-1.1341154661904879e-05,-1.5408773878081228e-05,1.7674479891179126e-06,8.1736005512695021e-06,1.4185944449100253e-05,7.3449273816312879e-05,-4.2537039207004e-05,-2.2244737567062555e-08,-7.7316843362690363e-06
z_cust_sq,-0.00016875808266996229,5.927141282108455e-05,-8.0756322029647391e-06,-6.8163612487510015e-05,-4.6029370992734569e-05,1.926498925017897e-05,3.6021832927572559e-06,1.629468689996597e-06,-4.9899486548272176e-05,5.0483750529344407e-05,-4.4022987530006072e-05,2.5851685354844772e-05,-4.6924231119054857e-05,-0.00015578597485914957,0.00031451418847753252,1.1954862483042182e-05,2.0085234652745932e-05,6.6187155665665452e-05,0.0001528850794440982,9.8215717578345425e-05,0.00011154456563596206,0.00010323665692388192,6.045677279464273e-05,-3.4122297065465728e-05,-5.2116625801826504e-05,-4.2537039207004047e-05,0.00013325672627841181,8.8427227662776708e-06,1.3840588393154293e-05
z_temperature_sq,-5.2131407694733048e-05,5.5144351754092006e-05,-4.4907198958512978e-07,-7.1216506658630012e-05,-1.238201069948038e-05,-1.0668639775129902e-05,-8.0018330490765389e-06,-1.1611741804996808e-06,-0.00014480172133407549,8.7521404953524548e-05,-4.2054317773971471e-05,1.1868011102360952e-05,-2.6801311022112944e-05,-7.4628246349632497e-05,0.00026157736890925664,4.7964632301321779e-05,4.7848330712835575e-05,0.00010153721841450599,0.00013299833452255238,9.6618076436542536e-05,0.00013016530952068381,0.00011752685060664516,9.0959122365745094e-05,2.7546863354454782e-05,-2.162784279032782e-05,-2.2244737566984241e-08,8.8427227662775624e-06,3.4672272738398553e-05,1.8804428859480504e-06
z_gust_precip,0.00019651788365109571,1.558581658143407e-05,-2.5283480703068956e-05,-3.1294242560369809e-05,-4.0925437506430741e-05,-2.301009420977051e-05,-1.7898035670152809e-05,-1.5419141489384932e-05,-0.00017389355180327294,4.839527820088083e-05,1.2962444354122176e-05,2.6838367625389802e-05,-4.7302760573334202e-06,-0.00012576975625490665,0.00031886420596989736,-1.8545405813325377e-05,-2.2499043180832759e-05,-3.4549441378768342e-06,2.6030220570383674e-05,3.7059374278630826e-05,2.3040889243394438e-05,2.2586658113944051e-05,-2.666772347935223e-05,-6.738786918989774e-06,-6.4176656173132814e-05,-7.731684336269021e-06,1.3840588393154037e-05,1.8804428859480965e-06,9.6479267996871679e-05
