term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_temperature_sq,gust_low,gust_ramp,alpha
incident_year[2022],-0.0010283381534455932,4.298161428519642e-06,-6.8547094489216737e-05,1.9570222891608664e-05,-9.1854220293765734e-06,2.6623018152182802e-06,2.7037857482774373e-05,-0.00024190375036087027,0.0002427542493219092,-5.0077121288794155e-05,0.00069509135640446335,0.00043230655907395101,0.00058505319073498855,-5.2132692752648318e-05,1.4896327865581338e-05,0.00018551297913040402,0.00022124104149609541,0.00034253878944292296,0.00033838924833373327,0.00036148850084314547,0.00032448183885286017,0.00028612577974467419,0.00019219252026235074,0.00012713542887076064,-1.1509737621521808e-05,6.5728611358753843e-06,-3.4224612466917833e-06,-6.8672248468409717e-09
incident_year[2023],-0.0010387681323095874,-5.9749041442278459e-06,-5.4411482574651197e-05,3.3221832121718813e-05,-1.0752248938415396e-05,1.3092187826142019e-05,2.9970685994966435e-05,1.1579913964690744e-05,3.2014351144304642e-05,-2.4343382311694886e-05,0.00043230655907395117,0.00065715494657659235,0.00055744168194777862,6.1084543765684525e-05,5.3605155042501575e-05,0.00019004576928621225,0.00022281165082845938,0.00029296680454284139,0.00032563456735142506,0.00035587376079948985,0.00032536059070717975,0.00030868283821573332,0.00021808851318342603,0.00014232192503271378,-2.677463262365264e-06,3.260485303174062e-06,7.9709584729536284e-06,-1.1387772542579919e-08
incident_year[2024],-0.0016059517022268396,-1.190825459958868e-05,-0.00012194070013398163,5.9286022524115434e-05,-4.1504396068864976e-05,-5.0847292275461372e-07,1.036223713310271e-05,0.00045973525132871756,-0.00015311101554030631,-4.6545416034434526e-05,0.00058505319073498909,0.00055744168194777905,0.0018684399514158733,0.00033389556269384216,0.00028700127395289379,0.00085632496903063709,0.00094418111169348486,0.0010775443947865422,0.0010914158669135716,0.0011235106489510202,0.0010957453735275435,0.0010511309391225481,0.00089733258563729618,0.00078614162146489828,8.8703861214619503e-06,1.307115697065844e-05,-3.7502230305599311e-06,-1.0582436459868522e-08
incident_month[2],-0.0012575925476161398,1.9157480352277411e-05,-4.7791532741410275e-05,3.467297242134885e-05,1.262176620619554e-05,2.4109804203110872e-05,1.6093946756942239e-05,0.00028285128436106218,-5.9537384180394517e-05,-9.6962414982645629e-05,-5.213269275264718e-05,6.1084543765685257e-05,0.00033389556269384325,0.0016585003747999121,0.0009086234411617882,0.00099965054347863941,0.001034770459940133,0.0010413866204423926,0.0010551269029728068,0.0010590535308718518,0.0010660115026600364,0.0010564357968121491,0.001033556931214637,0.00098623804933453967,2.4095276567591161e-05,8.3151963226962622e-07,-2.7445208599204187e-06,-8.8174124009080454e-09
incident_month[3],-0.0013232391725387046,3.5136588716919585e-05,-0.00012447954703779794,0.0001110248613246289,9.2051860941868006e-06,-1.2062679905939306e-05,9.691234761890622e-07,-0.00050632301311017791,4.0471867143778548e-05,2.4338294485607503e-05,1.4896327865581922e-05,5.3605155042501887e-05,0.00028700127395289401,0.00090862344116178755,0.0019586836815796895,0.0010649780400472807,0.0011542291171550403,0.0012354086070042443,0.0012391522008945125,0.0012563753896154774,0.0012608381356217261,0.0012116306277520975,0.0011178910253692529,0.0010200042271464862,3.8870080057779008e-05,1.6087419575047418e-05,3.8898196449071609e-05,5.9109067927530996e-09
incident_month[4],-0.0016861398199991536,1.1467714350319693e-05,-0.00017834470546675699,3.0423555408110775e-05,5.4901641607275987e-06,-1.8711383559223146e-06,-3.9199938410825829e-06,0.00025196082831767212,-0.00042113751591538396,5.2623994135852294e-05,0.00018551297913040491,0.00019004576928621274,0.00085632496903063763,0.00099965054347863811,0.0010649780400472807,0.002533798725638779,0.001477640072373852,0.0016030097666398374,0.0015897897149365712,0.001630063200915287,0.001614653003196883,0.0015018641391186869,0.0013386106926241092,0.0012273307168868316,4.4951480311266519e-05,2.2403536944899437e-05,2.6862226618867973e-05,1.7451566505703796e-08
incident_month[5],-0.0025096123368333343,-1.0188671813272786e-05,-0.00033586585364995956,5.4600598123096447e-05,-2.8593220222110301e-05,-2.5727001538012965e-06,2.618840481792842e-05,0.00012714656916129618,3.6862440349045558e-05,-0.00011506515842876319,0.00022124104149609541,0.00022281165082845895,0.00094418111169348323,0.0010347704599401298,0.001154229117155039,0.0014776400723738501,0.0027529752349332208,0.0019503396533889607,0.0019607705464221407,0.0019812445511697137,0.0019698840554661767,0.0017833705414555814,0.0014671026048982275,0.0012788851057509297,6.7686000314440072e-05,3.860313019400082e-05,1.7076389918007157e-05,-5.0811072327787438e-08
incident_month[6],-0.0030148015296569408,-1.8072959834758185e-05,-0.00052683709704054167,8.2240045551958675e-05,-2.4788623212454825e-05,1.8839714457915671e-05,3.7431126055817831e-05,0.0001744912606011543,-5.7078627109759525e-05,-0.00010393267751240487,0.00034253878944292301,0.0002929668045428409,0.0010775443947865406,0.0010413866204423887,0.0012354086070042421,0.0016030097666398352,0.0019503396533889611,0.0033558456251514355,0.0024852950529640539,0.0024242115680320605,0.0023992299113514718,0.0020686893059618312,0.001601067856991627,0.0013440061944887268,4.1762287407780325e-05,4.8706243773092015e-05,3.1876575244853593e-05,4.4597069459979089e-08
incident_month[7],-0.0029694445818122372,-1.6349158865452717e-05,-0.00057515179326938278,0.00010406446989719627,-1.8636242977717288e-05,3.0217148704918315e-05,3.2844026032269398e-05,0.0001747817927259786,0.00013430751122807738,-0.00018074378455505214,0.00033838924833373371,0.00032563456735142479,0.0010914158669135703,0.0010551269029728037,0.0012391522008945114,0.0015897897149365699,0.0019607705464221429,0.0024852950529640561,0.0035531130419058118,0.0025121946438776133,0.0024835216068465021,0.002108891113092609,0.0016189696717436601,0.0013549607660895008,7.8304435401514143e-06,4.3450427760015532e-05,3.7182472928773424e-05,-1.5363139489747493e-08
incident_month[8],-0.0029011436167100174,-1.4442151857037213e-06,-0.00053348194721451324,0.00010272612648271637,-2.5960700770908921e-05,1.5504860752543937e-05,1.8557890201151273e-05,0.00048167933721177298,-0.00012086326678145966,-9.4248364123186338e-05,0.00036148850084314542,0.00035587376079948931,0.0011235106489510187,0.0010590535308718481,0.0012563753896154754,0.0016300632009152848,0.0019812445511697137,0.0024242115680320605,0.0025121946438776115,0.0035865141664156086,0.0024427568945114015,0.0021019888413614891,0.0016346146396902302,0.0013630804041749381,4.9142170059468086e-05,5.2160113239669861e-05,3.206699178707912e-05,-1.549900540061676e-08
incident_month[9],-0.0030721016676457172,3.5004579869300134e-06,-0.00052659617232602817,0.00012063459147388628,-3.8755657667149232e-05,-3.8807102405354128e-06,3.320422886537369e-05,0.00067730095871642562,-0.00017846707285799383,-9.7474595401704714e-05,0.00032448183885286,0.00032536059070717915,0.0010957453735275418,0.0010660115026600323,0.0012608381356217239,0.0016146530031968807,0.0019698840554661762,0.002399229911351471,0.0024835216068464995,0.0024427568945114011,0.0035521125292927646,0.0020926831302586482,0.0016340210286288066,0.0013620817064602983,5.2575059099632446e-05,5.6176930897919335e-05,2.2169563946797139e-05,-4.2852527750460755e-09
incident_month[10],-0.0029739818902123467,-4.3641032517014862e-05,-0.00037349304063677083,0.00012838143094491539,-2.734831347605301e-05,1.4793068635474712e-05,4.9284570212014553e-05,0.00011930208563041226,0.0001326977136488257,-0.00014108755880640531,0.00028612577974467435,0.000308682838215733,0.0010511309391225468,0.0010564357968121452,0.0012116306277520949,0.0015018641391186841,0.0017833705414555809,0.0020686893059618312,0.0021088911130926064,0.0021019888413614887,0.0020926831302586486,0.0028788798192466423,0.0015855530457443579,0.0013435180922485462,6.5857443583399331e-05,3.801862614086122e-05,3.8433725470095228e-05,-1.0447659469283797e-08
incident_month[11],-0.0022102230967309248,2.0713205069165892e-05,-0.0001713261675345487,0.0001499324445705017,1.1611480833372304e-05,4.0919288790432935e-06,3.2180626321293345e-05,0.00063083181783406045,-0.00018794398440088217,-0.00014331899808281052,0.00019219252026235131,0.00021808851318342611,0.00089733258563729564,0.0010335569312146348,0.001117891025369252,0.0013386106926241083,0.0014671026048982286,0.0016010678569916286,0.0016189696717436599,0.0016346146396902315,0.0016340210286288083,0.0015855530457443592,0.0023380247210609073,0.0012863667745079631,4.1938976902820401e-05,1.9990718121494517e-05,4.6435184113824011e-05,-1.5238930364218717e-08
incident_month[12],-0.0017526865121061334,2.1946156795795843e-05,-6.4275705742363167e-05,9.2998447195698894e-05,-1.2420031893252036e-05,1.7490779174334616e-06,2.4226383698749624e-05,7.9950189838661696e-05,-9.5245600837236369e-05,-6.5570175302831195e-05,0.0001271354288707615,0.00014232192503271416,0.00078614162146489871,0.00098623804933453837,0.0010200042271464862,0.0012273307168868316,0.0012788851057509321,0.0013440061944887296,0.0013549607660895021,0.0013630804041749405,0.0013620817064603015,0.0013435180922485488,0.0012863667745079642,0.0021044121998099919,1.1517866475321238e-05,9.2521151323444783e-06,2.6034831946631318e-05,1.285807631432844e-08
z_temperature_sq,-0.00017188080849358172,7.1430553916603078e-06,-2.0184891414455585e-05,5.6475963496619793e-06,-1.6867987557661328e-07,1.3653190449161826e-07,4.978704766017991e-06,3.6691258609631944e-05,2.6658202589210339e-05,-1.9704194875311437e-05,-1.1509737621522076e-05,-2.6774632623655402e-06,8.8703861214612253e-06,2.4095276567590375e-05,3.8870080057778168e-05,4.4951480311265489e-05,6.768600031443888e-05,4.1762287407778855e-05,7.8304435401494018e-06,4.9142170059466629e-05,5.2575059099631029e-05,6.5857443583397976e-05,4.1938976902819419e-05,1.1517866475320333e-05,3.8846436090129781e-05,3.6918578936773631e-06,2.5965560240767348e-06,-3.7471925252528833e-09
gust_low,-0.00018233530824401256,-1.6611829849822461e-06,-1.7037769545946853e-05,9.0957071668842414e-06,-7.4034953892988023e-06,1.9247301937955792e-06,4.3192518109066799e-06,-1.0816070574303015e-05,2.0271885430382469e-05,-1.0340938128526022e-05,6.5728611358749024e-06,3.2604853031735965e-06,1.3071156970657615e-05,8.3151963226879231e-07,1.6087419575046588e-05,2.2403536944898417e-05,3.8603130193999519e-05,4.8706243773090477e-05,4.3450427760013851e-05,5.2160113239668404e-05,5.6176930897917892e-05,3.8018626140859722e-05,1.9990718121493402e-05,9.2521151323433805e-06,3.6918578936773305e-06,1.0370146134402145e-05,-7.1971300550265015e-06,3.6088944135978419e-10
gust_ramp,-8.3498886838292139e-05,8.0519976980489797e-06,-3.2672294786134812e-06,2.4737191138969402e-05,5.4045043925704865e-05,6.4367812412863411e-06,7.9828710779742584e-06,0.00011726207195905912,-2.5817140668203191e-05,-8.4565402012882278e-07,-3.4224612466913835e-06,7.9709584729539502e-06,-3.7502230305594449e-06,-2.7445208599199351e-06,3.8898196449072225e-05,2.6862226618868597e-05,1.7076389918008143e-05,3.1876575244854786e-05,3.7182472928774691e-05,3.2066991787080238e-05,2.216956394679821e-05,3.8433725470096353e-05,4.6435184113824858e-05,2.6034831946632043e-05,2.5965560240767945e-06,-7.1971300550264193e-06,5.1584959664233381e-05,-1.6212496980967247e-09
alpha,9.9086436388112731e-08,1.6920679976018596e-10,-2.4330784190848537e-09,5.3726338215383327e-10,-1.874939983554147e-09,-2.7805315759870959e-09,-7.9035446810628642e-09,-4.9726679252753235e-09,1.0535494452376871e-08,2.8360265548206757e-08,-6.8672248468409163e-09,-1.1387772542579831e-08,-1.0582436459868367e-08,-8.8174124009078551e-09,5.9109067927532651e-09,1.7451566505704005e-08,-5.0811072327787233e-08,4.4597069459979307e-08,-1.5363139489747219e-08,-1.5499005400616541e-08,-4.2852527750458538e-09,-1.0447659469283574e-08,-1.5238930364218545e-08,1.2858076314328629e-08,-3.7471925252528916e-09,3.6088944135974991e-10,-1.6212496980966842e-09,0.00054863857168687921
