term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,z_temperature_sq,z_gust_precip
morans_i,0.0038146506861853357,-1.8033486941872008e-06,-3.2047023592486721e-06,2.0320556817611108e-06,-2.817480705332761e-06,8.3186394563821921e-07,-0.00010152428125759665,-0.00029142863904566322,0.0013363078569870715,-0.0049280373861878201,0.003496853194344997,-1.4022685149635588e-05,2.5776190303351179e-06,9.8367024737348199e-06,3.8164090591066044e-07,-8.7284456817124116e-06,-7.0883645598756555e-07,8.6676351138981679e-06,8.8446088377271437e-06,-4.0911354620409284e-06,1.3862433463197174e-05,2.6732156179154378e-05,9.8857169122888548e-06,-2.2016087932704416e-05,1.2654332526723128e-06,1.0107762981633146e-05,6.7816162180801092e-07,-1.3442093238704024e-06,-3.0753010374428151e-06
incident_year[2022],-0.00035840599265203859,3.6181585319370437e-06,3.0422496675009901e-06,-2.6620770896731303e-05,6.2507360723743163e-06,-1.5753192352424875e-06,1.9640719666616176e-06,5.1554494476352655e-06,0.00015461148308707214,-5.2298116911145049e-06,-1.4022685149633953e-05,0.00034222174813249202,0.00020114441409052773,0.00027794191790536275,-4.1653142095445845e-05,7.3423589900477039e-06,7.8473515493083541e-05,0.00011928906950003781,0.00016366907659666059,0.00016087967322135237,0.00013628493613296945,0.00012694581634099195,0.00012922679757064221,7.3090371591499277e-05,7.8495794014235681e-05,-1.2821197957460968e-06,2.1496504142848478e-07,-7.9419108475049936e-06,4.0362520478954672e-06
incident_year[2023],-0.00029653107410141494,6.1733296905677058e-06,2.8725755437381872e-06,-1.8980380850726289e-05,1.9726200013365842e-05,4.2761593488542143e-06,3.207924534416565e-06,-3.6527454388710375e-07,0.00013697311025989378,-4.3449584546449721e-05,2.5776190303360356e-06,0.00020114441409052757,0.00031574296533683937,0.00026619900746080558,4.7359995592325946e-05,1.8152568267555952e-05,7.9135559971841608e-05,0.00011434290756341325,0.00014484935002282697,0.00015002944203812107,0.00013645662104867098,0.00012612139079136829,0.00012940626944112605,9.2466515410982576e-05,9.5242005329184326e-05,-1.5900352534196325e-06,1.015592591341296e-06,-2.6483788843930055e-06,1.3939430158856187e-06
incident_year[2024],-0.00067153864696891112,2.8725658592009016e-05,2.0588784513532485e-06,-4.5989305469564841e-05,4.2960583330459994e-05,1.0030611981585776e-05,-2.3307309116040806e-06,-1.2433264859128958e-06,0.00016347887662047385,-3.4182674217162174e-05,9.8367024737312522e-06,0.00027794191790536291,0.00026619900746080574,0.00095463481323017276,0.0002001131830712983,0.00012509642396039481,0.00043531540897814982,0.00048922129740111466,0.00054502553908161787,0.00054898753277625055,0.00053143631240928164,0.0005206537165602425,0.00052434418776971671,0.00046254256351924795,0.00044396124677237531,-3.9698585295639771e-06,3.0653041731790055e-06,7.7660267307416553e-07,-9.94566567368317e-06
incident_month[2],-0.00065922861825662784,-1.505830999164865e-05,1.1093435046629308e-05,-2.7484976901538003e-05,2.3242528486073024e-05,-1.5938210752909281e-05,7.2240590291383776e-06,7.1755423616299663e-06,0.00019389592853055588,-2.3732418979230232e-05,3.8164090590286382e-07,-4.1653142095445595e-05,4.7359995592326129e-05,0.00020011318307129833,0.00093016736898830993,0.00045278643947190022,0.00051778587385955665,0.00054262471492431161,0.0005385720416867082,0.00054848888799916777,0.00055007077625132195,0.00055407785131869093,0.00054906970941101443,0.00053601803444368432,0.00051661619321371707,-1.2338011183747155e-06,1.2544330470036079e-06,1.471000583151401e-05,2.5486341522327179e-05
incident_month[3],-0.00062928621024276813,4.7689223288352127e-05,9.9991317348972678e-06,-6.2288848531759976e-05,4.5539075869098776e-05,2.3196042766704923e-06,-3.3959095276054082e-07,3.9857317253244649e-06,-4.2391232932692213e-05,2.1271242739582639e-05,-8.7284456817203653e-06,7.3423589900480046e-06,1.8152568267556162e-05,0.00012509642396039508,0.00045278643947190044,0.00096492872723471341,0.00052519535359562565,0.00056989181503890225,0.00060546910997148534,0.00060787151749852326,0.00061459509633128931,0.00061356146306919788,0.00059453668531709019,0.00054796182964235614,0.00050321524584617697,2.3127344410919236e-06,-6.2797466626181594e-07,2.0644727499947837e-05,8.4666959011042605e-06
incident_month[4],-0.00087411955383210639,5.9136766138435582e-05,1.1499018112331421e-05,-9.5833950925101779e-05,2.7098753275579866e-05,1.6197513715649439e-06,-2.6577428253411194e-06,5.9115308648867522e-06,1.6919100741577679e-05,-1.585188412379665e-05,-7.0883645599697916e-07,7.8473515493083948e-05,7.9135559971841893e-05,0.00043531540897815004,0.00051778587385955686,0.00052519535359562544,0.0012882520133717583,0.0007616852208766283,0.00082484499345880061,0.00082369486748517086,0.00082886840142099147,0.00081950673014969831,0.00077951531130359439,0.00069545980416658298,0.00064252653790236786,3.5757320840769489e-07,2.8444656638909136e-06,2.6714771592094866e-05,1.0643666795318542e-06
incident_month[5],-0.00097369700950568718,8.3058693557114277e-05,4.4353530737249385e-06,-0.00017621095860976838,3.2376613098896504e-05,-2.0720964675607134e-06,5.9970836893114345e-07,1.2331487887329116e-06,7.3553888500581613e-05,-2.2261531129740512e-06,8.6676351138881001e-06,0.00011928906950003836,0.00011434290756341363,0.0004892212974011151,0.00054262471492431193,0.00056989181503890225,0.00076168522087662841,0.0014146418751882865,0.0010148176398344874,0.0010233431736564773,0.0010236403342413745,0.00099872005412043169,0.00092085853150666028,0.00076809230398850489,0.00067917773809718124,-6.3746177081013816e-06,4.4893472557741563e-06,3.6574850809669021e-05,6.9838183353135352e-06
incident_month[6],-0.0011698367853856613,0.00011970641636865942,-1.1031673363214e-05,-0.00027807442625362464,3.4991411022433358e-05,-6.2258207231977522e-06,2.7507936208972931e-06,6.2476126501206463e-06,0.00022659342290914057,-2.5614964876280696e-05,8.8446088377141925e-06,0.00016366907659666125,0.00014484935002282749,0.00054502553908161841,0.00053857204168670863,0.00060546910997148545,0.00082484499345880072,0.0010148176398344874,0.001722689799064628,0.0012924080874995767,0.0012754313061352734,0.0012158870944568578,0.0010684542455790418,0.0008334010673811084,0.00071295070919793742,-6.9471204068966552e-06,4.1564403701235036e-06,2.1409437094052787e-05,7.5219485834783531e-06
incident_month[7],-0.0012151685202272217,0.000115223467469462,-5.7594544878170482e-06,-0.00029873399092977376,4.7144683048879333e-05,-5.5393946899655756e-06,6.6191766846568967e-06,9.3716726496703493e-06,0.00012145306593512934,9.9127025690216022e-06,-4.0911354620535136e-06,0.00016087967322135291,0.00015002944203812148,0.00054898753277625087,0.00054848888799916798,0.00060787151749852305,0.00082369486748517064,0.0010233431736564769,0.0012924080874995763,0.0017973519770404141,0.0013244495771103492,0.0012511778126286593,0.0010836403240630933,0.00084033337900495575,0.00071828216144912609,-1.0312747013062782e-05,7.4328402742399056e-06,8.2305139706529869e-06,7.3025183026447628e-06
incident_month[8],-0.0011748553404588005,0.00012110332251081117,1.0920219503767546e-06,-0.00029231083835541444,4.8694343587709701e-05,-4.648420686979437e-06,7.5762855164916062e-06,7.0924446796948118e-06,7.1419552214391647e-05,-5.6620219017043984e-06,1.3862433463184536e-05,0.00013628493613297,0.00013645662104867133,0.00053143631240928186,0.00055007077625132239,0.00061459509633128909,0.00082886840142099136,0.0010236403342413745,0.0012754313061352732,0.0013244495771103496,0.0018681026797820238,0.0012414401647345634,0.0010796824716859919,0.00084271603932494085,0.00071716757473493228,-8.4591218026011403e-06,7.5483379396024817e-06,1.8204607793382532e-05,4.9272576435847069e-06
incident_month[9],-0.0011962767469134666,0.0001273763548997889,2.4872431579868284e-06,-0.00026474078988735395,5.4561654204631407e-05,-8.2963731307964427e-06,6.0759035775550695e-06,1.0835074110154335e-05,0.00015800931279444803,-2.9677399797487726e-05,2.6732156179141452e-05,0.00012694581634099247,0.00012612139079136865,0.00052065371656024261,0.00055407785131869115,0.00061356146306919778,0.0008195067301496982,0.00099872005412043148,0.0012158870944568574,0.0012511778126286595,0.0012414401647345634,0.0017467258674418622,0.0010548592317707417,0.00083749623928772816,0.00071347206810727117,-2.8670624439859826e-06,4.1445881089958869e-06,2.8219819472930471e-05,4.9595025535008472e-06
incident_month[10],-0.0010783561601977114,0.00010482244737656394,-1.0606468947986335e-05,-0.0001941647158531763,6.2773773442621693e-05,-1.216934282538887e-06,9.6728561730986123e-07,6.0732210883671354e-06,0.00011823516812291869,-1.5950673042112515e-05,9.8857169122763797e-06,0.00012922679757064283,0.00012940626944112649,0.00052434418776971703,0.00054906970941101497,0.00059453668531709019,0.00077951531130359471,0.00092085853150666039,0.0010684542455790423,0.0010836403240630941,0.0010796824716859926,0.0010548592317707424,0.0014381807829383958,0.00081734661489273985,0.00070839777210373754,-2.0223720878483678e-06,2.1638624452976975e-06,3.5776340281516565e-05,3.5199822773705419e-06
incident_month[11],-0.00092356318148527621,6.8061774922070778e-05,6.2152047999165696e-06,-9.5715289905801826e-05,7.2161674300313857e-05,6.8136572101106768e-06,-2.3331435364460506e-06,8.0891822765130107e-06,8.6106705723450983e-05,-2.988193983543094e-05,-2.2016087932714848e-05,7.3090371591499805e-05,9.2466515410982969e-05,0.00046254256351924839,0.00053601803444368464,0.00054796182964235603,0.00069545980416658309,0.00076809230398850489,0.0008334010673811084,0.00084033337900495607,0.00084271603932494106,0.00083749623928772859,0.00081734661489273974,0.0011855683240479986,0.00067276861560895934,1.733092275983526e-06,4.3985882031903907e-07,2.5854265241943979e-05,-2.4466639601893652e-06
incident_month[12],-0.00078663181877795568,3.7770333173800675e-05,1.0080042636862472e-05,-4.1681289012285468e-05,5.2975319512928831e-05,9.1716541947627933e-06,-7.040054096490383e-06,3.5344544151069872e-06,2.6950757014242715e-05,-1.9887246482825149e-05,1.2654332526640511e-06,7.8495794014235912e-05,9.5242005329184489e-05,0.00044396124677237525,0.00051661619321371718,0.00050321524584617664,0.00064252653790236754,0.00067917773809718091,0.00071295070919793688,0.00071828216144912587,0.00071716757473493196,0.00071347206810727106,0.000708397772103737,0.00067276861560895901,0.001069685707807466,-3.9969224659459853e-06,2.3436070924687864e-06,9.1297752986124093e-06,3.508770182935693e-06
z_customers_v2_log1p,5.1715221425030636e-05,1.7374726909916299e-06,-1.0893363364354922e-06,2.7350385750625643e-06,2.0858563582449904e-06,-2.4442105262897768e-06,3.8889005003607554e-06,-3.223968927587128e-07,-5.2202140189122314e-05,-2.2424891948458029e-05,1.0107762981633907e-05,-1.2821197957462397e-06,-1.5900352534197198e-06,-3.9698585295641973e-06,-1.2338011183749251e-06,2.3127344410917191e-06,3.5757320840741817e-07,-6.3746177081017246e-06,-6.94712040689706e-06,-1.031274701306319e-05,-8.4591218026015553e-06,-2.8670624439863968e-06,-2.0223720878487253e-06,1.7330922759832229e-06,-3.9969224659461835e-06,6.8451897453648789e-05,-3.3923092228813481e-05,-9.7147353084786732e-07,-3.0139414651115736e-07
z_cust_sq,-7.7672372458059685e-05,-1.5411247461278905e-06,7.2112914609209654e-07,-3.2680842392956435e-06,-2.5617091333805141e-07,-8.5518153007821418e-07,3.1641955831923522e-06,1.6608952517697953e-06,5.595893175708156e-05,2.1827238952506432e-05,6.7816162180637466e-07,2.149650414286548e-07,1.0155925913413867e-06,3.0653041731792139e-06,1.2544330470038169e-06,-6.2797466626161392e-07,2.8444656638912029e-06,4.489347255774496e-06,4.1564403701239102e-06,7.4328402742403087e-06,7.5483379396028925e-06,4.1445881089963053e-06,2.1638624452980448e-06,4.3985882031935231e-07,2.3436070924689697e-06,-3.3923092228813474e-05,4.1216817992639261e-05,-7.5732800497694967e-07,3.5365617760845887e-07
z_temperature_sq,-4.1322697403250562e-05,9.2125321704599693e-06,4.4157806084686744e-06,-9.5811804238438545e-06,1.8358625218904232e-06,-3.3800940620128225e-07,1.9297838445192947e-07,2.6483232870246141e-07,1.9107697175761229e-05,1.1019833198833094e-06,-1.3442093238707433e-06,-7.9419108475049242e-06,-2.6483788843929487e-06,7.7660267307428009e-07,1.4710005831514099e-05,2.0644727499947925e-05,2.6714771592094988e-05,3.6574850809669176e-05,2.140943709405298e-05,8.230513970653202e-06,1.8204607793382715e-05,2.8219819472930667e-05,3.5776340281516714e-05,2.5854265241944094e-05,9.1297752986125295e-06,-9.7147353084784551e-07,-7.5732800497697943e-07,2.1611909159238325e-05,-2.1328882352223683e-06
z_gust_precip,-2.6763829335769785e-05,-3.2925712550846106e-06,-1.0114339027633302e-05,1.6904862127575522e-07,-2.5970607102758347e-06,-6.4700119749716081e-06,-6.3609920082166653e-07,1.4975729393999934e-06,-6.0237655959758265e-06,4.4135660674440606e-06,-3.0753010374423141e-06,4.0362520478954197e-06,1.3939430158855822e-06,-9.9456656736832767e-06,2.5486341522327084e-05,8.4666959011041504e-06,1.0643666795317091e-06,6.9838183353133709e-06,7.5219485834781421e-06,7.3025183026445629e-06,4.9272576435845103e-06,4.9595025535006506e-06,3.5199822773703496e-06,-2.446663960189521e-06,3.5087701829355612e-06,-3.0139414651114243e-07,3.5365617760843876e-07,-2.1328882352223776e-06,3.9216449411948626e-05
