term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_temperature_sq,gust_low,gust_ramp,alpha
Intercept,0.34018848564588128,0.0022702760354897664,-0.00044197642571777403,5.5435892174405473e-05,-1.0072674233983495e-05,0.00066918148623379382,-0.028531012026577932,-0.15835158676084882,0.026476348860400414,0.041806950492144182,-0.0015534923458606974,0.0042076574830641669,0.0051302979125606102,0.00027006398234022486,-0.013358298038272756,-0.0046556857803628053,0.002142151895275864,0.00082864732858639828,0.00027547715386251284,-0.011607946496029165,0.0033588491304717,0.0043490625450276644,-0.0012607095411304695,-0.00045056852156310877,0.0010906427135751128,-0.00018514842474351401,-0.00043102587298786627,-0.0057396738639080196
z_precipitation_24h_sum,0.0022702760354897746,0.0009294784111828037,2.5127538743291679e-05,0.00031444228256349621,3.6944170801807292e-05,2.3657923859343882e-05,-0.00021597859366214752,0.0023815617296257569,-4.6604606749271536e-05,0.00033080788267820659,0.00018810943824038804,0.00019928468648942979,4.7026292327489763e-05,0.00038174582455234411,-4.9598554813388674e-05,0.00025793025966815516,2.0620639135230644e-07,-0.00012799694222696443,-4.0695718363946706e-05,-0.00027499321554707613,8.6185614154538321e-06,0.00021707990024356024,0.00015432744718675196,-6.4042580973578307e-07,6.0994568449234006e-05,-2.5382583920729062e-05,-1.1270159517779615e-05,8.8010502297360639e-05
z_temperature_0h,-0.00044197642571779929,2.5127538743290958e-05,0.0011969956773286031,-7.9682276239200893e-05,3.6093833606123618e-05,3.4195305505515146e-05,0.00021067727842356669,0.012151478408947071,-0.0032119981513941344,-0.0010110848440363915,0.00011063763829339698,-0.000129267957189173,-0.00063130542468716085,-0.0005301312694000938,0.00062337550556766067,-0.00089415348903711524,-0.0018788005731997929,-0.0026345801938429244,-0.0026929353075420474,-0.002977421475947315,-0.0025354766335504765,-0.0019253077569994816,-0.00092057282416921804,-0.00039089378914216569,-0.00012151327726871364,-6.6471920237058871e-05,-2.0626096857540955e-05,0.000170686479001967
z_pressure_msl_0h,5.5435892174706712e-05,0.00031444228256349572,-7.9682276239202222e-05,0.00075898802530589859,-2.5416654405431993e-05,-9.0173092976525044e-05,-0.00010222141002271883,0.00059758382114028191,0.0003468258093216616,-0.0003973509177006276,0.00024438441005518869,0.00038877370361600305,0.00071472758055929656,0.00012570264530985384,0.00047582493744096032,0.00040446459331525472,0.00035149793090405885,0.00042356382723396499,0.00037268857802600979,1.0458124724845116e-08,0.0005105155150483035,0.00081306199825944626,0.0008016485380983201,0.00049711629193623184,3.8165644534243351e-05,3.446893449369307e-05,0.00010085686691238362,3.2938452463317636e-05
z_gust_pressure,-1.0072674233982094e-05,3.694417080180734e-05,3.6093833606124688e-05,-2.5416654405431291e-05,0.00040048753441325951,3.0385344358686594e-05,4.2828363470214074e-05,0.0012737764543350337,8.5107609034682926e-05,-0.00032900486244159132,-5.0050235518146764e-05,-0.00011941357771081891,-0.00031493036910263788,-6.9489209326645507e-05,0.00018822588330677243,-0.00035258163119155066,-0.00020540700329880563,-0.00022079543300575143,-0.00032187673618809054,-3.5447785830395454e-05,-0.00029622018629414285,-0.00020812823134328982,-0.00012009310426098429,-0.00027357907935499917,-1.9287882805065841e-06,-3.264457017247865e-05,0.00022953345945053727,4.2702744534153953e-05
urban_binary,0.00066918148623385898,2.3657923859343425e-05,3.4195305505515431e-05,-9.0173092976530072e-05,3.0385344358686902e-05,0.0014735411151608946,-0.00012894003685379234,0.00054040791707662744,0.0011327889284049593,-0.0016274027428415329,-1.602198997740029e-05,-4.9554068368911132e-05,-0.00015428823618096903,0.00019717449213569365,-0.00016117938215545481,0.00024114502823878412,-0.00012690620387920462,-0.00015844936295238211,6.5834850807247863e-05,2.1845943868898847e-05,0.00022956221072450658,-1.5124553488329341e-05,-1.8936564136455066e-05,0.00024080439457902376,-1.516989312987127e-05,1.8863566793855246e-06,1.1476495763423576e-05,3.2755313681748708e-05
log_population,-0.028531012026582214,-0.0002159785936621406,0.00021067727842355379,-0.0001022214100226812,4.282836347020986e-05,-0.00012894003685379413,0.002539682911781221,0.014089710445680571,-0.0033793738543473188,-0.0034326839516706322,-9.0713896180337429e-05,-0.000652284943616441,-0.0010521388313313722,-0.00053463858395565091,0.00075447388714182612,-0.00031298873839611378,-0.0010841257740604982,-0.0010766681571499803,-0.00098833959350995404,0.00016669627759126793,-0.0013084423452542531,-0.0013398002257202142,-0.00068645318767346418,-0.00068324901914564072,-0.00015210849050120668,-3.1165040220419582e-05,4.7072188248705902e-05,0.0005748111265699321
income_deprivation_rate,-0.15835158676085911,0.0023815617296257668,0.012151478408947387,0.00059758382114026977,0.0012737764543350508,0.0005404079170765703,0.014089710445680567,1.5547355387364683,-0.53438118811130253,-0.018526315121800203,0.016006589331578468,-0.0072702964139828644,-0.034404302113842426,-0.0048533689170738997,0.062413178163245132,-0.016269545819788771,-0.034822673988521742,-0.035363361722897869,-0.033660672357278668,-0.047449690670457387,-0.04370485260526339,-0.033352323048352332,-0.022079214498799987,-0.022599114781950015,-0.0028160958763013876,8.2345778952231566e-06,-0.00090508345327955202,0.012773013673529204
deprivation_gap_pct,0.026476348860392709,-4.6604606749246952e-05,-0.0032119981513943573,0.0003468258093217698,8.5107609034661919e-05,0.0011327889284048704,-0.0033793738543464904,-0.53438118811130164,0.28699858973090436,-0.045394611645802635,-0.0046331789089873237,0.0024363655795412542,0.011524549712851793,0.00031378137562195629,-0.019424221658420011,0.0055552388493563731,0.0095055422406005591,0.009266083442790533,0.0060307114364985554,0.014660959990161258,0.014654967811871918,0.011339678658011044,0.0074525058047593701,0.0079240032558716023,0.00063848253013913604,-0.00032556905797077472,0.00073501782630578825,-0.0031648621773491888
morans_i,0.041806950492151308,0.00033080788267818745,-0.0010110848440363657,-0.00039735091770069748,-0.000329004862441591,-0.0016274027428415006,-0.0034326839516707797,-0.018526315121801418,-0.045394611645801004,0.04246822824531396,-0.0010550735342247282,0.00027318106569877221,0.00052929292256013614,0.0014553184551886896,-0.0025180430962253564,-0.0011958776703321523,0.0027063648526832467,0.0026555068219195565,0.0048483449121855043,0.002491616827165239,0.0022112882319414483,0.0017446542616063713,0.00011883268728841074,0.00029374208442522581,0.00037736334278711279,0.00020527513437431546,-0.00032438183405934329,-0.00080783732594501712
incident_year[2022],-0.00155349234586061,0.00018810943824038877,0.00011063763829340057,0.00024438441005518756,-5.0050235518145951e-05,-1.6021989977404179e-05,-9.0713896180333621e-05,0.016006589331578315,-0.0046331789089875978,-0.0010550735342245985,0.0033656523820374796,0.0020926923075216181,0.0024143170996534665,-0.00019118267137027445,0.00070030215064886641,0.00075307848653634996,0.00055539261569326637,0.00056014264604023652,-1.8621321545505459e-05,-0.0010225904514273073,0.00012530986599857742,0.0006152627673878451,0.00080068210400068875,0.00044362744292827369,4.7085341329997577e-06,6.0113548783718032e-06,-2.4786567228800371e-05,-0.00015947264898138685
incident_year[2023],0.004207657483062799,0.00019928468648943318,-0.0001292679571891759,0.00038877370361600831,-0.00011941357771081918,-4.9554068368915449e-05,-0.00065228494361634201,-0.0072702964139827898,0.0024363655795410816,0.00027318106569870255,0.0020926923075216281,0.003338864883181017,0.0033823192790147462,0.00027319053819915026,-0.00053883692264838695,0.0011772396960325277,0.001373178663417667,0.0017257746491727789,0.0010022166728710317,0.00022846825244186972,0.00098776888796301711,0.0017917947376568859,0.0016482892730043744,0.0014484240831603096,7.01326237206238e-05,3.3147699376721419e-05,1.429253069134893e-05,-0.00038579184168532627
incident_year[2024],0.0051302979125625271,4.7026292327487188e-05,-0.00063130542468716822,0.00071472758055929591,-0.00031493036910264146,-0.00015428823618094108,-0.0010521388313315331,-0.034404302113841961,0.011524549712851155,0.00052929292256050412,0.0024143170996534626,0.0033823192790147258,0.010340839958005539,0.0014271040632101144,-0.0010834010647771696,0.0051101014026455303,0.0055577859421307354,0.0060198907395778529,0.0054682951734981253,0.0042750572806713417,0.0053517244800613409,0.0061280402679787663,0.0054421598334720329,0.0048677856501755058,0.00023453815259758261,2.5870481585878253e-05,0.00012087010874085543,-0.00064947295150719064
incident_month[2],0.0002700639823404281,0.00038174582455234509,-0.00053013126940009835,0.00012570264530985573,-6.9489209326647241e-05,0.00019717449213570211,-0.00053463858395568365,-0.0048533689170741166,0.00031378137562184559,0.001455318455188834,-0.00019118267137026635,0.00027319053819914148,0.0014271040632101118,0.0084207224123872045,0.0032345987300883118,0.005164115400670014,0.0053905059743202983,0.005583765303234514,0.0055401083384734526,0.0056616283041433192,0.0056513794973275947,0.0053241663625011593,0.0050118371930771635,0.0047151514281775888,0.00020912421900780303,8.1414978476973562e-05,-0.00020833319084080014,-0.00075147958338779087
incident_month[3],-0.013358298038275707,-4.9598554813379878e-05,0.00062337550556764115,0.00047582493744097149,0.00018822588330677273,-0.00016117938215548356,0.00075447388714206508,0.062413178163244751,-0.019424221658419862,-0.0025180430962255728,0.00070030215064891053,-0.0005388369226483477,-0.0010834010647771365,0.0032345987300883305,0.012601374157867561,0.0028347697858682212,0.0027435842095669865,0.0025208084644574428,0.0022752267999876035,0.0020755733652711747,0.0025055591162619975,0.0030262076488965614,0.0037133910545070316,0.0034832206430716077,-0.0001142349392102479,6.2741793916526665e-05,0.00014431492535026035,0.00056616076351575281
incident_month[4],-0.0046556857803594113,0.00025793025966815044,-0.00089415348903711361,0.00040446459331524719,-0.00035258163119155392,0.00024114502823881353,-0.0003129887383963916,-0.016269545819787876,0.005555238849355465,-0.0011958776703315918,0.00075307848653633077,0.0011772396960324928,0.005110101402645474,0.0051641154006699837,0.0028347697858681679,0.01616179735985817,0.0078438530233443798,0.0083304930736635106,0.008258550656147624,0.007584683695372357,0.007977874706113209,0.0081397225458938703,0.0072497725364289167,0.006707762930707099,0.00032640020479278827,1.1230391617471442e-05,6.3633675091907918e-05,-0.00028379128882432934
incident_month[5],0.002142151895276802,2.0620639135304836e-07,-0.0018788005731998048,0.0003514979309040634,-0.00020540700329880782,-0.00012690620387918991,-0.0010841257740606075,-0.034822673988520805,0.009505542240599919,0.0027063648526835502,0.00055539261569329445,0.0013731786634176668,0.005557785942130738,0.0053905059743202975,0.0027435842095669323,0.0078438530233444388,0.013580163790522442,0.010519822054635149,0.01039788483138014,0.010058975112567982,0.010167365280425949,0.0096196056223510802,0.0079136297741281749,0.0069807642452403198,0.00047275925424502803,0.00015291999207677352,0.00011045602975673351,-0.0006129363076796745
incident_month[6],0.00082864732858598704,-0.00012799694222695966,-0.0026345801938429205,0.00042356382723396482,-0.000220795433005753,-0.00015844936295236688,-0.0010766681571499855,-0.035363361722898175,0.0092660834427905382,0.0026555068219194793,0.00056014264604024042,0.0017257746491727494,0.0060198907395778043,0.0055837653032344801,0.0025208084644573457,0.0083304930736635297,0.010519822054635097,0.015561753783251848,0.012027713685260306,0.012262110088138803,0.011762541394594133,0.010681391409615172,0.0084078961038965439,0.0072000195276885823,0.00035350341343387093,0.00020061037553581554,0.00013977491584065874,-0.0009813140501833289
incident_month[7],0.00027547715386440748,-4.0695718363945378e-05,-0.0026929353075420431,0.00037268857802600215,-0.00032187673618808816,6.5834850807298034e-05,-0.00098833959351013554,-0.03366067235727848,0.0060307114364980029,0.0048483449121858738,-1.8621321545476507e-05,0.0010022166728710185,0.005468295173498108,0.0055401083384734344,0.0022752267999875259,0.0082585506561476674,0.010397884831380084,0.012027713685260302,0.016060981198398556,0.012537489648409306,0.011635013613042273,0.010427789917165593,0.0081329769287581261,0.0070222677824030863,0.00035987063781494927,0.00020727014570065742,4.9965400208933783e-05,-0.00075180007053969741
incident_month[8],-0.011607946496036227,-0.00027499321554705917,-0.002977421475947348,1.0458124740709663e-08,-3.5447785830393976e-05,2.1845943868867723e-05,0.00016669627759181223,-0.047449690670458747,0.014660959990161666,0.0024916168271647185,-0.0010225904514272245,0.00022846825244192916,0.0042750572806713998,0.005661628304143373,0.002075573365271166,0.0075846836953724775,0.010058975112568079,0.012262110088139024,0.012537489648409499,0.02230772303434541,0.011377440148819954,0.010350387702921442,0.0077046410606957392,0.0067684701370459054,0.00013443314837962179,7.5004214020815856e-05,0.00025286533842396286,-0.00046070258205778831
incident_month[9],0.0033588491304666038,8.6185614154667646e-06,-0.0025354766335504955,0.00051051551504831662,-0.00029622018629414133,0.00022956221072445115,-0.001308442345253886,-0.043704852605263703,0.014654967811871988,0.0022112882319411439,0.00012530986599864922,0.00098776888796305788,0.0053517244800613756,0.005651379497327632,0.0025055591162619489,0.007977874706113294,0.010167365280426,0.011762541394594284,0.01163501361304242,0.011377440148819876,0.017335353090510684,0.010393468933714066,0.008160675145377291,0.0070903088940519532,0.00036354486139912275,0.0002336188099053892,3.1069431089521715e-05,-0.00057060465466100992
incident_month[10],0.0043490625450253841,0.00021707990024356929,-0.0019253077569994681,0.00081306199825944626,-0.00020812823134328559,-1.5124553488331249e-05,-0.00133980022572006,-0.033352323048352894,0.011339678658010765,0.001744654261606331,0.00061526276738785052,0.0017917947376568601,0.0061280402679787342,0.0053241663625011445,0.0030262076488964578,0.0081397225458938877,0.0096196056223510178,0.010681391409615148,0.010427789917165564,0.0103503877029212,0.010393468933713903,0.013029679925096019,0.0083091183021030066,0.0072895787554316544,0.00048604564506560114,0.00014132108480089151,0.00019266427916396625,-0.00077759556446949823
incident_month[11],-0.0012607095411284533,0.00015432744718675012,-0.00092057282416922097,0.00080164853809832151,-0.00012009310426098607,-1.8936564136432274e-05,-0.00068645318767365283,-0.02207921449879878,0.0074525058047583926,0.00011883268728883736,0.00080068210400070772,0.0016482892730043596,0.0054421598334720286,0.0050118371930771514,0.003713391054506964,0.0072497725364289618,0.0079136297741281437,0.0084078961038965561,0.0081329769287581417,0.007704641060695609,0.0081606751453771956,0.00830911830210301,0.010756173586798866,0.006793681401296949,0.00032035119208976941,9.2598253603514135e-05,0.00017318101695116587,-0.00059126769106381417
incident_month[12],-0.00045056852156347425,-6.4042580973255111e-07,-0.00039089378914216596,0.0004971162919362326,-0.00027357907935499927,0.00024080439457903642,-0.0006832490191456237,-0.022599114781949859,0.0079240032558712033,0.00029374208442535022,0.00044362744292829277,0.0014484240831603135,0.0048677856501755084,0.0047151514281775879,0.0034832206430715591,0.0067077629307071311,0.006980764245240305,0.0072000195276886178,0.0070222677824030993,0.0067684701370458004,0.0070903088940518985,0.0072895787554316778,0.0067936814012969663,0.011002731203861135,0.00010609231735787669,0.00010134997008549194,3.0530667628299833e-05,-0.00028860341903793663
z_temperature_sq,0.0010906427135752065,6.0994568449233999e-05,-0.00012151327726871249,3.8165644534242768e-05,-1.928788280506346e-06,-1.5169893129870257e-05,-0.00015210849050122202,-0.0028160958763013828,0.00063848253013909962,0.0003773633427871361,4.7085341329996035e-06,7.0132623720620588e-05,0.00023453815259757995,0.00020912421900780171,-0.00011423493921025712,0.00032640020479278962,0.00047275925424502131,0.00035350341343386567,0.00035987063781494906,0.00013443314837960344,0.00036354486139910617,0.00048604564506559697,0.00032035119208976762,0.00010609231735787452,0.00021790219331882871,2.4997973961928775e-05,4.8499220342454168e-06,-0.0001013797173909608
gust_low,-0.00018514842474366463,-2.5382583920728686e-05,-6.647192023706066e-05,3.4468934493693476e-05,-3.2644570172478717e-05,1.8863566793867554e-06,-3.1165040220418071e-05,8.2345778953123424e-06,-0.00032556905797084118,0.00020527513437430754,6.0113548783735819e-06,3.3147699376719338e-05,2.5870481585878744e-05,8.1414978476974212e-05,6.2741793916522219e-05,1.1230391617477105e-05,0.0001529199920767742,0.00020061037553581752,0.00020727014570066791,7.5004214020808429e-05,0.00023361880990538662,0.00014132108480089767,9.2598253603518607e-05,0.00010134997008549523,2.4997973961929829e-05,4.8387173138627576e-05,-3.5841025532304493e-05,-3.797686003565183e-05
