term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,z_temperature_sq,z_gust_precip
Intercept,0.1371153376824889,-0.00058690622057571611,0.00056196126256600782,0.00029969847589452321,6.8799405803824656e-05,7.2962858325420867e-05,-0.00071575632912283056,-0.011910793458580888,0.064554777284355352,-0.014662631411739752,0.012769157665145973,0.00045604907520460473,0.0011272216273546247,0.0015426239229284766,0.0001443478030241286,-0.0013134948290690156,0.00017761022290283383,-0.00093621322595978569,-0.0010614132375655124,0.0013494926079719142,-0.0012135451460478374,-0.0017009559932905905,-0.0011495023508784235,0.00046442351445790374,0.00066082379858447529,-7.9459758706782864e-05,-2.4966843017851308e-05,-0.00011202407720467761,0.00018109435117124207
z_gust_0h,-0.00058690622057593327,8.5420502316804097e-05,-1.300782585106419e-05,-8.391118356193166e-06,1.325243323404803e-05,-1.3676061144115052e-05,-4.8665293332344853e-05,6.5733520164948091e-05,0.00079917233290537255,-0.00097416714472455272,0.0001356411151455824,-1.2685407672844714e-05,-1.8134335868236099e-05,-7.0189673296732375e-05,3.8687710516324958e-05,4.9570679288861922e-06,-2.0746568992659918e-05,5.4859218733297701e-05,3.0674779186876579e-05,4.1232838971622183e-05,7.9916428774420888e-05,7.4738715009703112e-05,3.5822752317873997e-05,-5.4916291947976733e-07,2.6846240438180745e-05,-4.5537967521966659e-05,5.0692783218079529e-06,5.8569022400687158e-06,-8.4884454772086128e-06
z_precipitation_24h_sum,0.00056196126256602722,-1.3007825851064402e-05,6.0533004162580272e-05,-4.2394009300083808e-06,3.8007720333967554e-05,4.77202054454434e-06,-3.1057016464655015e-05,-4.9208755752085296e-05,-2.0755722507604895e-06,-0.00024974518597706025,0.00033926146924953375,1.6781829995073647e-05,1.0918205462680621e-05,2.0679509860417928e-06,0.00011818424785490201,-4.1038502290204427e-06,-1.8140839300350179e-05,-3.3342457477107601e-05,-2.2021857373499235e-05,-3.5460626848776014e-05,4.3387361618544494e-06,1.1714526409435209e-05,-6.7340723156918871e-05,4.2346472068771657e-05,-2.3741683631237254e-05,1.9638563606751216e-05,1.2578745323358607e-05,-9.3770700201313825e-07,-1.415447160704766e-05
z_temperature_0h,0.0002996984758951392,-8.3911183561940621e-06,-4.2394009300088915e-06,0.00014310170664067796,1.0458992346827037e-06,5.5994752349590353e-06,-4.69011186945417e-05,5.1189520817693649e-06,2.4570200035076614e-05,-0.00042045869032745998,6.0279254015584293e-05,-4.0323491066764536e-05,-9.5446321372308449e-07,-4.8878175291092814e-05,-0.00016095787469496721,-0.00011224001685051334,-4.0436927839602828e-05,-0.00017283699492599093,-0.00031374798470366216,-0.00029746887200741236,-0.00031183725623528302,-0.00027849957451645088,-0.00025789905753555831,-8.001862828803826e-05,-5.132375901544822e-05,2.9184773333099086e-05,-3.5442845868178124e-05,-1.3987169917459819e-05,7.4835959221241437e-06
z_pressure_msl_0h,6.8799405803859526e-05,1.325243323404744e-05,3.8007720333967568e-05,1.04589923468402e-06,8.8041830484592289e-05,6.1324227586607498e-06,-1.0922965364493701e-06,-4.6266890315659737e-06,-0.00025152274842213157,-0.00033798567429922568,0.0001784385949099529,-2.7605104241299766e-05,-1.1391558592436161e-05,-1.6311446816239126e-05,0.00012377048189739332,1.2654103545632969e-05,-2.4098410428895553e-05,-2.3693022069314907e-06,1.0707690295678575e-05,1.0619268113478338e-05,4.3028182157291084e-05,9.6253965760052226e-05,1.2426351901544263e-06,8.861973711467011e-05,2.5509460645120029e-05,-6.4408397236723523e-06,2.812592019078053e-05,-4.6526700649062043e-06,-6.3440886061031461e-06
z_gust_sq,7.2962858325394236e-05,-1.367606114411503e-05,4.7720205445443824e-06,5.5994752349590608e-06,6.1324227586609353e-06,1.307182348524855e-05,1.4217171556790588e-05,-8.7786799888754384e-06,-0.0002839459893990312,0.0001844409415549579,-4.3649650564747264e-05,2.6259376426445149e-07,4.2683094464006525e-06,4.3263347628804217e-05,-4.4408872507482129e-05,-5.1223797492497231e-07,2.8366208512410526e-05,-2.7847313465812079e-06,8.4038282932058899e-06,2.795986957802856e-06,4.9508121640668484e-06,1.6206139607686164e-05,-1.2781743086086539e-05,1.9421395007249213e-05,2.2422374591315431e-05,7.2160482407197236e-06,-1.0576334569258543e-05,-1.0174060844416839e-07,-9.9542651276758132e-07
urban_binary,-0.0007157563291229057,-4.8665293332342481e-05,-3.1057016464655063e-05,-4.6901118694548639e-05,-1.0922965364500119e-06,1.4217171556790564e-05,0.002705951717495787,-5.8680663526020607e-05,0.0057647340706528001,-0.0042697464938861382,-0.0019324942983451492,-1.7812435387101851e-05,0.00019427367385233804,0.00027243966900433693,-0.0011706731793091087,-0.00013979997895786602,0.00035093771097327603,-0.00014016315221784345,-9.0968516821612708e-06,0.00021715587182870861,0.00018682762027675073,1.4554542429514781e-05,0.0003158611588561334,5.4324955175747948e-05,-7.7021109341503733e-06,0.00010283098196914478,7.1092041920051133e-05,-6.4217960975886945e-06,4.4790009491872643e-05
log_population,-0.011910793458577432,6.5733520164918343e-05,-4.9208755752086367e-05,5.1189520818394517e-06,-4.6266890315678541e-06,-8.778679988879167e-06,-5.8680663526010043e-05,0.0010904869847063181,-0.0055707719471773396,-0.00055607527112028709,-0.00071058586153006822,-8.2046848495696413e-05,-0.00014075938720130646,-0.00024698277284724722,1.1242591247745531e-06,4.5070928267575905e-05,-9.7391241983450303e-05,-2.9028840621504755e-05,-6.1214607211549935e-05,-0.00028154822646026532,-4.8334109652547142e-05,2.355796441390256e-05,-6.2448389813936646e-05,-0.0001367357541727726,-0.00016301593449701051,1.3860658106062436e-05,-2.6421031287237646e-05,6.713935467466374e-06,-2.4629076785294595e-05
income_deprivation_rate,0.064554777284334952,0.00079917233290538816,-2.0755722507652286e-06,2.4570200034951755e-05,-0.00025152274842216794,-0.00028394598939902426,0.0057647340706527246,-0.0055707719471777056,0.34757378336869732,-0.16986670647800708,0.0093652276871881088,-0.001882524814678999,0.00048241840074647862,0.00076950904293232136,-0.0048961844778034561,0.00067640408277066697,0.0019487841319947622,0.00041026037455713473,0.0031640318855386492,0.0056592316382688152,0.0019992288692214505,-0.00041501241467678085,0.0043733484871895968,0.0039072341950088353,0.001164813891769152,0.0010542985062910943,-0.00021870182043333115,0.00018162930342128887,0.00012796512690538441
deprivation_gap_pct,-0.014662631411732253,-0.0009741671447245589,-0.00024974518597705575,-0.00042045869032736755,-0.00033798567429919792,0.00018444094155496268,-0.0042697464938862093,-0.00055607527111968991,-0.16986670647800822,0.18773929794613875,-0.028248761845491903,0.0019156560037791159,0.00065014114036163239,0.0025253698590579974,-0.00062852777571941972,2.8948771038081474e-06,-0.001033222683866951,0.0015656466478523791,0.0012241588955689325,0.00028885774885860458,0.0013088604502787067,0.00085700841375409027,-6.8529793133247969e-05,-0.00085630892726338637,0.0018208349303034822,-0.0011861060104721992,0.00059746746459889849,-0.00014147300141785084,0.00030004662453695741
morans_i,0.012769157665150015,0.00013564111514557261,0.00033926146924952605,6.027925401553753e-05,0.00017843859490993235,-4.3649650564744269e-05,-0.0019324942983450577,-0.0007105858615308598,0.0093652276871904125,-0.028248761845493013,0.016736554185090173,-0.00026533841663307391,-0.00045029585479995637,-0.0010872669834709461,0.0023254574624430339,-9.4157220972592993e-05,-0.0006581568131060776,-0.00062815681947409497,-0.0010271921556693191,-0.00055344854437772335,-0.00073603506091090307,-0.00030041473444262563,-0.00073053221550575473,-0.00042905297294576776,-0.00074600600815305062,0.00013431554181746926,-5.9055644954217314e-05,2.085868738718175e-05,-0.00012783069849843376
incident_year[2022],0.00045604907520475576,-1.268540767284927e-05,1.6781829995073146e-05,-4.0323491066756032e-05,-2.7605104241301288e-05,2.6259376426385105e-07,-1.7812435387098683e-05,-8.2046848495718775e-05,-0.0018825248146791117,0.0019156560037791206,-0.00026533841663300663,0.00036040954493660377,0.00021757560584296696,0.00020335453279416967,0.00031464171181613755,5.4151769932548723e-05,7.1652069945485965e-05,0.0001854121084488763,0.00013644658677228235,0.00012428639232157457,7.843252030297537e-05,6.5496965703546627e-05,0.00015987238513557353,5.6035672586938511e-05,8.4996612823949e-05,-3.4407597887189469e-05,2.335380115552998e-05,-6.497608515982387e-07,9.3096809130791422e-06
incident_year[2023],0.0011272216273543608,-1.813433586823701e-05,1.0918205462680701e-05,-9.5446321372143765e-07,-1.1391558592435482e-05,4.2683094464006187e-06,0.0001942736738523388,-0.00014075938720129158,0.00048241840074632591,0.00065014114036172454,-0.00045029585479994716,0.00021757560584297615,0.00037354604892476202,0.00033635190168281688,-6.9529559426763707e-05,3.2331135442468092e-05,0.00019242735849904586,0.00012797035523575524,0.00015651083417610816,7.624081080795718e-05,8.6560887226725219e-05,0.00011348731952705632,0.00012557509313146253,0.00015620730412839126,0.00014735144365251489,1.6763609800841294e-05,-2.7885015489875321e-05,3.1259622205102501e-06,-5.3094920775512606e-06
incident_year[2024],0.0015426239229285193,-7.0189673296736115e-05,2.067950986041703e-06,-4.8878175291086105e-05,-1.6311446816238069e-05,4.3263347628803892e-05,0.00027243966900433926,-0.00024698277284724218,0.00076950904293262505,0.0025253698590577698,-0.0010872669834708062,0.00020335453279418409,0.00033635190168281341,0.0012132250212503173,-0.00051533767327831476,0.0002318237654388287,0.00065782944229391175,0.00051157435903502664,0.00064065443294486219,0.00061655966799511184,0.00056219670159004945,0.00060390641012236161,0.00050933944103487912,0.00047228242382366532,0.000560496532860103,3.8106381821172943e-05,-5.4634404611723208e-05,1.3335890680375474e-05,1.3723720480775511e-05
incident_month[2],0.00014434780302334581,3.8687710516324965e-05,0.0001181842478549033,-0.00016095787469496152,0.00012377048189739633,-4.4408872507481418e-05,-0.0011706731793091219,1.124259124904219e-06,-0.0048961844778037007,-0.00062852777571924896,0.0023254574624430352,0.00031464171181615815,-6.9529559426765265e-05,-0.00051533767327830154,0.0034190880704715672,0.0006030276510668169,5.7894649402368907e-05,0.00066115892239776745,0.00052012199556809803,0.00037711992755003692,0.00030161510073317384,0.00056996540773971436,0.0006873362741132039,0.00035998390275348294,0.0002010951246124859,-8.5257433939363663e-05,0.00023543547932763581,9.6311912525749882e-06,-1.1811837858969992e-05
incident_month[3],-0.0013134948290701187,4.9570679288865234e-06,-4.1038502290195592e-06,-0.00011224001685050945,1.2654103545635976e-05,-5.1223797492494679e-07,-0.0001397999789578812,4.5070928267731047e-05,0.00067640408277031786,2.894877103944081e-06,-9.4157220972599918e-05,5.4151769932568727e-05,3.2331135442466602e-05,0.00023182376543884483,0.00060302765106682503,0.0012959825615207546,0.0006763551187560792,0.00082075430607723206,0.00085883113267000877,0.00093968664039545196,0.00086241815939859111,0.00084276225040883076,0.00079973948930323188,0.00083301425274584517,0.00066846902358458859,4.9085528096979648e-05,-1.1163533617836177e-05,3.6238381791392962e-05,-2.5339668101183672e-05
