model,gust_ms,pred_log
quad,13.260804046937569,2.0408406850944685
quad,13.387939725089913,2.0440389934386785
quad,13.515075403242255,2.0473860338665038
quad,13.6422110813946,2.050881806377945
quad,13.769346759546941,2.054526310973001
quad,13.896482437699285,2.0583195476516734
quad,14.023618115851628,2.062261516413961
quad,14.150753794003972,2.066352217259864
quad,14.277889472156314,2.0705916501893826
quad,14.405025150308656,2.074979815202517
quad,14.532160828461,2.0795167122992666
quad,14.659296506613343,2.0842023414796316
quad,14.786432184765687,2.0890367027436128
quad,14.913567862918029,2.094019796091209
quad,15.040703541070373,2.0991516215224206
quad,15.167839219222715,2.104432179037248
quad,15.29497489737506,2.109861468635691
quad,15.422110575527402,2.1154394903177494
quad,15.549246253679746,2.1211662440834234
quad,15.676381931832088,2.127041729932713
quad,15.803517609984432,2.133065947865618
quad,15.930653288136774,2.1392388978821386
quad,16.057788966289117,2.145560579982275
quad,16.18492464444146,2.1520309941660263
quad,16.312060322593805,2.158650140433394
quad,16.439196000746147,2.1654180187843766
quad,16.566331678898493,2.172334629218975
quad,16.693467357050835,2.1793999717371886
quad,16.820603035203177,2.186614046339018
quad,16.94773871335552,2.1939768530244628
quad,17.074874391507862,2.2014883917935233
quad,17.202010069660204,2.209148662646199
quad,17.32914574781255,2.2169576655824907
quad,17.456281425964892,2.2249154006023977
quad,17.58341710411724,2.2330218677059204
quad,17.71055278226958,2.2412770668930584
quad,17.837688460421923,2.249680998163812
quad,17.964824138574265,2.2582336615181813
quad,18.091959816726607,2.266935056956166
quad,18.219095494878953,2.2757851844777663
quad,18.346231173031295,2.2847840440829823
quad,18.473366851183638,2.2939316357718136
quad,18.60050252933598,2.3032279595442606
quad,18.727638207488322,2.3126730154003226
quad,18.854773885640668,2.3222668033400007
quad,18.98190956379301,2.332009323363294
quad,19.109045241945353,2.341900575470203
quad,19.236180920097695,2.351940559660728
quad,19.36331659825004,2.3621292759348678
quad,19.490452276402383,2.372466724292624
quad,19.617587954554725,2.382952904733995
quad,19.744723632707068,2.3935878172589815
quad,19.871859310859413,2.404371461867584
quad,19.998994989011756,2.4153038385598014
quad,20.126130667164098,2.426384947335635
quad,20.25326634531644,2.4376147881950834
quad,20.380402023468786,2.4489933611381485
quad,20.50753770162113,2.460520666164828
quad,20.63467337977347,2.4721967032751233
quad,20.761809057925813,2.4840214724690344
quad,20.88894473607816,2.4959949737465608
quad,21.0160804142305,2.508117207107703
quad,21.143216092382843,2.5203881725524604
quad,21.270351770535186,2.5328078700808336
quad,21.39748744868753,2.5453762996928226
quad,21.524623126839874,2.5580934613884265
quad,21.651758804992216,2.5709593551676466
quad,21.77889448314456,2.5839739810304816
quad,21.906030161296904,2.5971373389769328
quad,22.033165839449246,2.610449429006999
quad,22.16030151760159,2.623910251120681
quad,22.28743719575393,2.6375198053179782
quad,22.414572873906277,2.6512780915988916
quad,22.54170855205862,2.66518510996342
quad,22.66884423021096,2.679240860411564
quad,22.795979908363304,2.693445342943323
quad,22.923115586515646,2.7077985575586982
quad,23.050251264667992,2.7223005042576895
quad,23.177386942820334,2.7369511830402953
quad,23.304522620972676,2.7517505939065168
quad,23.43165829912502,2.766698736856354
quad,23.558793977277364,2.781795611889807
quad,23.685929655429707,2.7970412190068754
quad,23.81306533358205,2.812435558207559
quad,23.94020101173439,2.8279786294918585
quad,24.067336689886737,2.8436704328597737
quad,24.19447236803908,2.8595109683113042
quad,24.32160804619142,2.87550023584645
quad,24.448743724343764,2.8916382354652117
quad,24.57587940249611,2.907924967167589
quad,24.703015080648452,2.9243604309535813
quad,24.830150758800794,2.94094462682319
quad,24.957286436953137,2.957677554776413
quad,25.084422115105482,2.9745592148132527
quad,25.211557793257825,2.9915896069337076
quad,25.338693471410167,3.0087687311377773
quad,25.46582914956251,3.0260965874254633
quad,25.592964827714855,3.043573175796765
quad,25.720100505867197,3.061198496251682
quad,25.84723618401954,3.0789725487902144
quad,25.974371862171882,3.096895333412362
quad,26.101507540324228,3.114966850118126
quad,26.22864321847657,3.133187098907505
quad,26.355778896628912,3.1515560797804993
quad,26.482914574781255,3.170073792737109
quad,26.610050252933597,3.188740237777335
quad,26.737185931085943,3.2075554149011767
quad,26.864321609238285,3.2265193241086334
quad,26.991457287390627,3.2456319653997054
quad,27.11859296554297,3.2648933387743932
quad,27.245728643695315,3.2843034442326973
quad,27.372864321847658,3.3038622817746157
quad,27.5,3.3235698514001504
spline4,2.200000047683716,2.4146712848518357
spline4,2.327135725836059,2.403402759243164
spline4,2.454271403988402,2.3921845938825372
spline4,2.5814070821407453,2.3810202929345334
spline4,2.7085427602930885,2.3699133605637277
spline4,2.8356784384454317,2.358867300934697
spline4,2.962814116597775,2.3478856182120187
spline4,3.089949794750118,2.336971816560269
spline4,3.217085472902461,2.326129400144024
spline4,3.3442211510548043,2.3153618731278613
spline4,3.4713568292071475,2.304672739676357
spline4,3.5984925073594907,2.294065503954087
spline4,3.7256281855118334,2.28354367012563
spline4,3.8527638636641766,2.273110742355561
spline4,3.9798995418165197,2.2627702248084565
spline4,4.1070352199688624,2.2525256216488936
spline4,4.2341708981212065,2.242380437041449
spline4,4.361306576273549,2.2323381751506997
spline4,4.488442254425893,2.2224023401412216
spline4,4.615577932578235,2.2125764361775917
spline4,4.742713610730579,2.2028639674243866
spline4,4.8698492888829215,2.193268438046183
spline4,4.9969849670352655,2.183793352207557
spline4,5.124120645187608,2.174442214073086
spline4,5.251256323339951,2.165218527807346
spline4,5.378392001492294,2.156125797574914
spline4,5.505527679644637,2.147167527540367
spline4,5.6326633577969805,2.138347221868281
spline4,5.759799035949324,2.1296683847232325
spline4,5.886934714101667,2.121134520269799
spline4,6.01407039225401,2.112749132672556
spline4,6.141206070406353,2.104515726096081
spline4,6.268341748558696,2.0964378047049506
spline4,6.3954774267110395,2.0885188726637405
spline4,6.522613104863383,2.0807624341370285
spline4,6.649748783015726,2.0731719932893906
spline4,6.776884461168069,2.065751054285404
spline4,6.904020139320412,2.058503121289644
spline4,7.031155817472755,2.051431698466689
spline4,7.1582914956250985,2.0445402899811147
spline4,7.285427173777442,2.037832399997497
spline4,7.412562851929785,2.0313115326804145
spline4,7.539698530082128,2.0249811921944416
spline4,7.666834208234471,2.0188448827041565
spline4,7.793969886386814,2.012906108374135
spline4,7.9211055645391575,2.0071683733689545
spline4,8.0482412426915,2.001635181853191
spline4,8.175376920843844,1.9963100379914211
spline4,8.302512598996186,1.991196445948222
spline4,8.42964827714853,1.98629790988817
spline4,8.556783955300872,1.981617933975841
spline4,8.683919633453215,1.9771600223758132
spline4,8.811055311605559,1.9729276792526622
spline4,8.938190989757903,1.9689244087709643
spline4,9.065326667910245,1.9651537150952971
spline4,9.192462346062587,1.9616191023902365
spline4,9.319598024214931,1.9583240748203596
spline4,9.446733702367275,1.9552721365502432
spline4,9.573869380519618,1.952466791744463
spline4,9.70100505867196,1.9499115445675963
spline4,9.828140736824304,1.9476098991842195
spline4,9.955276414976648,1.9455653597589098
spline4,10.08241209312899,1.9437814304562429
spline4,10.209547771281335,1.9422616154407961
spline4,10.336683449433677,1.941009418877146
spline4,10.463819127586019,1.940028344929869
spline4,10.590954805738363,1.939321897763542
spline4,10.718090483890705,1.9388935815427413
spline4,10.84522616204305,1.9387469004320432
spline4,10.972361840195392,1.9388853585960253
spline4,11.099497518347736,1.9393124601992635
spline4,11.226633196500078,1.9400317094063353
spline4,11.353768874652422,1.9410466103818158
spline4,11.480904552804764,1.9423606672902831
spline4,11.608040230957108,1.9439773842963137
spline4,11.73517590910945,1.945900265564483
spline4,11.862311587261795,1.9481328152593689
spline4,11.989447265414137,1.950678537545547
spline4,12.116582943566481,1.9535409365875949
spline4,12.243718621718823,1.9567235165500887
spline4,12.370854299871167,1.9602297815976055
spline4,12.49798997802351,1.9640632358947212
spline4,12.625125656175854,1.9682273836060127
spline4,12.752261334328196,1.9727257288960567
spline4,12.87939701248054,1.9775617759294308
spline4,13.006532690632882,1.9827390288707096
spline4,13.133668368785226,1.9882609918844716
spline4,13.260804046937569,1.994130503884096
spline4,13.387939725089913,2.0003444253604297
spline4,13.515075403242255,2.006896456881102
spline4,13.6422110813946,2.013780270360487
spline4,13.769346759546941,2.0209895377129596
spline4,13.896482437699285,2.0285179308528947
spline4,14.023618115851628,2.0363591216946664
spline4,14.150753794003972,2.0445067821526504
spline4,14.277889472156314,2.052954584141221
spline4,14.405025150308656,2.061696199574752
spline4,14.532160828461,2.070725300367619
spline4,14.659296506613343,2.080035558434197
spline4,14.786432184765687,2.0896206456888606
spline4,14.913567862918029,2.0994742340459838
spline4,15.040703541070373,2.1095899954199417
spline4,15.167839219222715,2.119961601725109
spline4,15.29497489737506,2.1305827248758606
spline4,15.422110575527402,2.141447036786571
spline4,15.549246253679746,2.1525482093716146
spline4,15.676381931832088,2.163879914545367
spline4,15.803517609984432,2.1754358242222023
spline4,15.930653288136774,2.187209610316495
spline4,16.057788966289117,2.1991949447426196
spline4,16.18492464444146,2.211385499414952
spline4,16.312060322593805,2.223774946247866
spline4,16.439196000746147,2.2363569571557367
spline4,16.566331678898493,2.2491252040529384
spline4,16.693467357050835,2.262073358853846
spline4,16.820603035203177,2.275195093472834
spline4,16.94773871335552,2.2884840798242774
spline4,17.074874391507862,2.301933989822551
spline4,17.202010069660204,2.3155384953820293
spline4,17.32914574781255,2.3292912684170872
spline4,17.456281425964892,2.343185980842099
spline4,17.58341710411724,2.3572163045714403
spline4,17.71055278226958,2.3713759115194843
spline4,17.837688460421923,2.385658473600607
spline4,17.964824138574265,2.4000576627291825
spline4,18.091959816726607,2.4145671508195856
spline4,18.219095494878953,2.4291806097861914
spline4,18.346231173031295,2.4438917115433743
spline4,18.473366851183638,2.458694128005509
spline4,18.60050252933598,2.47358153108697
spline4,18.727638207488322,2.4885475927021323
spline4,18.854773885640668,2.5035859847653708
spline4,18.98190956379301,2.5186903791910598
spline4,19.109045241945353,2.533854447893574
spline4,19.236180920097695,2.5490718627872884
spline4,19.36331659825004,2.5643362957865774
spline4,19.490452276402383,2.5796414188058163
spline4,19.617587954554725,2.594980903759379
spline4,19.744723632707068,2.6103484225616405
spline4,19.871859310859413,2.6257376471269755
spline4,19.998994989011756,2.6411422493697594
spline4,20.126130667164098,2.6565559012043662
spline4,20.25326634531644,2.6719722745451704
spline4,20.380402023468786,2.6873850413065474
spline4,20.50753770162113,2.7027878734028707
spline4,20.63467337977347,2.718174442748517
spline4,20.761809057925813,2.733538421257859
spline4,20.88894473607816,2.7488734808452726
spline4,21.0160804142305,2.764173293425132
spline4,21.143216092382843,2.779431530911812
spline4,21.270351770535186,2.7946418652196874
spline4,21.39748744868753,2.8097979682631333
spline4,21.524623126839874,2.8248935119565237
spline4,21.651758804992216,2.8399221682142333
spline4,21.77889448314456,2.8548776089506376
spline4,21.906030161296904,2.869753506080111
spline4,22.033165839449246,2.884543531517028
spline4,22.16030151760159,2.8992413571757627
spline4,22.28743719575393,2.9138406549706906
spline4,22.414572873906277,2.9283350968161868
spline4,22.54170855205862,2.9427183546266247
spline4,22.66884423021096,2.95698410031638
spline4,22.795979908363304,2.971126005799827
spline4,22.923115586515646,2.985137742991341
spline4,23.050251264667992,2.9990129838052964
spline4,23.177386942820334,3.012745400156067
spline4,23.304522620972676,3.026328663958029
spline4,23.43165829912502,3.0397564471255567
spline4,23.558793977277364,3.053022421573024
spline4,23.685929655429707,3.066120259214806
spline4,23.81306533358205,3.079043631965278
spline4,23.94020101173439,3.0917862117388135
spline4,24.067336689886737,3.104341670449789
spline4,24.19447236803908,3.116703680012577
spline4,24.32160804619142,3.1288659123415536
spline4,24.448743724343764,3.1408220393510935
spline4,24.57587940249611,3.1525657840548442
spline4,24.703015080648452,3.164093906559426
spline4,24.830150758800794,3.1754078579437026
spline4,24.957286436953137,3.186509490886161
spline4,25.084422115105482,3.1974006580652885
spline4,25.211557793257825,3.2080832121595737
spline4,25.338693471410167,3.2185590058475033
spline4,25.46582914956251,3.228829891807566
spline4,25.592964827714855,3.2388977227182485
spline4,25.720100505867197,3.2487643512580386
spline4,25.84723618401954,3.2584316301054246
spline4,25.974371862171882,3.267901411938894
spline4,26.101507540324228,3.277175549436934
spline4,26.22864321847657,3.2862558952780327
spline4,26.355778896628912,3.295144302140678
spline4,26.482914574781255,3.303842622703357
spline4,26.610050252933597,3.312352709644557
spline4,26.737185931085943,3.3206764156427675
spline4,26.864321609238285,3.328815593376474
spline4,26.991457287390627,3.3367720955241653
spline4,27.11859296554297,3.3445477747643295
spline4,27.245728643695315,3.352144483775453
spline4,27.372864321847658,3.3595640752360243
spline4,27.5,3.366808401824531
ushape,2.200000047683716,2.364002128419409
ushape,2.327135725836059,2.354380418087295
ushape,2.454271403988402,2.344867573510407
ushape,2.5814070821407453,2.335463594688745
ushape,2.7085427602930885,2.32616848162231
ushape,2.8356784384454317,2.3169822343111015
ushape,2.962814116597775,2.3079048527551196
ushape,3.089949794750118,2.298936336954364
ushape,3.217085472902461,2.2900766869088347
ushape,3.3442211510548043,2.2813259026185317
ushape,3.4713568292071475,2.2726839840834554
ushape,3.5984925073594907,2.2641509313036057
ushape,3.7256281855118334,2.2557267442789826
ushape,3.8527638636641766,2.2474114230095856
ushape,3.9798995418165197,2.2392049674954153
ushape,4.1070352199688624,2.231107377736471
ushape,4.2341708981212065,2.2231186537327536
ushape,4.361306576273549,2.2152387954842627
ushape,4.488442254425893,2.207467802990998
ushape,4.615577932578235,2.19980567625296
ushape,4.742713610730579,2.1922524152701484
ushape,4.8698492888829215,2.1848080200425635
ushape,4.9969849670352655,2.1774724905702048
ushape,5.124120645187608,2.170245826853072
ushape,5.251256323339951,2.1631280288911663
ushape,5.378392001492294,2.1561190966844874
ushape,5.505527679644637,2.1492190302330343
ushape,5.6326633577969805,2.142427829536808
ushape,5.759799035949324,2.135745494595808
ushape,5.886934714101667,2.1291720254100346
ushape,6.01407039225401,2.1227074219794875
ushape,6.141206070406353,2.116351684304167
ushape,6.268341748558696,2.110104812384073
ushape,6.3954774267110395,2.1039668062192054
ushape,6.522613104863383,2.0979376658095643
ushape,6.649748783015726,2.09201739115515
ushape,6.776884461168069,2.0862059822559615
ushape,6.904020139320412,2.080503439112
ushape,7.031155817472755,2.0749097617232644
ushape,7.1582914956250985,2.0694249500897555
ushape,7.285427173777442,2.064049004211473
ushape,7.412562851929785,2.0587819240884175
ushape,7.539698530082128,2.053623709720588
ushape,7.666834208234471,2.0485743611079847
ushape,7.793969886386814,2.0436338782506085
ushape,7.9211055645391575,2.0388022611484584
ushape,8.0482412426915,2.034079509801535
ushape,8.175376920843844,2.0294656242098377
ushape,8.302512598996186,2.024960604373367
ushape,8.42964827714853,2.020564450292123
ushape,8.556783955300872,2.016277161966105
ushape,8.683919633453215,2.0120987393953143
ushape,8.811055311605559,2.008029182579749
ushape,8.938190989757903,2.0040684915194107
ushape,9.065326667910245,2.000216666214299
ushape,9.192462346062587,1.9964737066644136
ushape,9.319598024214931,1.9928396128697548
ushape,9.446733702367275,1.9893143848303223
ushape,9.573869380519618,1.9858980225461162
ushape,9.70100505867196,1.9825905260171368
ushape,9.828140736824304,1.9793918952433835
ushape,9.955276414976648,1.976302130224857
ushape,10.08241209312899,1.9733212309615569
ushape,10.209547771281335,1.9704491974534832
ushape,10.336683449433677,1.967686029700636
ushape,10.463819127586019,1.9650317277030152
ushape,10.590954805738363,1.962486291460621
ushape,10.718090483890705,1.960049720973453
ushape,10.84522616204305,1.9577220162415117
ushape,10.972361840195392,1.9555031772647968
ushape,11.099497518347736,1.9533932040433084
ushape,11.226633196500078,1.9513920965770464
ushape,11.353768874652422,1.949499854866011
ushape,11.480904552804764,1.947716478910202
ushape,11.608040230957108,1.9460419687096193
ushape,11.73517590910945,1.944476324264263
ushape,11.862311587261795,1.9430195455741335
ushape,11.989447265414137,1.9416716326392303
ushape,12.116582943566481,1.9404325854595537
ushape,12.243718621718823,1.9393024040351035
ushape,12.370854299871167,1.9382810883658796
ushape,12.49798997802351,1.9373686384518822
ushape,12.625125656175854,1.9365650542931114
ushape,12.752261334328196,1.935870335889567
ushape,12.87939701248054,1.935284483241249
ushape,13.006532690632882,1.9348074963481576
ushape,13.133668368785226,1.9344393752102926
ushape,13.260804046937569,1.934180119827654
ushape,13.387939725089913,1.9340297302002418
ushape,13.515075403242255,1.9355132657470928
ushape,13.6422110813946,1.948381032172685
ushape,13.769346759546941,1.9612487985982774
ushape,13.896482437699285,1.9741165650238697
ushape,14.023618115851628,1.9869843314494617
ushape,14.150753794003972,1.9998520978750542
ushape,14.277889472156314,2.0127198643006463
ushape,14.405025150308656,2.0255876307262386
ushape,14.532160828461,2.038455397151831
ushape,14.659296506613343,2.051323163577423
ushape,14.786432184765687,2.0641909300030155
ushape,14.913567862918029,2.0770586964286077
ushape,15.040703541070373,2.0899264628542
ushape,15.167839219222715,2.1027942292797923
ushape,15.29497489737506,2.1156619957053846
ushape,15.422110575527402,2.128529762130977
ushape,15.549246253679746,2.141397528556569
ushape,15.676381931832088,2.1542652949821615
ushape,15.803517609984432,2.1671330614077537
ushape,15.930653288136774,2.180000827833346
ushape,16.057788966289117,2.1928685942589383
ushape,16.18492464444146,2.20573636068453
ushape,16.312060322593805,2.218604127110123
ushape,16.439196000746147,2.231471893535715
ushape,16.566331678898493,2.244339659961308
ushape,16.693467357050835,2.2572074263868998
ushape,16.820603035203177,2.270075192812492
ushape,16.94773871335552,2.2829429592380843
ushape,17.074874391507862,2.2958107256636766
ushape,17.202010069660204,2.3086784920892685
ushape,17.32914574781255,2.321546258514861
ushape,17.456281425964892,2.3344140249404535
ushape,17.58341710411724,2.3472817913660458
ushape,17.71055278226958,2.360149557791638
ushape,17.837688460421923,2.3730173242172303
ushape,17.964824138574265,2.3858850906428226
ushape,18.091959816726607,2.3987528570684145
ushape,18.219095494878953,2.411620623494007
ushape,18.346231173031295,2.4244883899195995
ushape,18.473366851183638,2.4373561563451918
ushape,18.60050252933598,2.4502239227707836
ushape,18.727638207488322,2.463091689196376
ushape,18.854773885640668,2.4759594556219686
ushape,18.98190956379301,2.488827222047561
ushape,19.109045241945353,2.5016949884731527
ushape,19.236180920097695,2.514562754898745
ushape,19.36331659825004,2.5274305213243378
ushape,19.490452276402383,2.54029828774993
ushape,19.617587954554725,2.553166054175522
ushape,19.744723632707068,2.566033820601114
ushape,19.871859310859413,2.578901587026707
ushape,19.998994989011756,2.591769353452299
ushape,20.126130667164098,2.604637119877891
ushape,20.25326634531644,2.6175048863034833
ushape,20.380402023468786,2.630372652729076
ushape,20.50753770162113,2.643240419154668
ushape,20.63467337977347,2.65610818558026
ushape,20.761809057925813,2.6689759520058525
ushape,20.88894473607816,2.681843718431445
ushape,21.0160804142305,2.694711484857037
ushape,21.143216092382843,2.7075792512826293
ushape,21.270351770535186,2.7204470177082216
ushape,21.39748744868753,2.7333147841338143
ushape,21.524623126839874,2.746182550559406
ushape,21.651758804992216,2.7590503169849985
ushape,21.77889448314456,2.7719180834105908
ushape,21.906030161296904,2.7847858498361835
ushape,22.033165839449246,2.7976536162617753
ushape,22.16030151760159,2.8105213826873676
ushape,22.28743719575393,2.82338914911296
ushape,22.414572873906277,2.8362569155385526
ushape,22.54170855205862,2.8491246819641445
ushape,22.66884423021096,2.8619924483897368
ushape,22.795979908363304,2.874860214815329
ushape,22.923115586515646,2.8877279812409213
ushape,23.050251264667992,2.9005957476665136
ushape,23.177386942820334,2.913463514092106
ushape,23.304522620972676,2.926331280517698
ushape,23.43165829912502,2.9391990469432905
ushape,23.558793977277364,2.9520668133688828
ushape,23.685929655429707,2.964934579794475
ushape,23.81306533358205,2.9778023462200673
ushape,23.94020101173439,2.9906701126456596
ushape,24.067336689886737,3.003537879071252
ushape,24.19447236803908,3.016405645496844
ushape,24.32160804619142,3.0292734119224365
ushape,24.448743724343764,3.0421411783480288
ushape,24.57587940249611,3.055008944773621
ushape,24.703015080648452,3.0678767111992133
ushape,24.830150758800794,3.0807444776248056
ushape,24.957286436953137,3.093612244050398
ushape,25.084422115105482,3.10648001047599
ushape,25.211557793257825,3.1193477769015825
ushape,25.338693471410167,3.132215543327175
ushape,25.46582914956251,3.145083309752767
ushape,25.592964827714855,3.1579510761783594
ushape,25.720100505867197,3.1708188426039516
ushape,25.84723618401954,3.183686609029544
ushape,25.974371862171882,3.196554375455136
ushape,26.101507540324228,3.2094221418807285
ushape,26.22864321847657,3.222289908306321
ushape,26.355778896628912,3.235157674731913
ushape,26.482914574781255,3.2480254411575054
ushape,26.610050252933597,3.2608932075830976
ushape,26.737185931085943,3.27376097400869
ushape,26.864321609238285,3.286628740434282
ushape,26.991457287390627,3.2994965068598745
ushape,27.11859296554297,3.312364273285467
ushape,27.245728643695315,3.325232039711059
ushape,27.372864321847658,3.3380998061366514
ushape,27.5,3.3509675725622436
softplus,2.200000047683716,2.0605206995790684
softplus,2.327135725836059,2.0605206995790684
softplus,2.454271403988402,2.0605206995790684
softplus,2.5814070821407453,2.0605206995790684
softplus,2.7085427602930885,2.0605206995790684
softplus,2.8356784384454317,2.0605206995790684
softplus,2.962814116597775,2.0605206995790684
softplus,3.089949794750118,2.0605206995790684
softplus,3.217085472902461,2.0605206995790684
softplus,3.3442211510548043,2.0605206995790684
softplus,3.4713568292071475,2.0605206995790684
softplus,3.5984925073594907,2.0605206995790684
softplus,3.7256281855118334,2.0605206995790684
softplus,3.8527638636641766,2.0605206995790684
softplus,3.9798995418165197,2.0605206995790684
softplus,4.1070352199688624,2.0605206995790684
softplus,4.2341708981212065,2.0605206995790684
softplus,4.361306576273549,2.0605206995790684
softplus,4.488442254425893,2.0605206995790684
softplus,4.615577932578235,2.0605206995790684
softplus,4.742713610730579,2.0605206995790684
softplus,4.8698492888829215,2.0605206995790684
softplus,4.9969849670352655,2.0605206995790684
softplus,5.124120645187608,2.0605206995790684
softplus,5.251256323339951,2.0605206995790684
softplus,5.378392001492294,2.0605206995790684
softplus,5.505527679644637,2.0605206995790684
softplus,5.6326633577969805,2.0605206995790684
softplus,5.759799035949324,2.0605206995790684
softplus,5.886934714101667,2.0605206995790684
softplus,6.01407039225401,2.0605206995790684
softplus,6.141206070406353,2.0605206995790684
softplus,6.268341748558696,2.0605206995790684
softplus,6.3954774267110395,2.0605206995790684
softplus,6.522613104863383,2.0605206995790684
softplus,6.649748783015726,2.0605206995790684
softplus,6.776884461168069,2.0605206995790684
softplus,6.904020139320412,2.0605206995790684
softplus,7.031155817472755,2.0605206995790684
softplus,7.1582914956250985,2.0605206995790684
softplus,7.285427173777442,2.0605206995790684
softplus,7.412562851929785,2.0605206995790684
softplus,7.539698530082128,2.0605206995790684
softplus,7.666834208234471,2.0605206995790684
softplus,7.793969886386814,2.0605206995790684
softplus,7.9211055645391575,2.0605206995790684
softplus,8.0482412426915,2.0605206995790684
softplus,8.175376920843844,2.0605206995790684
softplus,8.302512598996186,2.0605206995790684
softplus,8.42964827714853,2.0605206995790684
softplus,8.556783955300872,2.0605206995790684
softplus,8.683919633453215,2.0605206995790684
softplus,8.811055311605559,2.0605206995790697
softplus,8.938190989757903,2.0605206995790724
softplus,9.065326667910245,2.0605206995790772
softplus,9.192462346062587,2.0605206995790866
softplus,9.319598024214931,2.0605206995791043
softplus,9.446733702367275,2.060520699579138
softplus,9.573869380519618,2.060520699579202
softplus,9.70100505867196,2.060520699579322
softplus,9.828140736824304,2.0605206995795493
softplus,9.955276414976648,2.060520699579978
softplus,10.08241209312899,2.0605206995807874
softplus,10.209547771281335,2.060520699582316
softplus,10.336683449433677,2.060520699585202
softplus,10.463819127586019,2.0605206995906524
softplus,10.590954805738363,2.0605206996009446
softplus,10.718090483890705,2.060520699620379
softplus,10.84522616204305,2.0605206996570766
softplus,10.972361840195392,2.060520699726373
softplus,11.099497518347736,2.0605206998572267
softplus,11.226633196500078,2.060520700104317
softplus,11.353768874652422,2.0605207005708985
softplus,11.480904552804764,2.0605207014519458
softplus,11.608040230957108,2.060520703115629
softplus,11.73517590910945,2.0605207062571664
softplus,11.862311587261795,2.0605207121893394
softplus,11.989447265414137,2.0605207233910727
softplus,12.116582943566481,2.0605207445433207
softplus,12.243718621718823,2.060520784485111
softplus,12.370854299871167,2.0605208599071023
softplus,12.49798997802351,2.0605210023259373
softplus,12.625125656175854,2.0605212712532595
softplus,12.752261334328196,2.0605217790603554
