term,coef
Intercept,0.74393232682012356
z_precipitation_24h_sum,0.034566934891469274
z_temperature_0h,-0.073822807578046379
z_pressure_msl_0h,-0.051669771082796412
z_gust_pressure,-0.0077989844801785091
gust_ge_q0,-0.029720393775665672
gust_ge_q1,-0.036023000548011962
gust_ge_q2,0.16495351056111396
gust_ge_q3,0.61992068084471441
urban_binary,0.21553299310113666
log_population,0.067047116426039874
income_deprivation_rate,0.86852117473330492
deprivation_gap_pct,-0.12505427633868324
morans_i,0.27831503504541044
incident_year[2022],0.11091330211379455
incident_year[2023],0.0018369214888821451
incident_year[2024],-0.10920259339944599
incident_month[2],0.47069384540573195
incident_month[3],0.028590874070187386
incident_month[4],-0.03484631164754156
incident_month[5],-0.036356585599561571
incident_month[6],0.12250978353755124
incident_month[7],0.12951978063041025
incident_month[8],0.12542097596120405
incident_month[9],0.065430967394025624
incident_month[10],0.0089502783318471495
incident_month[11],-0.016382384636078474
incident_month[12],0.049213677505092146
z_customers_v2_log1p,-0.19451058040274763
z_cust_sq,-0.11099587526538382
