term,coef
Intercept,3.174215414843335
z_precipitation_24h_sum,-0.11166316532852097
z_temperature_0h,0.045676561320343499
z_pressure_msl_0h,-0.19607221819366152
z_gust_pressure,-0.061310785486839638
urban_binary,-0.0069310934126108493
log_population,-0.054691148670600875
income_deprivation_rate,-1.9515515115394038
deprivation_gap_pct,-1.3798731116543652
morans_i,0.58631550236526564
incident_year[2022],0.24583218437127022
incident_year[2023],0.37377040783384791
incident_year[2024],0.37064330009534602
incident_month[2],-0.13014084357351913
incident_month[3],0.23343703759627485
incident_month[4],0.11254085909741278
incident_month[5],0.31594059054809615
incident_month[6],0.93564327487918775
incident_month[7],0.71566023836693249
incident_month[8],0.68813130985737903
incident_month[9],0.37288471550780899
incident_month[10],0.48520013736358192
incident_month[11],0.24797956675625515
incident_month[12],0.53543293596749286
z_temperature_sq,0.087677050690169595
z_gust_0h,-0.39351456947159297
gust_hinge_10.8,0.11236233745684353
