outer_group,inner_validation_group,task,model,config,train_n,validation_n,status,n,mse,rmse,mae,r2,mean_y,mean_pred,residual_mean,sd_ratio,pearson,spearman,calibration_intercept,calibration_slope,sse,sse_between_process_mean,sse_within_process
P5,P1,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",3688,270,ok,270,6.120609029533396,2.473986465107155,2.211562071656675,-0.5423508967268729,2.2553727869836906,3.7677695721040982,-1.512396785120408,0.2761723863384701,0.19972140684222772,0.23568151272632157,-0.46938999460635067,0.7231765981029479,1652.564437974017,617.5828896234874,1034.9815483505295
P5,P2,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",1355,2603,ok,2603,6.30020731938297,2.5100213782720995,1.9840294617040193,-0.1990749994175347,3.1054919247043675,2.0171713329234926,1.088320591780875,0.44650404814151434,0.2527608504875652,0.2544037949117311,1.9635942334940004,0.5660885977173844,16399.43965235387,3083.1017724165945,13316.337879937275
P5,P3,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",3449,509,ok,509,4.252338256522616,2.0621198453345566,1.5427330799383543,-0.08275266012692839,2.139311737452243,1.5719917013126332,0.5673200361396101,0.2776186574948754,0.13736668328983792,0.16886377906053035,1.3614847422602798,0.4948034996256454,2164.440172570012,163.82267991337332,2000.6174926566384
P5,P4,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",3382,576,ok,576,4.577321648426142,2.139467608641491,1.8649746694511933,0.04666994975818772,2.2801567263537543,2.73300946167853,-0.45285273532477555,0.34363813805220844,0.3018709171739241,0.3041411851699937,-0.12067130023905337,0.8784558049492787,2636.5372694934576,118.12354553729159,2518.4137239561665
P5,P1,E_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",3688,270,ok,270,3.841448537138868,1.9599613611341598,1.6676159427913713,0.031981692116356486,2.2553727869836906,2.293271302227003,-0.03789851524331238,0.23630206169056173,0.18658807462839955,0.21298130686401934,0.44456727042653243,0.7896167866395395,1037.1911050274944,0.3878003135648468,1036.8033047139293
P5,P2,E_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",1355,2603,ok,2603,5.150553704187381,2.269483135911651,1.9098029642177707,0.01973064269679914,3.1054919247043675,3.1731585756157124,-0.0676666509113447,0.4462526872763922,0.24620977827939244,0.2456010577463778,1.354773796560498,0.5517272731332579,13406.891291999753,11.91855300538692,13394.972738994365
P5,P3,E_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",3449,509,ok,509,4.021674373080883,2.0054112728018865,1.553283105558523,-0.024019812849632505,2.139311737452243,1.7249518492262161,0.414359888226027,0.22155878839624227,0.1552322535888196,0.18812904058222413,0.9307468918605504,0.7006368590136787,2047.032255898169,87.39230553807896,1959.63995036009
P5,P4,E_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",3382,576,ok,576,4.505912064349299,2.1227133731027603,1.8766719186673224,0.06154259966233666,2.2801567263537543,2.778811653389573,-0.49865492703581843,0.2853986586716581,0.34124782796207553,0.3294030042090216,-1.0424357674177114,1.1956882682993621,2595.405349065196,143.2262800840881,2452.179068981108
P5,P1,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",3688,270,ok,270,7.0612068833847275,2.657293149689121,2.3552594931633326,-0.7793750125210439,2.2553727869836906,4.039519451114357,-1.7841466641306662,0.30451117910233866,0.1896335797715727,0.22497047336627146,-0.2602279089574937,0.622747514001256,1906.5258585138763,859.4584161647178,1047.067442349159
P5,P2,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",1355,2603,ok,2603,45.72807002126242,6.76225332424499,6.385456073832502,-7.703108128746516,3.1054919247043675,-3.279964149128136,6.385456073832502,0.24084428915066827,0.23903696471153713,0.2345566109276073,6.36084282937029,0.9924958800330921,119030.16626534608,106134.85025200796,12895.316013338077
P5,P3,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",3449,509,ok,509,4.3042400563783,2.074666251804926,1.5455914509594002,-0.09596816850585776,2.139311737452243,1.5469996633928642,0.5923120740593787,0.27256275813969594,0.12410605510674638,0.15899315447728066,1.4349160717144032,0.45533019974481853,2190.858188696555,178.57429887595015,2012.2838898206046
P5,P4,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",3382,576,ok,576,4.81927884416586,2.195285595125577,1.9144681747038925,-0.0037230711583617904,2.2801567263537543,2.8779551226758144,-0.5977983963220601,0.3631862569607319,0.2789340703576678,0.2803070094932726,0.0698315246447554,0.768019342724817,2775.904614239535,205.84104344365068,2570.0635707958845
P5,P1,E_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",3688,270,ok,270,3.8803464514476,1.9698595004333685,1.6738863919008584,0.022179688308338164,2.2553727869836906,2.3153623253705495,-0.05998953838685841,0.26477605529541426,0.17598439234900248,0.1955917903876881,0.7164585847780098,0.6646537284221352,1047.693541890852,0.9716610732844568,1046.7218808175676
P5,P2,E_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",1355,2603,ok,2603,5.316557655874975,2.305766175455563,1.9372948453295462,-0.011863744310231183,3.1054919247043675,2.5138895958340512,0.591602328870316,0.190723919185158,0.2388889733157766,0.23195169312450858,-0.043250546317289196,1.2525380892779325,13838.999578242561,911.0326003110065,12927.966977931555
P5,P3,E_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",3449,509,ok,509,4.135788539071016,2.033663821547459,1.544170868905897,-0.053076160047426324,2.139311737452243,1.6210852225808805,0.5182265148713627,0.2092930099720527,0.14121167590496284,0.17541574806415092,1.0455525092009825,0.6747080369469531,2105.116366387147,136.69638884430083,1968.4199775428467
P5,P4,E_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",3382,576,ok,576,4.731811363902011,2.175272710237043,1.9207647727833286,0.014493996323258318,2.2801567263537543,2.897837082182612,-0.6176803558288573,0.30719812838082794,0.3065231487976202,0.29935358558262476,-0.6113131918222106,0.9978027874493719,2725.5233456075584,219.76071665867352,2505.7626289488844
P5,P1,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",3688,270,ok,270,6.036972801157722,2.4570251934316265,2.2020427035654215,-0.5212751490011749,2.2553727869836906,3.7397244597477495,-1.484351672764059,0.2565079279398561,0.1944138983829194,0.23550219155010554,-0.579059727195717,0.7579254954977604,1629.9826563125848,594.8909698781143,1035.0916864344704
P5,P2,E_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",1355,2603,ok,2603,5.245429609966654,2.290290289453862,1.8882724439351533,0.0016735660166365962,3.1054919247043675,2.6337143075935785,0.47177761711078914,0.4159296410081458,0.26089993090454616,0.25264695018002653,1.4534435657367946,0.6272693868899727,13653.8532747432,579.3604343775295,13074.49284036567
