path,outer,inner,task,model,config,start_tau,start_h,tau,h,b,objective,success,status,message,iterations,tau_at_bound,h_at_bound,b_at_bound
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",5.699999809265137,2.0,14.163501952135016,0.05000000000000001,0.14309217186265955,3.873116316357795,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",5.699999809265137,5.0,14.163436694196811,0.05000000000000001,0.1430914042643725,3.873116316393483,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",12.300000190734863,0.5,14.163500529502185,0.05000000000000001,0.14309215512919937,3.8731163163576703,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",12.300000190734863,2.0,14.163493498811809,0.05000000000000001,0.143092072431788,3.873116316357646,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",12.300000190734863,5.0,14.163537051556245,0.05000000000000001,0.14309258470900865,3.8731163163736,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",16.0,0.5,14.163766000471924,0.05000000000000001,0.14309527745322237,3.8731163170773617,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",16.0,2.0,14.16318766207008,0.05000000000000001,0.14308847476037,3.873116317307436,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",16.0,5.0,14.163489835630742,0.05000000000000001,0.14309202934405796,3.8731163163580224,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",20.06000022888185,0.5,14.1635346018237,0.05000000000000001,0.14309255589503211,3.8731163163717026,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",20.06000022888185,2.0,14.163390599211834,0.05000000000000001,0.14309086205400723,3.8731163164696953,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,16,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.001}",20.06000022888185,5.0,14.163503436426643,0.05000000000000001,0.14309218932135603,3.8731163163579674,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",6.099999904632568,0.5,13.216142643746869,0.05000000000000001,0.14036669898475984,4.038237644441286,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",6.099999904632568,2.0,13.216027948305193,0.05000000000000001,0.14036567104117859,4.038237644009299,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",6.099999904632568,5.0,13.215491211995404,0.05000000000000001,0.1403608603655615,4.038237643743125,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",12.899999618530273,0.5,13.215617480348795,0.05000000000000001,0.14036199212351064,4.0382376435447815,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",12.899999618530273,2.0,13.216351478909058,0.05000000000000001,0.14036857059731145,4.038237645565436,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",12.899999618530273,5.0,13.215327704690583,0.05000000000000001,0.14035939479706427,4.038237644239448,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",17.34999942779541,0.5,13.215589272693636,0.05000000000000001,0.1403617392969626,4.03823764357513,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,12,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",17.34999942779541,2.0,13.21573935644039,0.05000000000000001,0.14036308449183243,4.038237643505854,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,19,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",17.34999942779541,5.0,13.215478613610895,0.05000000000000001,0.1403607474435422,4.03823764377175,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",23.52000007629395,0.5,13.2280518503162,0.06214854055156877,0.14047439669924555,4.038249608488987,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,False,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",23.52000007629395,2.0,13.215595157547114,0.05000000000000001,0.14036179204327404,4.038237643568135,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,23,False,True,False
B_inner,P2,P1,E_log,S04,"{""control_lambda"":0.1}",23.52000007629395,5.0,13.21518212959423,0.05000000000000001,0.14035808992872978,4.0382376449093105,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,26,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",8.389999675750733,0.5,13.005242680194268,0.05000000000000001,0.14766129495932678,4.077011419629329,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",8.389999675750733,2.0,13.004859129734136,0.05000000000000001,0.14765834467993832,4.077011418039104,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",8.389999675750733,5.0,13.004517608546056,0.05000000000000001,0.14765571757346585,4.077011418011416,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",14.399999618530273,0.5,13.004515346906196,0.05000000000000001,0.14765570017573526,4.077011418015582,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",14.399999618530273,2.0,13.004562721233084,0.05000000000000001,0.14765606460312442,4.077011417940274,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",14.399999618530273,5.0,13.004571186578874,0.05000000000000001,0.14765612972264186,4.077011417929459,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",19.424999713897705,0.5,13.004966402937454,0.05000000000000001,0.14765916984209615,4.0770114183174675,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,12,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",19.424999713897705,2.0,13.004469789225933,0.05000000000000001,0.14765534972092997,4.077011418111655,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",19.424999713897705,5.0,13.004604388298288,0.05000000000000001,0.14765638512561574,4.077011417894775,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,19,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",24.210000610351575,0.5,13.00484768524854,0.05000000000000001,0.14765825664653354,4.077011418017027,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",24.210000610351575,2.0,13.004089546243062,0.05000000000000001,0.14765242460656514,4.077011419816669,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,12,False,True,False
B_inner,P2,P3,E_log,S04,"{""control_lambda"":0.1}",24.210000610351575,5.0,13.004596451697326,0.05000000000000001,0.147656324073707,4.077011417901945,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,22,False,True,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",6.199999809265137,0.5,11.54304857572653,0.19325245964149657,0.08677965281270339,3.9482188851007325,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,False,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",6.199999809265137,2.0,11.544053536010981,0.19138742091140556,0.08678414604367712,3.9482188763510586,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,False,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",6.199999809265137,5.0,11.501548574245389,0.05000000000000001,0.0864605655605507,3.9482271529689568,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,True,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",12.199999809265137,0.5,11.543229993384923,0.19337794882416426,0.08678082688061384,3.94821888714775,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,False,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",12.199999809265137,2.0,11.54739775922739,0.18858279823724766,0.08680177084004848,3.9482189385870154,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7,False,False,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",12.199999809265137,5.0,11.501333943249056,0.05000000000000001,0.08645930673727764,3.948227153115469,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,True,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",17.100000381469727,0.5,11.50158458253368,0.05000000000000001,0.08646077674379804,3.9482271529714366,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",17.100000381469727,2.0,11.54585144669351,0.1943153529849366,0.0867971071706719,3.9482189123768543,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,False,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",17.100000381469727,5.0,11.54442171453197,0.19415386385313796,0.08678850206697253,3.948218903594969,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,False,False,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",22.600000381469727,0.5,11.538648534715353,0.1918349835040156,0.08675246246556767,3.9482188797589535,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,False,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",22.600000381469727,2.0,11.548461693938963,0.19197734761063354,0.08681074944911349,3.94821890409433,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20,False,False,False
B_inner,P2,P4,E_log,S04,"{""control_lambda"":0.1}",22.600000381469727,5.0,11.539459852437076,0.19206675995621109,0.0867574516747397,3.948218877659931,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,22,False,False,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",5.699999809265137,0.5,14.168268394989607,0.05000000000000001,0.15402166051838306,3.920968166505701,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",5.699999809265137,2.0,14.168153902579881,0.05000000000000001,0.15402014157606148,3.920968166758002,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,16,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",5.699999809265137,5.0,14.168311250757892,0.05000000000000001,0.15402222905527696,3.920968166485929,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",12.300000190734863,0.5,14.168310589224655,0.05000000000000001,0.15402222027927082,3.920968166485925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",12.300000190734863,2.0,14.168311908350203,0.05000000000000001,0.15402223777899993,3.920968166485942,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",12.300000190734863,5.0,14.168160996898898,0.05000000000000001,0.15402023569687884,3.920968166733932,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",16.0,0.5,14.168239898932459,0.05000000000000001,0.1540212824755225,3.920968166541363,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",16.0,2.0,14.168331134637887,0.05000000000000001,0.154022492836837,3.9209681664905682,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",16.0,5.0,14.168299606355673,0.05000000000000001,0.15402207457837802,3.9209681664872775,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",20.06000022888185,0.5,14.168312645766466,0.05000000000000001,0.15402224756167837,3.9209681664859692,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",20.06000022888185,2.0,14.168310129974396,0.05000000000000001,0.1540222141867813,3.9209681664859275,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
B_inner,P2,P5,E_log,S04,"{""control_lambda"":0.1}",20.06000022888185,5.0,14.168712994049843,0.05000000000000001,0.15402755816898617,3.9209681682783963,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",6.400000095367432,0.5,13.200776175731349,0.05000000000000001,0.1314768580167749,4.021764866189976,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,16,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",6.400000095367432,2.0,13.20119221852051,0.05000000000000001,0.1314806714833857,4.021764864718632,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",6.400000095367432,5.0,13.201083160131944,0.05000000000000001,0.1314796718916642,4.021764864891478,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",12.899999618530273,0.5,13.201113085912468,0.05000000000000001,0.13147994618407188,4.021764864829015,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",12.899999618530273,2.0,13.201074660366277,0.05000000000000001,0.13147959398447417,4.021764864911294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",12.899999618530273,5.0,13.201172942247206,0.05000000000000001,0.13148049480586854,4.0217648647381985,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,12,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",17.399999618530273,0.5,13.201254302894622,0.05000000000000001,0.13148124051405585,4.0217648646876505,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",17.399999618530273,2.0,13.205580640460008,0.06428160311898108,0.13151914063006898,4.021785753822111,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,False,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",17.399999618530273,5.0,13.201260455101766,0.05000000000000001,0.13148129690121957,4.021764864687243,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",23.100000381469727,0.5,13.201187780348754,0.05000000000000001,0.13148063080521188,4.021764864722719,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",23.100000381469727,2.0,13.201694938446916,0.05000000000000001,0.13148527885565553,4.021764865869707,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,25,False,True,False
B_outer_fit,P2,NA,E_log,S04,"{""control_lambda"":0.1}",23.100000381469727,5.0,13.201210486829098,0.05000000000000001,0.13148083892149875,4.02176486470444,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,25,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",6.099999904632568,0.5,6.099999904632568,0.5,0.0,1.6573990761758255,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",6.099999904632568,2.0,6.099999904632568,2.0,0.0,1.6573990761758255,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",6.099999904632568,5.0,6.099999904632568,4.999999999999999,0.0,1.6573990761758255,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",12.899999618530273,0.5,17.094446173965213,0.05000000000000001,0.03316859472934608,1.6507607074280146,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",12.899999618530273,2.0,17.096806797467348,0.05000000000000001,0.033176135543536156,1.6507607008699714,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",12.899999618530273,5.0,17.0948652504803,0.05000000000000001,0.03316993500467258,1.6507607054950648,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",17.34999942779541,0.5,17.099563999064877,0.05000000000000001,0.03318491585595379,1.6507607065779684,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",17.34999942779541,2.0,17.097484171571846,0.05000000000000001,0.0331782953779971,1.6507607009353915,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",17.34999942779541,5.0,17.098087032346005,0.05000000000000001,0.03318021612662969,1.6507607017254424,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",23.52000007629395,0.5,17.097383792155977,0.05000000000000001,0.0331779754264962,1.6507607008707996,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",23.52000007629395,2.0,17.0970373054771,0.05000000000000001,0.03317687072720371,1.650760700794619,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,False,True,False
B_inner,P2,P1,R_log,S04,"{""control_lambda"":0.001}",23.52000007629395,5.0,17.09836000550253,0.05000000000000001,0.033181085370314445,1.65076070231006,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",8.389999675750733,0.5,17.448404648646676,0.05000000000000001,0.04363213352819528,1.6714115770751727,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",8.389999675750733,2.0,17.446860860907687,0.05000000000000001,0.04362535136468776,1.6714115764427344,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",8.389999675750733,5.0,17.447056425119467,0.05000000000000001,0.043626210805477184,1.671411576278709,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",14.399999618530273,0.5,17.445492565190676,0.05000000000000001,0.04361933581951527,1.671411579567292,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",14.399999618530273,2.0,17.449907272492577,0.05000000000000001,0.043638729817452815,1.671411581938376,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",14.399999618530273,5.0,17.45180763127099,0.05000000000000001,0.04364706494246007,1.6714115941105234,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,12,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",19.424999713897705,0.5,17.446405946052806,0.05000000000000001,0.04362335183955113,1.6714115770978675,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",19.424999713897705,2.0,17.446102313533846,0.05000000000000001,0.04362201700719237,1.6714115777479157,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",19.424999713897705,5.0,17.447602097409103,0.05000000000000001,0.043628608414482184,1.6714115761953334,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",24.210000610351575,0.5,17.448218151557562,0.05000000000000001,0.043631314487404815,1.6714115767641782,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",24.210000610351575,2.0,17.448586714657814,0.05000000000000001,0.04363293303519822,1.6714115774410463,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,False,True,False
B_inner,P2,P3,R_log,S04,"{""control_lambda"":0.001}",24.210000610351575,5.0,17.45140100201654,0.05000000000000001,0.043645282109349204,1.6714115909392715,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,19,False,True,False
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",6.199999809265137,0.5,6.199999809265137,0.5,0.0,1.4941348292311851,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",6.199999809265137,2.0,6.199999809265137,2.0,0.0,1.4941348292311851,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",6.199999809265137,5.0,6.199999809265137,4.999999999999999,0.0,1.4941348292311851,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",12.199999809265137,0.5,12.199999809265137,0.5,0.0,1.4941348292311851,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",12.199999809265137,2.0,12.199999809265137,2.0,0.0,1.4941348292311851,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",12.199999809265137,5.0,12.199999809265137,4.999999999999999,0.0,1.4941348292311851,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",17.100000381469727,0.5,24.239872097446774,0.05000000000000001,0.08151919353906001,1.4923560049927582,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",17.100000381469727,2.0,24.241776900619247,0.05000000000000001,0.0815721005675839,1.492356005750036,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,False,True,False
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",17.100000381469727,5.0,17.100000381469727,4.999999999999999,0.0,1.4941348292311851,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",22.600000381469727,0.5,24.240079547193364,0.05000000000000001,0.08152496028642375,1.4923560047403526,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7,False,True,False
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",22.600000381469727,2.0,24.240326245079864,0.05000000000000001,0.08153181657657571,1.4923560045462934,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
B_inner,P2,P4,R_log,S04,"{""control_lambda"":0.001}",22.600000381469727,5.0,22.600000381469727,4.999999999999999,0.0,1.4941348292311851,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P5,R_log,S04,"{""control_lambda"":0.001}",5.699999809265137,0.5,5.699999809265137,0.5,0.0,1.4498311078860144,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P5,R_log,S04,"{""control_lambda"":0.001}",5.699999809265137,2.0,5.699999809265137,2.0,0.0,1.4498311078860144,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P5,R_log,S04,"{""control_lambda"":0.001}",5.699999809265137,5.0,5.699999809265137,4.999999999999999,0.0,1.4498311078860144,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
B_inner,P2,P5,R_log,S04,"{""control_lambda"":0.001}",12.300000190734863,0.5,12.300000190734863,0.5,0.0,1.4498311078860144,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
