term,coef
Intercept,2.5462740265228012
z_gust_0h,-0.17125162002009611
z_precipitation_24h_sum,0.052007807617610438
z_temperature_0h,-0.047158911784521682
z_pressure_msl_0h,-0.10321135709725264
gust_hinge,0.086519076294856292
z_gust_pressure,0.057359028260302238
urban_binary,0.0029788416434228552
log_population,-0.13008623971227185
income_deprivation_rate,-4.0290860290087265
deprivation_gap_pct,1.3283429629941448
morans_i,0.086569662923942872
incident_year[2022],0.28870499392535537
incident_year[2023],0.084215715719592202
incident_year[2024],-0.19780387419789605
incident_month[2],0.76389188238376593
incident_month[3],-0.35498879075253964
incident_month[4],-0.33986497654164677
incident_month[5],-0.30750959094390867
incident_month[6],0.038770597454671124
incident_month[7],0.050699015938933487
incident_month[8],-0.0010506725902392558
incident_month[9],-0.13018004112102727
incident_month[10],-0.20080124415251402
incident_month[11],-0.30537206615008866
incident_month[12],-0.29827569597686698
z_customers_v2_log1p,-0.28854393596645289
z_cust_sq,0.09503795038027249
