fold,n_test,n_train,sse,rmse,k
0,2030,5720,10738.722712868634,2.3000024323042005,6
1,1579,6171,7172.4897371625902,2.1312966521241621,6
2,1450,6300,6907.0902824608529,2.1825468012457772,6
3,1336,6414,6120.5823282256933,2.1403911319601665,6
4,1355,6395,6363.0290135279538,2.1670169292387511,6
