fold,n_test,n_train,sse,rmse,k
0,2141,7113,3550.8699912088982,1.2878315254451409,8
1,1926,7328,3786.363955961514,1.4021130685837022,8
2,1244,8010,1983.6996638617011,1.2627802174972222,8
3,1894,7360,3504.4365255099965,1.3602511813648366,8
4,2049,7205,3352.8047327297841,1.2791843905747844,8
