fold,n_test,n_train,sse,rmse,k
0,1875,5402,3813.3912845692939,1.426116644985123,28
1,1512,5765,2582.2223047181569,1.3068354849031134,28
2,1363,5914,2396.11023710171,1.3258838155073362,28
3,1247,6030,2085.2341513150127,1.2931359566951981,28
4,1280,5997,1494.9941035677443,1.0807238978630482,28
