storm,eta_pred,observed
Eunice,2.827685635244402,512.0
Eunice,2.85448863949845,562.0
Eunice,2.4427248121342457,1.0
Eunice,2.47062312162293,306.0
Eunice,2.0993974546823098,1.0
Eunice,2.4391477497760174,10.0
Eunice,2.424478413179126,9.0
Eunice,2.0498667784897426,14.0
Eunice,2.3072927928166096,1.0
Eunice,2.048305932479189,1.0
Eunice,1.8189300498649905,54.0
Eunice,2.529878594145196,258.0
Eunice,2.8338354600754925,1.0
Eunice,3.1569760261547475,1609.0
Eunice,3.23652098904908,188.0
Eunice,2.757272830826382,325.0
Eunice,3.0039786436364797,1.0
Eunice,3.0839899844130687,610.0
Eunice,2.6784508647976923,291.0
Eunice,2.763587780201972,551.0
Eunice,3.106954729498717,301.0
Eunice,3.0175361244297334,615.0
Eunice,3.0175361244297334,0.0
Eunice,4.611870649233998,18.0
Eunice,3.2123700663241386,228.0
Eunice,3.187672970060533,426.0
Eunice,2.9341314784829042,166.0
Eunice,2.794256238242739,403.0
Eunice,2.634043836885032,62.0
Eunice,3.2349160365707594,532.0
Eunice,3.1507429770693594,1108.0
Eunice,3.1210555667138737,35.0
Eunice,3.628465515491985,1.0
Eunice,3.6082691000351677,852.0
Eunice,4.2842620355357335,291.0
Eunice,2.963518485778643,320.0
Eunice,2.9307295563306455,261.0
Eunice,3.7109683808320346,39.0
Eunice,2.811236213290673,1545.0
Eunice,2.8873478970460633,553.0
Eunice,4.071199664423673,3.0
Eunice,3.6035161806271696,242.0
Eunice,3.0243740127909224,84.0
Eunice,2.87528144647698,733.0
Eunice,3.4774302529574794,1197.0
Eunice,2.0145512396978007,6.0
Eunice,4.310258077832823,3165.0
Eunice,3.422891327977902,984.0
Eunice,3.9646057579976697,2901.0
Eunice,3.041426946003518,290.0
Eunice,4.163163494864755,2.0
Eunice,3.160063758501872,1272.0
Eunice,3.4756155562825013,1086.0
Eunice,3.779036906119201,421.0
Eunice,4.244382891720193,163.0
Eunice,4.3679073261135315,788.0
Eunice,2.5748179742671145,1.0
Eunice,4.386997262834086,106.0
Eunice,3.982448509175905,6.0
Eunice,4.116061978182354,981.0
Eunice,4.116061978182354,88.0
Eunice,3.6789339101726664,425.0
Eunice,3.1258399129137526,801.0
Eunice,4.321852143092738,1.0
Eunice,3.7025617552170806,19.0
Eunice,2.4566643292769235,4.0
Eunice,3.545046443936032,297.0
Eunice,3.466079086607095,565.0
Eunice,4.098340236266657,204.0
Eunice,4.613587784429774,83.0
Eunice,4.10470243792255,781.0
Eunice,5.245291183548665,337.0
Eunice,5.631063404995121,1125.0
Eunice,2.397116221137403,4.0
Eunice,4.139191622286749,214.0
Eunice,3.591483227586481,50.0
Eunice,4.23178190673861,6.0
Eunice,3.7592166225227204,1865.0
Eunice,3.472561710253934,2.0
Eunice,4.100606682632395,397.0
Eunice,4.828706641684323,525.0
Eunice,2.540303363916682,71.0
Eunice,2.5746670113547707,48.0
Eunice,3.078812914342351,5.0
Eunice,4.496813886462881,12.0
Eunice,4.613823530712582,1301.0
Eunice,5.3773666448461706,778.0
Eunice,3.3538288306694883,100.0
Eunice,3.9981352057008053,1079.0
Eunice,4.875855703368276,89.0
Eunice,3.7900083086249743,660.0
Eunice,3.503991636238898,31.0
Eunice,4.192724376005527,161.0
Eunice,3.800838090910159,334.0
Eunice,4.251041755847205,252.0
Eunice,4.465822592977804,421.0
Eunice,3.8920445890366446,171.0
Eunice,4.397741969771223,417.0
Eunice,5.178440611752853,233.0
Eunice,5.15378927414304,945.0
Eunice,5.199834884636487,1.0
Eunice,4.397741969771223,323.0
Eunice,3.876721404752168,40.0
Eunice,4.552213057810422,906.0
Eunice,3.3538288306694883,929.0
Eunice,5.251684244334677,643.0
Eunice,3.9712579952177403,55.0
Eunice,4.71289596072871,1.0
Eunice,4.244382891720193,105.0
Eunice,3.5343003117746252,0.0
Eunice,4.333019964332036,662.0
Eunice,3.6847686588680353,316.0
Eunice,4.054525080497057,2.0
Eunice,2.8751277978242173,673.0
Eunice,3.4493367236667027,127.0
Eunice,3.6389036156316137,478.0
Eunice,4.394547710129058,1155.0
Eunice,3.7586737611270813,0.0
Eunice,3.707791232080829,217.0
Eunice,4.525762394677843,238.0
Eunice,4.9465090941336785,259.0
Eunice,2.8873478970460633,2934.0
Eunice,3.0498434468983016,1064.0
Eunice,3.292060626898702,451.0
Eunice,4.09526391892555,313.0
Eunice,3.75912719275093,666.0
Eunice,3.8550016596331154,1.0
Eunice,3.47535921319547,6.0
Eunice,2.4129565081704953,10.0
Eunice,3.525038217611612,216.0
Eunice,3.806278126681031,1909.0
Eunice,3.4003369437163307,16.0
Eunice,2.7874742205312795,3.0
Eunice,4.4699406947803615,10.0
Eunice,3.380405113666608,51.0
Eunice,3.8820412029500675,21.0
Eunice,2.3601822308374603,26.0
Eunice,3.7899461641934478,6.0
Eunice,2.3838578883763435,1361.0
Eunice,2.65147045202666,19.0
Eunice,2.1995453656764883,1.0
Eunice,2.647078475402959,1.0
Eunice,2.49834849056465,381.0
Eunice,2.2872272952184587,2.0
Eunice,2.5748179742671145,1.0
Eunice,3.739720327990533,2.0
Eunice,2.2845453018103767,33.0
Eunice,2.325369553261233,1.0
Eunice,2.505160756155844,5.0
Eunice,4.465822592977804,116.0
Eunice,3.029156844612167,2.0
Eunice,3.290746056600137,5.0
Eunice,4.088703721384008,117.0
Eunice,2.2403096328627163,1.0
Eunice,4.22676377314315,6.0
Eunice,2.9235380661270094,1.0
Eunice,2.3289427117842645,1.0
Eunice,2.2580574528718222,2.0
Eunice,2.1531306389791456,28.0
Eunice,4.672953558198965,1059.0
Eunice,2.0560650235526987,1.0
Eunice,5.178440611752853,4.0
Eunice,2.394950923429894,1.0
Eunice,2.0554726823576073,4.0
Eunice,2.3286487670172122,188.0
Eunice,2.2161870403962394,1.0
Eunice,2.352087210371517,206.0
Eunice,2.2749166472452242,0.0
Eunice,2.436867799570875,144.0
Eunice,4.283138679641282,46.0
Eunice,2.5992861337643656,3.0
Eunice,2.3939066390466204,449.0
Eunice,3.0385975844569253,0.0
Eunice,3.9646057579976697,447.0
Eunice,4.098340236266657,0.0
Eunice,2.7748233981522006,1211.0
Eunice,3.0498434468983016,2735.0
Eunice,4.121950240673248,679.0
Eunice,4.268916427955095,944.0
Eunice,4.628217294473347,160.0
Eunice,3.2161871853574806,456.0
Eunice,4.321383464862305,158.0
Eunice,4.230294986140021,2886.0
Eunice,4.238510289145445,101.0
Eunice,4.261684489367275,1702.0
Eunice,3.9729386366901296,2.0
Eunice,3.891815926461423,4.0
Eunice,4.541696814813604,146.0
Eunice,4.508871908537496,683.0
Eunice,4.204024385840842,119.0
Eunice,4.135326674287091,429.0
Eunice,4.2612905805024015,17.0
Eunice,4.207228942197667,169.0
Eunice,4.352161217809102,15.0
Eunice,4.436722175195915,332.0
Eunice,4.339139035615465,1.0
Eunice,4.121950240673248,180.0
Eunice,5.267436810162799,191.0
Eunice,4.728685512067766,64.0
Eunice,4.752497921750801,88.0
Eunice,3.653889384513356,785.0
Eunice,4.73593970918948,418.0
Eunice,2.220735540072512,6.0
Eunice,2.5794734207309,30.0
Eunice,4.526717986431894,8.0
Eunice,2.77725575526529,54.0
Eunice,3.795097924695537,122.0
Eunice,4.501877720385101,2.0
Eunice,2.92022396398646,5.0
Eunice,3.4843904650103372,911.0
Eunice,3.7286503021303576,80.0
Eunice,4.349279970928945,1.0
Eunice,3.0785991646096784,47.0
Eunice,2.8423917029360903,33.0
Eunice,2.154979540263347,1083.0
Eunice,2.547010570547765,3.0
Eunice,2.014433429587393,14.0
Eunice,2.2371511921584504,273.0
Eunice,2.9408478363876225,9.0
Eunice,2.3966935488082224,717.0
Eunice,2.359556026730631,315.0
Eunice,2.3387130626980253,6.0
Eunice,2.304617303017633,4.0
Eunice,3.715872617559152,72.0
Eunice,2.48643420203775,1.0
Eunice,2.6131356963878782,161.0
Eunice,2.1508996271566496,307.0
Eunice,2.167039622849598,48.0
Eunice,2.349809061576209,244.0
Eunice,2.3571106836258298,179.0
Eunice,2.0307158605374145,935.0
Eunice,2.816407181635702,554.0
Eunice,2.3662740988392135,213.0
Eunice,2.0061975525023956,1095.0
Eunice,2.2337435461103303,1446.0
Eunice,3.715872617559152,110.0
Eunice,2.866624712397265,168.0
Eunice,2.2625865800096756,18.0
Eunice,3.0444732816600255,238.0
Eunice,3.036027899142813,0.0
Eunice,3.196651969620884,8.0
Eunice,2.6279703487373456,1.0
Eunice,2.955680940999423,0.0
Eunice,2.6933870417754124,497.0
Eunice,2.8325341848654664,279.0
Eunice,2.9872516544933774,10.0
Eunice,2.938026002235041,1.0
Eunice,3.4621916593943167,625.0
Eunice,3.719537989249301,338.0
Eunice,3.4011924562316156,1021.0
Eunice,3.340213667810303,37.0
Eunice,3.2338422698330342,599.0
Eunice,3.305588902552925,112.0
Eunice,2.7748233981522006,145.0
Eunice,2.9467625870352,53.0
Eunice,2.7187950656727047,737.0
Eunice,3.0584601591410228,375.0
Eunice,2.1128505802566218,156.0
Eunice,2.307005333949656,1.0
Eunice,2.2523756165173565,80.0
Eunice,2.0042004836146914,6.0
Eunice,2.728076411780735,58.0
Eunice,1.915633283310467,21.0
Eunice,2.487378814215719,9.0
Eunice,2.195917023381766,28.0
Eunice,4.743478073174091,54.0
Eunice,2.9341314784829042,720.0
Eunice,3.0872087040600955,69.0
Eunice,3.9646057579976697,169.0
Eunice,4.7197799760297885,191.0
Eunice,3.8641567193914677,1933.0
Eunice,3.0802894679963986,149.0
Eunice,3.2401583648665615,131.0
Eunice,2.8615755913656917,1.0
Eunice,2.811236213290673,526.0
Eunice,2.604112062947905,2.0
Eunice,2.950863420605056,9.0
Eunice,2.496911968873523,3.0
Eunice,2.4579360121071914,2.0
Eunice,3.717762664752639,1.0
Eunice,2.217194140590502,88.0
Eunice,2.351748053262497,53.0
Eunice,2.380556731496724,5.0
Eunice,2.1654754858705547,5.0
Eunice,1.9601305134582823,1.0
Eunice,2.3147416507759555,59.0
Eunice,2.22966182533017,72.0
Eunice,4.316219199908913,92.0
Eunice,2.3999222447481285,40.0
Eunice,2.645958573109845,0.0
Eunice,2.5734832290720475,4.0
Eunice,2.1794801031682507,1714.0
Eunice,3.7430912341320295,102.0
Eunice,2.305467220228347,261.0
Eunice,2.310672833910098,11.0
Eunice,2.340899263162561,548.0
Eunice,2.4110773359661795,627.0
Eunice,2.5497495307188687,2.0
Eunice,2.5783438744456766,8.0
Eunice,2.3098995543518015,316.0
Eunice,2.107343350083757,1323.0
Eunice,1.8732323724423987,31.0
Eunice,3.067697785284006,1.0
Eunice,3.8756699756397444,363.0
Eunice,4.672953558198965,0.0
Eunice,4.105349877665155,3.0
Eunice,2.2105697971103315,668.0
Eunice,4.22676377314315,6.0
Eunice,2.5592031259633874,34.0
Eunice,1.9212025480733164,0.0
Eunice,1.8241835515822566,1.0
Eunice,2.4933727463323154,5.0
Eunice,2.23763084100492,2.0
Eunice,2.41912324703251,4.0
Eunice,2.2844614662419436,170.0
Eunice,3.1981752887978527,389.0
Eunice,3.6601607743665254,19.0
Eunice,3.1023870121333084,279.0
Eunice,3.2401583648665615,259.0
Eunice,3.077850965304258,147.0
Eunice,2.6727137617925445,183.0
Eunice,2.859799928442144,145.0
Eunice,3.941995068132695,1879.0
Eunice,3.422891327977902,473.0
Eunice,3.4774302529574794,1242.0
Eunice,3.613012605877254,143.0
Eunice,3.6789339101726664,391.0
Eunice,4.746160716581933,19.0
Eunice,4.0059595676647035,414.0
Eunice,4.786122738885626,4.0
Eunice,4.685859869373114,9.0
Eunice,4.9698415295230935,2.0
Eunice,4.10470243792255,1.0
Eunice,4.437075879299909,15.0
Eunice,3.9981352057008053,84.0
Eunice,5.178440611752853,1013.0
Eunice,4.946820005337045,2042.0
Eunice,3.7542376339249683,916.0
Eunice,4.397741969771223,2327.0
Eunice,5.178440611752853,450.0
Eunice,4.397741969771223,269.0
Eunice,2.4579360121071914,7.0
Eunice,2.276884621424428,3.0
Eunice,4.522886520899754,768.0
Eunice,4.92144690583886,101.0
Eunice,3.628094857763599,812.0
Eunice,4.39944814828971,144.0
Eunice,4.000355818027999,1542.0
Eunice,4.572261782103677,295.0
Eunice,5.225576637505379,1.0
Eunice,3.819484407074698,935.0
Eunice,4.805779698862854,1.0
Eunice,5.15378927414304,767.0
Eunice,5.178440611752853,19.0
Eunice,4.39944814828971,19.0
Eunice,3.13072085988995,0.0
Eunice,3.1119776198629503,330.0
Eunice,3.67329328812406,305.0
Eunice,2.585592762794189,340.0
Eunice,3.8550016596331154,221.0
Eunice,3.753992801101169,531.0
Eunice,3.5619121878796007,1.0
Eunice,3.9842436477386816,361.0
Eunice,4.11489838809469,777.0
Eunice,4.000895828864533,190.0
Eunice,3.1360895926691588,157.0
Eunice,2.71495025530762,2.0
Eunice,2.524590705420143,8.0
Eunice,2.307098926719877,8.0
Eunice,1.995731794881267,92.0
Eunice,3.6535105232100062,1366.0
Eunice,2.782765282572972,1.0
Eunice,2.4580554217687687,1.0
Eunice,2.540024054965957,173.0
Eunice,2.4066371535875484,250.0
Eunice,2.9714107864501726,62.0
Eunice,4.531798886920087,348.0
Eunice,2.920396348968523,22.0
Eunice,2.311332295794856,182.0
Eunice,2.874783785649328,1.0
Eunice,3.8321619381973364,4.0
Eunice,2.1353301895225782,5.0
Eunice,4.397741969771223,0.0
Eunice,4.762799352789008,0.0
Eunice,2.3143193908774697,1.0
Eunice,2.277824275470651,6.0
Eunice,2.2107548453935584,616.0
Eunice,2.105798424091166,1.0
Eunice,2.295687197368173,24.0
Eunice,2.329969195463479,1032.0
Eunice,2.458979788979233,1084.0
Eunice,2.811236213290673,0.0
Eunice,2.149460427702761,225.0
Eunice,4.786122738885626,8.0
Eunice,2.3414310606253523,334.0
Eunice,2.071546178383835,92.0
Eunice,2.1527534995286994,1.0
Eunice,2.2872272952184587,1.0
Eunice,4.304867328074746,732.0
Eunice,2.520267821224529,1.0
Eunice,2.2299066292052885,489.0
Eunice,2.5503723980926565,1070.0
Eunice,2.6791428078988826,19.0
Eunice,2.811882246622815,577.0
Eunice,2.224509401500685,684.0
Eunice,2.933173941545171,727.0
Eunice,2.757453334204342,2.0
Eunice,3.4843904650103372,661.0
Eunice,2.9402592964754057,467.0
Eunice,2.80711722701654,369.0
Eunice,3.100457607102473,18.0
Eunice,3.591483227586481,497.0
Eunice,3.2162094893894317,1.0
Eunice,3.3252791127324213,954.0
Eunice,3.3252791127324213,115.0
Eunice,3.3252791127324213,174.0
Eunice,3.7415457097341034,10.0
Eunice,2.699112517849948,1188.0
Eunice,3.3130275939321123,200.0
Eunice,3.0298958778850293,182.0
Eunice,2.6529019203264674,77.0
Eunice,2.161784094296268,12.0
Eunice,2.1525616048853013,2.0
Eunice,2.5340354635756133,56.0
Eunice,2.202556619503445,1.0
Eunice,1.9474398826713062,2.0
Eunice,2.0069597417772664,2.0
Eunice,3.1530512000228987,8.0
Eunice,3.395923485840084,0.0
Eunice,3.1159480061017977,33.0
Eunice,4.72925659761239,1.0
Eunice,2.649467627547309,10.0
Eunice,2.7748233981522006,3.0
Eunice,2.245317053387739,3.0
Eunice,3.6167838782833166,95.0
Eunice,3.912926792642964,32.0
Eunice,3.311515976816224,6.0
Eunice,2.305406242902384,1552.0
Eunice,2.672069737281532,149.0
Eunice,3.958563098124733,1071.0
Eunice,3.7694877991989153,233.0
Eunice,2.3606031743076112,6.0
Eunice,4.076377544326457,32.0
Eunice,3.3045799701752565,6.0
Eunice,2.255228465117169,170.0
Eunice,3.2123700663241386,0.0
Eunice,2.9341314784829042,243.0
Eunice,2.3663471369809046,981.0
Eunice,2.4094822249771917,316.0
Eunice,2.360559985231118,124.0
Eunice,2.0837967075992365,51.0
Eunice,2.353436142936278,11.0
Eunice,4.946820005337045,2.0
Eunice,4.5480295207807435,2.0
Eunice,2.4981120832951533,16.0
Eunice,3.2161871853574806,131.0
Eunice,3.800838090910159,0.0
Eunice,2.8873478970460633,0.0
Eunice,3.1530512000228987,0.0
Eunice,2.3688999669053574,113.0
Eunice,1.8034048976323418,0.0
Eunice,2.4114422261170687,8.0
Eunice,2.345159502730088,1.0
Eunice,2.190530123044151,351.0
Eunice,4.283138679641282,0.0
Eunice,3.9712579952177403,0.0
Eunice,3.881329152116468,0.0
Eunice,4.172785805084236,0.0
Eunice,2.948786893050849,387.0
Eunice,2.205206333278641,6.0
Eunice,2.0254686640253903,26.0
Eunice,2.0435018268322582,409.0
Eunice,3.918493700251934,24.0
Eunice,1.9109096601691304,0.0
Eunice,2.063746581802014,32.0
Eunice,2.4200827280026522,1.0
Eunice,2.086873787497578,473.0
Eunice,2.2733615987407774,371.0
Eunice,2.96035808248708,10.0
Eunice,2.9341314784829042,939.0
Eunice,3.0213014151647806,58.0
Eunice,2.867926348936924,0.0
Eunice,3.0039786436364797,84.0
Eunice,3.5605945764704665,47.0
Eunice,3.6136360953143916,468.0
Eunice,3.0385975844569253,1089.0
Eunice,2.6644890110279538,265.0
Eunice,3.1560486730865724,2299.0
Eunice,4.433451463367646,564.0
Eunice,3.112346537540444,1608.0
Eunice,4.429461707591639,1.0
Eunice,3.4137923868845097,292.0
Eunice,3.9646057579976697,551.0
Eunice,4.436267152342437,206.0
Eunice,4.391739942973089,420.0
Eunice,4.567847930093358,6.0
Eunice,1.8570650883990878,1.0
Eunice,2.794256238242739,0.0
Eunice,2.859694297262445,198.0
Eunice,4.5665338270066895,4.0
Eunice,2.2356573676945293,5.0
Eunice,2.3389694470521047,12.0
Eunice,3.3027460989430097,1.0
Eunice,4.382534817522369,63.0
Eunice,2.293642685781979,191.0
Eunice,2.0932343250203345,147.0
Eunice,2.1464937118688936,850.0
Eunice,2.4166055975069005,23.0
Eunice,2.4491783555825273,7.0
Eunice,3.8995374780099135,0.0
Eunice,4.135326674287091,629.0
Eunice,4.135326674287091,110.0
Eunice,3.2338422698330342,772.0
Eunice,4.349279970928945,302.0
Eunice,3.848485352041973,1782.0
Eunice,2.520558732056671,1.0
Eunice,3.8252784778609388,307.0
Eunice,4.02991376274765,29.0
Eunice,2.719651966527572,1.0
Eunice,3.928035146954535,154.0
Eunice,4.07500779838606,143.0
Eunice,4.355622090859888,210.0
Eunice,4.355622090859888,212.0
Eunice,2.8175517011012956,0.0
Eunice,4.321852143092738,7.0
Eunice,5.004412086832613,411.0
Eunice,3.930437260306827,31.0
Eunice,4.455616494224819,42.0
Eunice,4.1915281786019,23.0
Eunice,5.475591497011537,604.0
Eunice,2.0768483064521828,24.0
Eunice,4.752497921750801,1.0
Eunice,2.4128436539956155,4.0
Eunice,4.569858558768269,996.0
Eunice,4.5665338270066895,6.0
Eunice,2.6333509054878004,21.0
Eunice,3.5682269843848324,82.0
Eunice,3.1577905910904094,227.0
Eunice,3.3521858810631984,31.0
Eunice,4.837814555706174,1.0
Eunice,2.642300824353254,1.0
Eunice,2.7692103309417226,7.0
Eunice,4.508835227250378,2.0
Eunice,2.8132429141969078,3.0
Eunice,3.733803617148672,3.0
Eunice,2.6511868380078067,23.0
Eunice,2.649467627547309,0.0
Eunice,2.3701904514949166,3.0
Eunice,2.275072931324311,36.0
Eunice,1.9609649458339755,4.0
Eunice,3.43824971324605,2.0
Eunice,2.2402067355007333,2.0
Eunice,2.2352598100710463,1.0
Eunice,2.0191607676837062,577.0
Eunice,2.2016140026217488,15.0
Eunice,2.17071729535826,5.0
Eunice,2.2894707195611432,98.0
Eunice,2.349809061576209,1.0
Eunice,1.941547647318107,9.0
Eunice,2.087556083409205,1083.0
Eunice,2.163236440615276,1448.0
Eunice,2.050823284849058,1.0
Eunice,2.0194668855494813,2.0
Eunice,2.5962463051010345,544.0
Eunice,2.064487366913194,1.0
Eunice,2.244146880982515,283.0
Eunice,2.2364727496381422,49.0
Eunice,2.624566890452937,32.0
Eunice,2.921424399372547,470.0
Eunice,2.8630127140377017,227.0
Eunice,2.7503633161296155,439.0
Eunice,2.372174976842898,513.0
Eunice,4.16709474224222,41.0
Eunice,4.896684867281385,13.0
Eunice,1.9269479582430618,1.0
Eunice,2.2872272952184587,1.0
Eunice,4.293842572867661,278.0
Eunice,2.1580243498252796,178.0
Eunice,3.638448505059276,25.0
Eunice,3.6389052250171305,964.0
Eunice,2.7623446535470477,18.0
Eunice,2.39669392848706,1.0
Eunice,3.640054794383042,11.0
Eunice,4.16709474224222,1.0
Eunice,4.08709151803404,6.0
Eunice,4.3338079024766385,1.0
Eunice,2.988096683056788,13.0
Eunice,3.457181250195693,2424.0
Eunice,1.9167550194800242,457.0
Eunice,2.395448038111245,0.0
Eunice,2.5797386605987476,41.0
Eunice,2.1126351162926933,20.0
Eunice,2.1857280624573403,1.0
Eunice,2.736348983157307,967.0
Eunice,2.707386418382613,337.0
Eunice,2.9676687979477214,1.0
Eunice,2.818174184864293,330.0
Eunice,3.6563424130653925,721.0
Eunice,3.009464825917351,246.0
Eunice,3.0470292991024994,382.0
Eunice,3.2259429709976906,1912.0
Eunice,3.9265507043644585,71.0
Eunice,3.0872087040600955,10.0
Eunice,4.172785805084236,1180.0
Eunice,2.811236213290673,0.0
Eunice,2.8873478970460633,1.0
Eunice,4.601988419049928,87.0
Eunice,4.453864575673998,14.0
Eunice,4.282316126844575,86.0
Eunice,2.634043836885032,581.0
Eunice,3.5605945764704665,8.0
Eunice,3.321759239191022,212.0
Eunice,3.9905216576783173,389.0
Eunice,4.2842620355357335,323.0
Eunice,5.199834884636487,947.0
Eunice,4.613587784429774,15.0
Eunice,2.9977655029396475,7.0
Eunice,4.106566500616117,32.0
Eunice,3.160063758501872,1.0
Eunice,5.050353797834184,311.0
Eunice,3.5896053827647623,269.0
Eunice,4.282006921631143,230.0
Eunice,2.968095278521445,32.0
Eunice,4.072092184647254,7.0
Eunice,5.174069443956969,46.0
Eunice,4.675492930990869,11.0
Eunice,3.3627960686790783,13.0
Eunice,2.290543135463236,29.0
Eunice,2.21768825963732,213.0
Eunice,2.1791320496417006,1026.0
Eunice,3.038569327347628,45.0
Eunice,3.734855873776072,46.0
Eunice,2.718088174870243,150.0
Eunice,2.2072548496492614,183.0
Eunice,2.902204309423292,687.0
Eunice,2.0973905756199662,101.0
Eunice,2.3427433795607686,6.0
Eunice,4.455616494224819,2.0
Eunice,1.9212025480733164,0.0
Eunice,2.244146880982515,115.0
Eunice,4.420644349673201,5.0
Eunice,4.775154146849437,225.0
Eunice,3.982448509175905,509.0
Eunice,2.377158936360952,124.0
Eunice,2.3801969210648983,3.0
Eunice,2.2921923937486364,40.0
Eunice,2.4902808013942916,3.0
Eunice,2.3048537323603644,1.0
Eunice,2.297664062391898,1.0
Eunice,2.2762652096029696,5.0
Eunice,2.2258200575720606,2.0
Eunice,2.442422048768232,1.0
Eunice,2.1986594709462453,22.0
Eunice,1.9500100870869044,1.0
Eunice,4.282316126844575,14.0
Eunice,4.206075913185865,0.0
Eunice,3.1258399129137526,0.0
Eunice,2.249699549428026,0.0
Eunice,1.9628256867697236,94.0
Eunice,3.469094449098097,631.0
Eunice,2.4898652959291616,1.0
Eunice,2.9683930079253646,1.0
Eunice,4.034034868020417,316.0
Eunice,3.1770364754280918,3.0
Eunice,2.193788715851457,1.0
Eunice,3.9646057579976697,363.0
Eunice,2.818967327176893,0.0
Eunice,2.550431658063178,5.0
Eunice,2.6658115788986403,37.0
Eunice,4.121950240673248,32.0
Eunice,3.7353527734528407,27.0
Eunice,2.7596993585560106,14.0
Eunice,2.5755665631626132,1.0
Eunice,2.462376598803609,40.0
Eunice,3.8704242864111587,30.0
Eunice,3.1510194613419555,164.0
Eunice,2.838274079500136,802.0
Eunice,3.4853162641638384,1.0
Eunice,3.9338475572482756,1.0
Eunice,3.4774460337121913,1217.0
Eunice,3.4923061621631937,200.0
Eunice,2.5938379003101733,0.0
Eunice,3.6349313912280112,1.0
Eunice,2.2642852403748903,812.0
Eunice,2.2682017422975522,491.0
Eunice,2.2955884348628057,887.0
Eunice,2.2150608327401478,342.0
Eunice,2.02394886518472,0.0
Eunice,4.418028361196465,1.0
Eunice,2.6544320695476147,1572.0
Eunice,2.4209521891877768,491.0
Eunice,2.0586388974988443,2.0
Eunice,2.80711722701654,154.0
Eunice,2.9442742846708967,6.0
Eunice,3.142675135927858,37.0
Eunice,2.9323924934024164,26.0
Eunice,2.915752238185292,126.0
Eunice,2.7799501542511185,377.0
Eunice,5.348182486181101,50.0
Eunice,3.3180095663341485,416.0
Eunice,2.9818458460023316,602.0
Eunice,3.196651969620884,128.0
Eunice,3.2436967259050475,4.0
Eunice,2.6930817669026212,11.0
Eunice,3.2338422698330342,249.0
Eunice,3.1908674963442714,18.0
Eunice,3.4621916593943167,11.0
Eunice,2.6397905135773247,220.0
Eunice,2.8873478970460633,0.0
Eunice,4.09526391892555,707.0
Eunice,4.098340236266657,0.0
Eunice,2.395448038111245,42.0
Eunice,2.4712772062395545,4.0
Eunice,2.2963397056713974,653.0
Eunice,2.303753866784874,1.0
Eunice,2.3198953436436143,85.0
Eunice,4.762799352789008,61.0
Eunice,2.3098995543518015,1.0
Eunice,2.0804034041838473,22.0
Eunice,2.527722578896897,300.0
Eunice,2.3375455179560065,16.0
Eunice,3.8623904942265623,1.0
Eunice,3.7430912341320295,383.0
Eunice,2.736348983157307,73.0
Eunice,1.9277926843253745,0.0
Eunice,2.3248659542475614,127.0
Eunice,3.8774000874945402,679.0
Eunice,2.02394886518472,790.0
Eunice,2.7656223568122127,1.0
Eunice,3.6397870870536755,35.0
Eunice,2.2901085747246643,1.0
Eunice,3.507007018304551,899.0
Eunice,4.230294986140021,0.0
Eunice,4.02991376274765,83.0
Eunice,4.344983839940705,13.0
Eunice,2.3039745489083474,23.0
Eunice,3.241005268318474,0.0
Eunice,3.4396617689826945,211.0
Eunice,2.472147003801814,810.0
Eunice,4.828706641684323,0.0
Eunice,2.29877185012488,116.0
Eunice,2.655113139038626,512.0
Eunice,3.3627960686790783,538.0
Eunice,4.454147562172854,1.0
Eunice,4.230294986140021,0.0
Eunice,2.6683747540649505,1.0
Eunice,2.340995419458063,1.0
Eunice,2.3701045149989683,46.0
Eunice,2.2423188890900767,2102.0
Eunice,2.455952464399997,1.0
Eunice,2.2540910983247664,15.0
Eunice,2.3262679886613107,10.0
Eunice,2.2556287375197934,3.0
Eunice,3.6389052250171305,39.0
Eunice,3.1680601732960483,1142.0
Eunice,3.248211739899966,1.0
Eunice,3.039070342164482,1.0
Eunice,3.237079736121777,309.0
Eunice,3.541120270671693,247.0
Eunice,2.88739496678715,620.0
Eunice,3.2482004638656528,289.0
Eunice,4.5665338270066895,5.0
Eunice,4.07500779838606,50.0
Eunice,4.2994873581216755,53.0
Eunice,4.404035614744664,27.0
Eunice,4.121950240673248,116.0
Eunice,3.7025617552170806,250.0
Eunice,3.3763151769638244,32.0
Eunice,4.436722175195915,523.0
Eunice,4.455616494224819,206.0
Eunice,3.100457607102473,24.0
Eunice,3.9320405269554795,1.0
Eunice,3.7415457097341034,6.0
Eunice,1.9264277437500639,15.0
Eunice,4.455616494224819,1.0
Eunice,3.355283771656827,2.0
Eunice,3.0372297968406836,7.0
Eunice,3.799597627080511,31.0
Eunice,2.25019258103555,3.0
Eunice,2.2827864497032047,75.0
Eunice,3.094627039506776,44.0
Eunice,2.7934353946519437,1.0
Eunice,3.1092473198850565,45.0
Eunice,2.222627038264144,64.0
Eunice,3.628465515491985,82.0
Eunice,5.225576637505379,30.0
Eunice,2.7103856581564214,7.0
Eunice,2.2184819409378074,1.0
Eunice,2.6340578660543854,3.0
Eunice,2.5532973494190507,746.0
Eunice,3.354427266657869,996.0
Eunice,3.9646057579976697,0.0
Eunice,2.306500443037154,238.0
Eunice,3.2338422698330342,0.0
Eunice,3.1680601732960483,79.0
Eunice,3.1816325600281723,2.0
Eunice,2.187626379660679,4.0
