Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose
FREP-321000-J,0,2023-06-30,E09000031,0.0,1.8547563606556925,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-322397-J,0,2023-07-16,E09000019,0.30010459245033816,2.2008623075559712,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-322860-Z,0,2022-08-19,E07000098,3.380994674344636,1.6886189348493161,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-324593-J,0,2023-08-14,E09000001,1.9459101490553132,1.6970028896314768,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-326060-J,0,2023-09-04,E09000019,2.060513531794317,1.2254797019481134,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-326538-J,0,2023-09-10,E09000031,1.7404661748405046,1.2773717244616558,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-330546-G,0,2023-08-26,E07000226,1.3904523712685544,1.8753627016836985,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-331431-Z,0,2022-09-30,E07000098,3.2108436531709366,1.9572999442583634,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-331730-G,0,2023-09-06,E07000105,2.8716796248840124,1.661680242637666,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-335088-Z,0,2022-10-21,E07000203,0.03278982282299097,1.1794756454513875,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-336291-G,0,2023-10-16,E07000110,1.8692347813963457,1.6672266043668127,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-337997-Z,0,2022-11-02,E07000200,1.5151272329628591,1.0685227190428777,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-340035-J,0,2024-02-17,E09000011,1.136764054632486,1.8404245332359772,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-340086-J,0,2024-02-18,E09000028,2.5257286443082556,1.8707220123043737,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-341221-Z,0,2022-11-18,E07000203,0.949080554697146,1.0005362276353131,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-341290-Z,0,2022-11-18,E07000071,0.0,1.6135341211758887,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-341537-Z,0,2022-11-18,E07000075,3.0963314721101067,1.6760514349533773,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-341688-G,0,2023-11-25,E07000065,2.720198335037858,1.2083114123394578,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-342168-G,0,2023-11-29,E07000114,3.636708581785027,1.7213348513054718,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-342222-G,0,2023-11-29,E07000210,0.7339691750802005,1.7421514768793547,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-349387-Z,0,2022-12-28,E06000033,2.3639937211226894,1.86605673634634,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-352152-Z,0,2023-01-12,E07000067,2.4524408485384233,1.364678120747788,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-353751-G,0,2024-02-23,E07000228,2.641435452020226,2.3266928369326285,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-353899-G,0,2024-02-24,E07000215,2.7547217204113568,2.5601959222781723,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-356240-Z,0,2023-01-31,E07000070,3.195265959229067,1.5103378156251133,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-356477-Z,0,2023-02-01,E07000012,0.0,1.160207296219646,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-356575-G,0,2024-03-16,E07000065,2.6695403463403347,1.2937114348378103,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-356634-G,0,2024-03-16,E07000064,3.0633909220278057,1.0566839288558052,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-361482-Z,0,2023-03-04,E06000055,-0.38077249551779285,1.3779840920914643,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-366352-Z,0,2023-03-29,E07000147,-0.2657031657330056,0.7458661484482304,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-366388-Z,0,2023-03-29,E07000011,3.12968024606373,0.7525435542507201,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-368454-Z,0,2023-04-12,E09000003,1.4469189829363254,1.8227429737618572,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-368721-Z,0,2023-04-12,E07000143,2.6544149852695784,1.613219517668862,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-372264-Z,0,2023-05-06,E07000012,1.2669476034873244,1.1199217819837433,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-376948-Z,0,2023-06-04,E09000015,2.8810693652338513,1.7894967238604536,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-376983-Z,0,2023-06-04,E07000242,2.690112500415543,1.5200781729230972,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-377791-Z,0,2023-06-08,E09000003,3.188416617383492,1.7574323503060594,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-3783-I,0,2021-09-02,E09000015,0.9162907318741551,1.8678663072075112,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-386313-Z,0,2023-07-20,E07000069,1.9763931657803893,2.0182664183414056,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-386386-Z,0,2023-07-20,E09000010,2.8164062257398346,2.4760964130359584,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-393036-Z,0,2023-08-22,E07000077,1.9506607518139112,1.4220966584340253,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-393400-Z,0,2023-08-23,E07000147,1.7945333961107803,1.097072792348879,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-396816-Z,0,2023-09-15,E07000242,0.28768207245178085,1.4503485248311083,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-404478-Z,0,2023-10-25,E07000146,1.402823663071101,1.5547617786012298,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-411626-Z,0,2023-12-04,E09000014,3.42859635585027,2.2471592744880904,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-412382-Z,0,2023-12-07,E09000016,1.1989602625023918,2.098075124079064,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-413237-Z,0,2023-12-11,E07000077,1.4350845252893227,1.6811289730081291,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-418381-Z,0,2024-01-09,E06000055,1.410986973710262,2.3960738792657557,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-418978-Z,0,2024-01-12,E07000077,1.943526357700037,1.7796836821021245,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-429303-Z,0,2024-03-04,E06000033,2.1498223384416355,1.5284835200190923,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-431111-Z,0,2024-03-16,E07000009,1.2762934659055623,0.9105565686420286,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-48280-C,0,2021-06-02,E09000003,2.330524461683287,1.3966984331697534,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-52668-C,0,2021-09-24,E09000003,-1.791759469228055,1.4981656614641587,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-55897-C,0,2021-11-04,E07000200,3.332799571186515,1.2428639490518927,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-58757-V,0,2021-05-09,E07000116,1.955388893009857,1.924310485466867,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-62587-V,0,2021-06-27,E07000113,3.713165479994092,1.3723413482061757,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-62685-C,0,2022-04-07,E07000068,1.7635885922613586,2.0560428057166003,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-63029-V,0,2021-07-02,E09000008,2.1766438696361985,2.1154435052308225,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-65702-C,0,2022-08-09,E09000003,0.0,1.6915388774748168,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-71674-V,0,2021-10-07,E06000035,2.2192034840549946,1.5916373427191814,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-72515-V,0,2022-03-24,E06000035,0.0,0.9922485272484495,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-73160-V,0,2021-10-22,E07000111,3.5751506887855933,1.6294076901791448,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-7604-O,0,2021-08-04,E07000071,0.8183103235139513,1.7419095201924688,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-76926-V,0,2022-02-18,E07000115,3.896232319521822,2.0087860804974405,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-77294-C,0,2023-07-16,E09000015,2.0562582062241788,2.145920256043346,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-82020-C,0,2023-10-14,E06000060,1.5858280467949668,1.9377551192774807,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-82901-C,0,2023-10-24,E07000010,1.6454483499571335,1.6882668427259102,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-84638-C,0,2023-11-29,E09000003,0.0,1.7322831473485671,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-87395-C,0,2024-01-06,E06000031,1.9045919997245824,2.3286441101280255,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-13390-O,1,2023-05-22,E07000098,0.0,1.373287001772411,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-16671-O,1,2024-03-08,E07000076,0.0,1.487718383212969,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-221775-Z,1,2023-03-08,E07000147,1.2039728043259361,1.4314433465553638,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-227420-G,1,2022-03-03,E07000208,0.0,1.7907989968481415,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-229188-Z,1,2021-04-05,E07000069,0.8960880245566357,2.019983824600377,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-244103-Z,1,2021-06-21,E07000009,1.442989704796436,1.879822878174074,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-245417-Z,1,2021-06-28,E07000179,0.5596157879354227,1.8313930699841277,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-248489-Z,1,2021-07-13,E07000071,3.865979066926739,1.9797771916792555,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-251622-Z,1,2021-07-27,E07000203,1.0055218656020977,1.645972268022207,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-251729-G,1,2021-05-29,E07000108,3.0641694351072197,1.6777459207893204,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-251733-G,1,2021-05-29,E07000111,2.8154087194227095,1.4739317393434441,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-253133-G,1,2021-06-21,E09000021,-1.791759469228055,2.0955908554921105,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-253328-G,1,2021-06-28,E07000207,0.3483066942682158,2.157234147356693,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-253896-G,1,2021-07-13,E09000021,2.187922184673906,2.0108013781909033,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-255184-G,1,2021-08-23,E09000021,0.0,1.6291445011290444,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
FREP-256923-Z,1,2021-08-23,E07000077,1.6454483499571335,1.5567523175616786,1.7990085844513328,OOF_date_group_diagnostic,log_D,R03_smoke_v4,non_inferential_smoke
