fold,n_test,n_train,sse,rmse,k
0,2030,5720,10923.615274507134,2.3197179285917748,28
1,1579,6171,7101.5695069170761,2.1207335454244265,28
2,1450,6300,6890.1853045246125,2.1798742932001618,28
3,1336,6414,6010.1559392088129,2.1209949823082224,28
4,1355,6395,6233.5864866961037,2.1448619609452817,28
