term,coef
Intercept,3.7283100042551598
z_gust_0h,0.18346293526221433
z_precipitation_24h_sum,-0.088428827075206093
z_temperature_0h,0.02675398647318614
z_pressure_msl_0h,-0.21529429564248381
z_gust_sq,0.052242104465821004
z_temp_sq,0.085471780665919969
z_precip_sq,-0.015115488893811646
z_gust_pressure,-0.11217867470318937
z_gust_precip,0.041469445338049478
urban_binary,-0.010768325073780173
log_population,-0.06052263804221869
income_deprivation_rate,-2.0500076427000926
deprivation_gap_pct,-1.3397539746765037
morans_i,0.59588964726996707
incident_year[2022],0.24651576459931518
incident_year[2023],0.35938042352071142
incident_year[2024],0.34584704006019706
incident_month[2],-0.13119123007814346
incident_month[3],0.20872223024583661
incident_month[4],0.074379815711513114
incident_month[5],0.32203545096651065
incident_month[6],0.95350587981848589
incident_month[7],0.73346604486206146
incident_month[8],0.70265883296006615
incident_month[9],0.42237079425037777
incident_month[10],0.4859369823288624
incident_month[11],0.20155344694763885
incident_month[12],0.52588397726015801
