term,coef
Intercept,3.5749006910676067
z_gust_0h,0.47111320211622965
z_precipitation_24h_sum,-0.040913602715257277
z_temperature_0h,-0.11075524270205063
z_pressure_msl_0h,-0.0029237888161787627
z_gust_sq,0.16371530374182813
z_gust_pressure,0.078022975677260992
urban_binary,-0.00074573153910629652
log_population,-0.17199376844508707
income_deprivation_rate,-4.7430747153043527
deprivation_gap_pct,1.2198413230490874
morans_i,0.26508536503459251
z_customers_v2_log1p,-0.29650853703389013
z_cust_sq,0.11698237718536506
