term,coef
Intercept,3.1858452262744659
z_gust_0h,0.0066076342523555083
z_precipitation_24h_sum,0.042125154439839829
z_temperature_0h,-0.0039930064628078644
z_pressure_msl_0h,-0.086773907741635875
z_gust_sq,0.19667035554675061
z_gust_cu,-0.028515812397257569
z_gust_pressure,-0.039853489094293412
urban_binary,-0.1512007581654263
log_population,-0.075405947093786618
income_deprivation_rate,-3.1729828151589858
deprivation_gap_pct,0.17928372024161679
morans_i,-0.028423953383165401
incident_year[2022],0.095443834810771538
incident_year[2023],0.018046840333771769
incident_year[2024],-0.014255768856458999
incident_month[2],0.041781558051264121
incident_month[3],-0.0077022680788291524
incident_month[4],-0.06336691691265206
incident_month[5],0.01350747666303795
incident_month[6],0.28690653042597442
incident_month[7],0.31651162390258009
incident_month[8],0.16662342165834571
incident_month[9],0.065712482018194074
incident_month[10],-0.041033608153353468
incident_month[11],-0.1116175324217005
incident_month[12],0.08643111279431856
