label,decile,n,x_min,x_max,x_median,y_mean,y_median
weather_natural_raw_scale,"(-0.001, 1.0]",1648,0.0,1.0,1.0,23.215746359223303,5.741666666666667
weather_natural_raw_scale,"(1.0, 4.0]",750,2.0,4.0,2.5,23.753577777777778,6.4
weather_natural_raw_scale,"(4.0, 11.0]",749,5.0,11.0,7.0,22.275812194036497,6.016666666666667
weather_natural_raw_scale,"(11.0, 28.0]",732,12.0,28.0,18.0,17.183970856102,5.083333333333333
weather_natural_raw_scale,"(28.0, 69.0]",752,29.0,69.0,44.0,14.017730496453899,3.85
weather_natural_raw_scale,"(69.0, 155.0]",770,70.0,155.0,107.0,11.22285714285714,3.608333333333333
weather_natural_raw_scale,"(155.0, 293.0]",765,156.0,293.0,215.0,11.66346405228758,4.3
weather_natural_raw_scale,"(293.0, 523.0]",770,294.0,523.0,391.0,10.491601731601731,4.275
weather_natural_raw_scale,"(523.0, 22130.0]",769,524.0,22130.0,847.0,17.151213697442564,4.966666666666667
