label,decile,n,x_min,x_max,x_median,y_mean,y_median
technical_asset_log_scale,"(-0.001, 0.693]",19734,0.0,0.6931471805599453,0.6931471805599453,1.4996092759949318,1.6094379124341003
technical_asset_log_scale,"(0.693, 1.099]",2714,1.0986122886681098,1.0986122886681098,1.0986122886681098,2.138456678598923,2.232698566220046
technical_asset_log_scale,"(1.099, 1.609]",1808,1.3862943611198906,1.6094379124341003,1.3862943611198906,2.0661791615394773,2.232698566220046
technical_asset_log_scale,"(1.609, 2.773]",3958,1.791759469228055,2.772588722239781,2.1972245773362196,1.961223994444841,2.178532444324067
technical_asset_log_scale,"(2.773, 3.714]",3996,2.833213344056216,3.713572066704308,3.258096538021482,2.0022315727453566,2.225523641776408
technical_asset_log_scale,"(3.714, 4.796]",3912,3.7376696182833684,4.795790545596741,4.174387269895637,1.9399867128985901,2.1738038539017115
technical_asset_log_scale,"(4.796, 10.204]",4013,4.804021044733257,10.20411052912071,5.872117789475416,1.100745633105203,1.1096621248546947
