term,coef
Intercept,3.7518015326571077
z_precipitation_24h_sum,-0.12307467065299647
z_temperature_0h,0.020014184377766763
z_pressure_msl_0h,-0.22406250838330288
z_gust_pressure,-0.13968431925819133
urban_binary,-0.0072895073963168411
log_population,-0.064092389168904931
income_deprivation_rate,-2.1238602199993033
deprivation_gap_pct,-1.3464836331413126
morans_i,0.61640408284298165
incident_year[2022],0.24702857827958077
incident_year[2023],0.36290127385860954
incident_year[2024],0.36439115656810278
incident_month[2],-0.13910112243837003
incident_month[3],0.20881456696693643
incident_month[4],0.085509490457141915
incident_month[5],0.33266290122952097
incident_month[6],0.96548523619744464
incident_month[7],0.75273596658317798
incident_month[8],0.72324379259477067
incident_month[9],0.44320148317596791
incident_month[10],0.49821709429778122
incident_month[11],0.21039066748859128
incident_month[12],0.53643434449227134
z_temperature_sq,0.086799862940288477
z_gust_0h,0.18585351479520731
z_gust_sq,0.038327065435949423
