term,coef
Intercept,3.0698717215298115
z_precipitation_24h_sum,0.052072029677630985
z_temperature_0h,-0.025886731260481077
z_pressure_msl_0h,-0.082407919071684571
z_gust_pressure,-0.037577794279431614
urban_binary,-0.15105644706017324
log_population,-0.074163554374321192
income_deprivation_rate,-3.1298342913587263
deprivation_gap_pct,0.19273857955027993
morans_i,-0.034873840021476962
incident_year[2022],0.077229565413499485
incident_year[2023],0.011012874980848457
incident_year[2024],-0.011423136950434981
incident_month[2],0.085016411591338381
incident_month[3],0.04640551186996153
incident_month[4],0.003697404635908124
incident_month[5],0.10550425940936303
incident_month[6],0.33805287914786758
incident_month[7],0.33225215062343133
incident_month[8],0.21096700387025993
incident_month[9],0.12959912663164216
incident_month[10],0.048320265898030498
incident_month[11],-0.048302470899124844
incident_month[12],0.10675896755935302
z_temperature_sq,0.056862548963452109
z_gust_0h,0.031387940129422462
z_gust_sq,0.19498158538502916
z_gust_cu,-0.028606341251635761
