Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose
FREP-10052-L,0,2022-05-08,E09000025,0.0,1.464009100642221,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-100701-Z,0,2022-11-29,E07000147,0.0,1.4316542087696194,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10109-O,0,2023-05-04,E07000242,0.0,1.36902530392855,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-101236-Z,0,2021-04-12,E09000003,-0.2025242641114741,1.6749911873775558,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10188-O,0,2022-04-27,E07000071,0.0,1.597208387354934,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10255-L,0,2022-05-17,E09000013,0.0,1.3970275240730978,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10286-L,0,2022-05-21,E09000026,0.0,1.6530938720840558,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-103567-G,0,2024-01-30,E07000215,0.0,1.4001020994393085,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10394-L,0,2023-09-21,E09000033,0.0,1.8407736843254099,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10399-L,0,2022-08-11,E09000033,0.0,1.473834134081063,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10434-O,0,2022-05-23,E09000014,2.0918640616783932,1.687671097944715,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10451-L,0,2023-04-01,E09000024,0.0,1.59963639931321,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10496-I,0,2023-09-12,E07000202,0.5784842722398056,1.4442260749855433,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10501-I,0,2023-12-12,E07000076,-1.791759469228055,1.6074616342416739,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10508-I,0,2023-05-18,E06000056,-2.4849066497880004,1.144251901949897,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10569-O,0,2022-06-09,E07000073,2.075266170269355,1.8265980374953605,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10571-O,0,2022-06-09,E07000012,2.445241393395569,1.6227210452474712,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-106320-G,0,2022-05-23,E07000114,0.0,1.593945547224203,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10721-L,0,2023-05-05,E09000012,0.0,1.373990272749919,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10768-O,0,2022-06-27,E09000003,-2.70805020110221,1.7351189744100164,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10793-O,0,2023-02-13,E07000071,0.0,1.8191458583257196,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10797-L,0,2023-01-17,E09000021,1.3523928094442093,1.77621404270068,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10835-L,0,2023-02-28,E09000025,0.0,1.8691261622165896,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-1091781-A,0,2022-05-11,E06000056,0.08004270767353636,1.4619350894520746,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-10961-L,0,2023-06-15,E09000007,0.0,1.4459255281913246,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-11013-L,0,2023-05-05,E09000023,0.0,1.399614647533249,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-11043-O,0,2022-07-20,E09000005,4.54258531079647,1.6530129916684395,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-11048-O,0,2022-07-20,E07000098,1.3694872428035094,1.518041748613407,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-11057-L,0,2023-05-14,E09000023,-2.3025850929940455,1.4577052900834038,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-11058-L,0,2023-05-14,E07000107,-0.7621400520468967,1.3128224207239902,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
FREP-11163-O,0,2022-08-10,E06000055,0.0,1.4726554220757682,1.627344763565853,OOF_date_group_diagnostic,log_D,R04_R1_input_compat_v1,R1_historical_compatibility_not_B1
