Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose
FREP-12471-O,0,2023-01-19,E09000010,0.0,2.459480914683521,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-157466-Z,0,2021-12-19,E06000055,0.0,2.043598185510679,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-164894-Z,0,2021-05-09,E07000098,0.0,1.7162545672220813,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-19197-U,0,2021-10-22,E09000021,3.2535992609265865,1.8820701178618773,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-205270-J,0,2024-01-25,E09000005,0.0,2.069972181005644,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-213716-J,0,2023-12-02,E09000026,0.0,2.4004415541837245,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-226846-Z,0,2021-04-24,E07000011,0.0,1.3065137197861025,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-232427-Z,0,2021-04-22,E06000060,1.1989602625023918,1.6941739976322228,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-237941-Z,0,2021-06-02,E06000031,0.0,1.9552150947721603,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-239992-Z,0,2021-06-01,E07000241,2.2353763433005955,1.9253549937161216,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-246493-Z,0,2021-07-02,E07000066,3.351072994479587,2.179723219857578,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-249562-G,0,2021-04-22,E07000227,2.403937587254333,1.3025518649701397,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-250419-G,0,2021-05-09,E07000110,1.9266787871274256,1.68245869719043,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
FREP-250745-G,0,2021-05-15,E07000208,1.377926111449374,2.0323799536913767,1.730123126926894,OOF_date_group_diagnostic,log_D,R03_smoke_v3,non_inferential_smoke
