term,coef
Intercept,0.82304527367751945
z_gust_0h,0.020090050045021974
z_precipitation_24h_sum,0.029182251431680607
z_temperature_0h,-0.058221676000884091
z_pressure_msl_0h,-0.021192481872443807
z_gust_sq,0.10940335728465488
z_gust_pressure,0.031049414351396572
urban_binary,0.21216473844033548
log_population,0.064968066268492095
income_deprivation_rate,0.84395242256729164
deprivation_gap_pct,-0.1721857369894513
morans_i,0.28350819572136349
z_customers_v2_log1p,-0.19231104091503309
z_cust_sq,-0.10976469985573968
