term,coef
Intercept,3.1721598235144621
z_precipitation_24h_sum,0.048713254002806253
z_temperature_0h,-0.050870646679172071
z_pressure_msl_0h,-0.082209117576035301
z_gust_pressure,-0.061215389266107499
urban_binary,-0.14980927355331161
log_population,-0.073181804602928127
income_deprivation_rate,-3.1194756418614014
deprivation_gap_pct,0.19091021440659761
morans_i,-0.031771325015545651
incident_year[2022],0.077723145548820594
incident_year[2023],0.012891888264739707
incident_year[2024],-0.023070388344361786
incident_month[2],0.10610409119109609
incident_month[3],0.042792535943045752
incident_month[4],0.0015226392743433153
incident_month[5],0.11031075972481838
incident_month[6],0.35359637275405076
incident_month[7],0.37026673544641309
incident_month[8],0.23366672064195357
incident_month[9],0.17175509707283479
incident_month[10],0.078381613673503159
incident_month[11],-0.040840533623525889
incident_month[12],0.10613251678281513
z_temperature_sq,0.059173432580865722
gust_ge_q0,-0.1085159943128521
gust_ge_q1,0.042840947833189889
gust_ge_q2,0.38650832228979387
gust_ge_q3,0.63017487744916001
