label,decile,n,x_min,x_max,x_median,y_mean,y_median,y_std
naive_customers_vs_naive_duration_log_scale,"(-0.001, 0.693]",26392,0.0,0.6931471805599453,0.6931471805599453,1.6231103053825344,1.7749523509116738,1.3778780909176305
naive_customers_vs_naive_duration_log_scale,"(0.693, 1.099]",3103,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.8709600602056435,1.9878743481543455,1.0779907971882217
naive_customers_vs_naive_duration_log_scale,"(1.099, 1.946]",4337,1.3862943611198906,1.9459101490553132,1.6094379124341003,1.6249616604583872,1.7861884241785997,1.2005818279966127
naive_customers_vs_naive_duration_log_scale,"(1.946, 2.89]",4559,2.0794415416798357,2.8903717578961645,2.4849066497880004,1.2511214340814691,1.2809338454620642,1.2069758550952492
naive_customers_vs_naive_duration_log_scale,"(2.89, 4.111]",4685,2.9444389791664403,4.110873864173311,3.4339872044851463,0.8500828431816178,0.7884573603642703,1.1528265079026192
naive_customers_vs_naive_duration_log_scale,"(4.111, 9.343]",4764,4.127134385045092,9.343471684579365,5.062595033026967,-0.05550201671553575,0.03278982282299097,1.2809181072887477
