variable,display_name,best_distribution,score_rss,mean,std,skew
gust_0h,Gust speed (m/s),mielke,0.0008618196008312902,9.910025974892664,5.279630326131117,1.2392636267775226
precipitation_24h_sum,24h cumulative precipitation (mm),alpha,0.04300688449348846,3.2509404141777254,5.2594835271754565,2.563685610069776
temperature_0h,Temperature (°C),alpha,0.0006932535517525044,11.883434955013055,6.098768971141047,0.30711437861635854
pressure_msl_0h,Mean sea level pressure (hPa),weibull_min,4.835681346555623e-05,1012.0744892328787,13.075070865153895,-0.6524690010200587
log_population,log population,weibull_min,1.7871910047114752,12.071205235711897,0.4846652841687914,-0.2887783344682175
income_deprivation_rate,Income deprivation rate,triang,154.61258776364525,0.10881340462838901,0.03817389483046172,0.4281550243546881
deprivation_gap_pct,Deprivation gap (percentage points),foldnorm,55.37432440199064,0.2725297917390369,0.0828514371068296,0.4198664666791696
morans_i,Moran's I,dgamma,18.18160564342991,0.2794797611367509,0.1668980575004651,0.1113105719388536
